KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Klassifikationssystem_ID
37123;17348;EAC074v001;pc-5.0
37124;17349;AAA107v001;pc-5.0
37125;17349;AAA109v001;pc-5.0
37126;17349;AAA112v001;pc-5.0
37127;17349;AAA270v001;pc-5.0
37128;17351;AAA004v001;pc-5.0
37129;17351;AAA270v001;pc-5.0
37130;17351;EAC075v001;pc-5.0
37131;17352;AAA270v001;pc-5.0
37132;17352;AAA430v001;pc-5.0
37133;17352;AAA431v001;pc-5.0
37134;17353;AAA005v001;pc-5.0
37135;17353;AAA007v001;pc-5.0
37136;17353;AAA030v001;pc-5.0
37137;17353;AAA270v001;pc-5.0
37138;17353;AAB984v001;pc-5.0
37139;17353;AAC116v001;pc-5.0
37140;17353;EAC072v001;pc-5.0
37141;17353;EAC073v001;pc-5.0
37142;17353;EAC074v001;pc-5.0
37143;17353;EAC076v001;pc-5.0
37144;17353;EAC077v001;pc-5.0
37145;17354;AAA109v001;pc-5.0
37146;17354;AAA112v001;pc-5.0
37147;17354;AAA270v001;pc-5.0
37148;17357;AAA270v001;pc-5.0
37149;17357;AAD200v001;pc-5.0
37150;17357;AAD259v001;pc-5.0
37151;17357;AAD265v001;pc-5.0
37152;17357;AAD277v001;pc-5.0
37153;17362;AAA270v001;pc-5.0
37154;17362;AAD259v001;pc-5.0
37155;17362;AAD265v001;pc-5.0
37156;17362;AAD277v001;pc-5.0
37157;17376;AAA270v001;pc-5.0
37158;17376;AAC145v001;pc-5.0
37159;17376;AAC183v001;pc-5.0
37160;17378;AAA270v001;pc-5.0
37161;17378;AAA430v001;pc-5.0
37162;17378;AAA431v001;pc-5.0
37163;17379;AAA006v001;pc-5.0
37164;17379;AAA270v001;pc-5.0
37165;17379;EAC061v001;pc-5.0
37166;17379;EAC078v001;pc-5.0
37167;17380;AAA067v001;pc-5.0
37168;17380;AAA107v001;pc-5.0
37169;17380;AAA270v001;pc-5.0
37170;17382;AAA270v001;pc-5.0
37171;17382;EAC713v001;pc-5.0
37172;17382;EAC714v001;pc-5.0
37173;17382;EAC715v001;pc-5.0
37174;17383;AAA270v001;pc-5.0
37175;17383;AAB169v001;pc-5.0
37176;17383;AAB170v001;pc-5.0
37177;17383;AAC711v001;pc-5.0
37178;17384;AAA270v001;pc-5.0
37179;17384;AAA291v001;pc-5.0
37180;17394;AAA270v001;pc-5.0
37181;17394;AAA287v001;pc-5.0
37182;17394;AAD199v001;pc-5.0
37183;17394;AAD200v001;pc-5.0
37184;17394;AAD201v001;pc-5.0
37185;17394;AAD202v001;pc-5.0
37186;17394;AAD204v001;pc-5.0
37187;17394;AAD259v001;pc-5.0
37188;17394;AAD265v001;pc-5.0
37189;17396;AAA270v001;pc-5.0
37190;17396;EAC079v001;pc-5.0
37191;17397;AAA257v001;pc-5.0
37192;17397;AAA270v001;pc-5.0
37193;17408;AAA270v001;pc-5.0
37194;17408;EAC080v001;pc-5.0
37195;17414;AAA068v001;pc-5.0
37196;17414;AAA270v001;pc-5.0
37197;17414;AAC520v001;pc-5.0
37198;17417;AAA270v001;pc-5.0
37199;17417;EAC085v001;pc-5.0
37200;17418;AAA270v001;pc-5.0
37201;17418;EAC086v001;pc-5.0
37202;17418;EAC087v001;pc-5.0
37203;17419;AAA270v001;pc-5.0
37204;17419;AAA289v001;pc-5.0
37205;17423;AAA270v001;pc-5.0
37206;17423;AAA660v001;pc-5.0
37207;17423;AAA661v001;pc-5.0
37208;17423;AAB681v001;pc-5.0
37209;17423;AAB682v001;pc-5.0
37210;17423;EAB982v001;pc-5.0
37211;17423;EAB983v001;pc-5.0
37212;17423;EAB984v001;pc-5.0
37213;17423;EAB993v001;pc-5.0
37214;17423;EAB994v001;pc-5.0
37215;17423;EAC520v001;pc-5.0
37216;17430;AAA270v001;pc-5.0
37217;17430;EAB977v001;pc-5.0
37218;17439;AAA270v001;pc-5.0
37219;17439;EAB978v001;pc-5.0
37220;17439;EAB979v001;pc-5.0
37221;17440;AAA270v001;pc-5.0
37222;17440;AAC474v001;pc-5.0
37223;17440;AAC475v001;pc-5.0
37224;17440;AAC476v001;pc-5.0
37225;17440;AAD651v001;pc-5.0
37226;17442;AAA270v001;pc-5.0
37227;17442;EAC685v001;pc-5.0
37228;17442;EAC686v001;pc-5.0
37229;17442;EAC687v001;pc-5.0
37230;17461;AAA270v001;pc-5.0
37231;17461;EAC526v001;pc-5.0
37232;17461;EAC527v001;pc-5.0
37233;17466;AAA270v001;pc-5.0
37234;17466;AAA297v001;pc-5.0
37235;17466;AAC702v001;pc-5.0
37236;17467;AAA270v001;pc-5.0
37237;17467;AAB791v001;pc-5.0
37238;17467;AAD703v001;pc-5.0
37239;17467;EAB995v001;pc-5.0
37240;17467;EAB996v001;pc-5.0
37241;17467;EAB997v001;pc-5.0
37242;17467;EAB998v001;pc-5.0
37243;17467;EAB999v001;pc-5.0
37244;17467;EAC001v001;pc-5.0
37245;17467;EAC002v001;pc-5.0
37246;17468;AAA270v001;pc-5.0
37247;17468;AAC474v001;pc-5.0
37248;17468;AAC475v001;pc-5.0
37249;17468;AAC476v001;pc-5.0
37250;17468;AAD647v001;pc-5.0
37251;17468;AAD649v001;pc-5.0
37252;17468;AAD651v001;pc-5.0
37253;17472;AAA245v001;pc-5.0
37254;17472;AAA270v001;pc-5.0
37255;17478;AAA270v001;pc-5.0
37256;17478;EAC492v001;pc-5.0
37257;17478;EAC493v001;pc-5.0
37258;17481;AAA025v001;pc-5.0
37259;17481;AAA027v001;pc-5.0
37260;17481;AAA270v001;pc-5.0
37261;17490;AAA270v001;pc-5.0
37262;17490;EAC006v001;pc-5.0
37263;17490;EAC007v001;pc-5.0
37264;17490;EAC008v001;pc-5.0
37265;17492;AAA270v001;pc-5.0
37266;17492;EAE130v001;pc-5.0
37267;17492;EAE134v001;pc-5.0
37268;17492;EAE140v001;pc-5.0
37269;17492;EAE141v001;pc-5.0
37270;17492;EAE142v001;pc-5.0
37271;17492;EAE144v001;pc-5.0
37272;17492;EAE153v001;pc-5.0
37273;17492;EAE157v001;pc-5.0
37274;17492;EAE178v001;pc-5.0
37275;17492;EAE179v001;pc-5.0
37276;17495;AAA017v001;pc-5.0
37277;17495;AAA270v001;pc-5.0
37278;17495;AAC819v001;pc-5.0
37279;17496;AAA017v001;pc-5.0
37280;17496;AAA270v001;pc-5.0
37281;17496;AAC819v001;pc-5.0
37282;17507;AAA238v001;pc-5.0
37283;17507;AAA241v001;pc-5.0
37284;17507;AAA245v001;pc-5.0
37285;17507;AAA270v001;pc-5.0
37286;17507;AAA393v001;pc-5.0
37287;17507;AAA394v001;pc-5.0
37288;17507;AAA395v001;pc-5.0
37289;17507;EAC012v001;pc-5.0
37290;17507;EAC013v001;pc-5.0
37291;17507;EAC014v001;pc-5.0
37292;17507;EAC015v001;pc-5.0
37293;17510;AAA025v001;pc-5.0
37294;17510;AAA078v001;pc-5.0
37295;17510;AAA270v001;pc-5.0
37296;17511;AAA270v001;pc-5.0
37297;17511;AAA287v001;pc-5.0
37298;17511;AAA594v001;pc-5.0
37299;17511;AAA595v001;pc-5.0
37300;17511;AAA661v001;pc-5.0
37301;17511;AAB172v001;pc-5.0
37302;17511;AAB694v001;pc-5.0
37303;17511;AAB695v001;pc-5.0
37304;17518;AAA270v001;pc-5.0
37305;17518;AAC335v001;pc-5.0
37306;17519;AAA270v001;pc-5.0
37307;17519;AAA289v001;pc-5.0
37308;17519;EAB795v001;pc-5.0
37309;17519;EAC088v001;pc-5.0
37310;17519;EAC089v001;pc-5.0
37311;17520;AAA270v001;pc-5.0
37312;17520;AAA289v001;pc-5.0
37313;17520;AAA291v001;pc-5.0
37314;17520;AAA327v001;pc-5.0
37315;17521;AAA270v001;pc-5.0
37316;17521;AAA289v001;pc-5.0
37317;17521;EAC088v001;pc-5.0
37318;17521;EAC089v001;pc-5.0
37319;17522;AAA270v001;pc-5.0
37320;17522;EAC088v001;pc-5.0
37321;17522;EAC089v001;pc-5.0
37322;17527;AAA270v001;pc-5.0
37323;17527;AAA291v001;pc-5.0
37324;17527;EAA075v001;pc-5.0
37325;17527;EAC054v001;pc-5.0
37326;17527;EAC090v001;pc-5.0
37327;17531;AAA017v001;pc-5.0
37328;17531;AAA041v001;pc-5.0
37329;17531;AAA270v001;pc-5.0
37330;17533;AAA270v001;pc-5.0
37331;17533;EAC057v001;pc-5.0
37332;17537;AAA091v001;pc-5.0
37333;17537;AAA270v001;pc-5.0
37334;17537;AAC334v001;pc-5.0
37335;17543;AAA270v001;pc-5.0
37336;17543;EAC091v001;pc-5.0
37337;17545;AAA270v001;pc-5.0
37338;17545;EAC092v001;pc-5.0
37339;17545;EAC093v001;pc-5.0
37340;17554;AAA069v001;pc-5.0
37341;17554;AAA270v001;pc-5.0
37342;17554;AAB387v001;pc-5.0
37343;17554;EAC094v001;pc-5.0
37344;17555;AAA270v001;pc-5.0
37345;17555;EAC543v001;pc-5.0
37346;17555;EAC544v001;pc-5.0
37347;17556;AAA270v001;pc-5.0
37348;17556;AAC712v001;pc-5.0
37349;17562;AAA004v001;pc-5.0
37350;17562;AAA270v001;pc-5.0
37351;17562;AAA348v001;pc-5.0
37352;17568;AAA270v001;pc-5.0
37353;17568;AAA445v001;pc-5.0
37354;17568;AAA967v001;pc-5.0
37355;17570;AAA270v001;pc-5.0
37356;17570;AAA289v001;pc-5.0
37357;17570;AAA297v001;pc-5.0
37358;17570;AAA302v001;pc-5.0
37359;17570;AAC702v001;pc-5.0
37360;17570;AAC948v001;pc-5.0
37361;17570;EAA075v001;pc-5.0
37362;17570;EAC095v001;pc-5.0
37363;17570;EAC096v001;pc-5.0
37364;17570;EAC097v001;pc-5.0
37365;17570;EAC098v001;pc-5.0
37366;17570;EAC099v001;pc-5.0
37367;17570;EAC100v001;pc-5.0
37368;17572;AAA270v001;pc-5.0
37369;17572;EAC101v001;pc-5.0
37370;17572;EAC102v001;pc-5.0
37371;17573;AAA270v001;pc-5.0
37372;17573;AAA291v001;pc-5.0
37373;17574;AAA007v001;pc-5.0
37374;17574;AAA270v001;pc-5.0
37375;17575;AAA270v001;pc-5.0
37376;17575;AAA592v001;pc-5.0
37377;17588;AAA010v001;pc-5.0
37378;17588;AAA270v001;pc-5.0
37379;17588;AAA639v001;pc-5.0
37380;17590;AAA270v001;pc-5.0
37381;17590;AAC712v001;pc-5.0
37382;17592;AAA270v001;pc-5.0
37383;17592;AAC524v001;pc-5.0
37384;17595;AAA004v001;pc-5.0
37385;17595;AAA270v001;pc-5.0
37386;17595;AAA302v001;pc-5.0
37387;17596;AAA270v001;pc-5.0
37388;17596;AAC116v001;pc-5.0
37389;17597;AAA004v001;pc-5.0
37390;17597;AAA270v001;pc-5.0
37391;17602;AAA004v001;pc-5.0
37392;17602;AAA270v001;pc-5.0
37393;17602;AAC702v001;pc-5.0
37394;17609;AAA270v001;pc-5.0
37395;17609;AAC702v001;pc-5.0
37396;17613;AAA270v001;pc-5.0
37397;17613;EAC065v001;pc-5.0
37398;17613;EAC066v001;pc-5.0
37399;17620;AAA092v001;pc-5.0
37400;17620;AAA270v001;pc-5.0
37401;17627;AAA270v001;pc-5.0
37402;17627;AAD487v001;pc-5.0
37403;17627;EAC067v001;pc-5.0
37404;17648;AAA270v001;pc-5.0
37405;17648;EAC692v001;pc-5.0
37406;17649;AAA180v001;pc-5.0
37407;17649;AAA270v001;pc-5.0
37408;17651;AAA270v001;pc-5.0
37409;17651;AAA302v001;pc-5.0
37410;17655;AAA270v001;pc-5.0
37411;17655;AAA415v001;pc-5.0
37412;17658;AAA270v001;pc-5.0
37413;17658;AAA291v001;pc-5.0
37414;17660;AAA270v001;pc-5.0
37415;17660;AAB754v001;pc-5.0
37416;17660;EAB903v001;pc-5.0
37417;17660;EAC068v001;pc-5.0
37418;17661;AAA270v001;pc-5.0
37419;17661;AAC046v001;pc-5.0
37420;17661;AAC335v001;pc-5.0
37421;17662;AAA270v001;pc-5.0
37422;17662;EAC536v001;pc-5.0
37423;17662;EAC537v001;pc-5.0
37424;17664;AAA004v001;pc-5.0
37425;17664;AAA270v001;pc-5.0
37426;17664;AAA289v001;pc-5.0
37427;17664;AAA291v001;pc-5.0
37428;17664;AAA302v001;pc-5.0
37429;17664;AAA327v001;pc-5.0
37430;17667;AAA270v001;pc-5.0
37431;17667;AAA302v001;pc-5.0
37432;17667;AAD450v001;pc-5.0
37433;17680;AAA270v001;pc-5.0
37434;17680;EAC051v001;pc-5.0
37435;17680;EAC052v001;pc-5.0
37436;17680;EAC053v001;pc-5.0
37437;17681;AAA004v001;pc-5.0
37438;17681;AAA270v001;pc-5.0
37439;17681;AAA289v001;pc-5.0
37440;17681;AAA297v001;pc-5.0
37441;17681;AAC702v001;pc-5.0
37442;17681;EAC054v001;pc-5.0
37443;17684;AAA004v001;pc-5.0
37444;17684;AAA270v001;pc-5.0
37445;17684;AAA297v001;pc-5.0
37446;17684;EAC054v001;pc-5.0
37447;17685;AAA270v001;pc-5.0
37448;17685;AAD025v001;pc-5.0
37449;17685;AAD038v001;pc-5.0
37450;17688;AAA270v001;pc-5.0
37451;17688;EAC055v001;pc-5.0
37452;17690;AAA270v001;pc-5.0
37453;17690;AAA568v001;pc-5.0
37454;17691;AAA067v001;pc-5.0
37455;17691;AAA270v001;pc-5.0
37456;17692;AAA270v001;pc-5.0
37457;17692;EAC056v001;pc-5.0
37458;17700;AAA270v001;pc-5.0
37459;17700;AAA568v001;pc-5.0
37460;17704;AAA270v001;pc-5.0
37461;17704;EAA945v001;pc-5.0
37462;17710;AAA092v001;pc-5.0
37463;17710;AAA270v001;pc-5.0
37464;17711;AAA257v001;pc-5.0
37465;17711;AAA270v001;pc-5.0
37466;17713;AAA270v001;pc-5.0
37467;17713;EAC530v001;pc-5.0
37468;17713;EAC531v001;pc-5.0
37469;17714;AAA092v001;pc-5.0
37470;17714;AAA270v001;pc-5.0
37471;17714;EAC057v001;pc-5.0
37472;17715;AAA257v001;pc-5.0
37473;17715;AAA270v001;pc-5.0
37474;17734;AAA008v001;pc-5.0
37475;17734;EAE164v001;pc-5.0
37476;17734;EAE168v001;pc-5.0
37477;17734;EAE189v001;pc-5.0
37478;17734;EAE193v001;pc-5.0
37479;17735;AAA025v001;pc-5.0
37480;17735;AAA068v001;pc-5.0
37481;17735;AAA073v001;pc-5.0
37482;17735;AAA270v001;pc-5.0
37483;17735;AAA624v001;pc-5.0
37484;17736;AAA025v001;pc-5.0
37485;17736;AAA067v001;pc-5.0
37486;17736;AAA069v001;pc-5.0
37487;17736;AAA073v001;pc-5.0
37488;17736;AAA112v001;pc-5.0
37489;17736;AAA270v001;pc-5.0
37490;17737;AAA055v001;pc-5.0
37491;17737;AAA270v001;pc-5.0
37492;17737;EAC135v001;pc-5.0
37493;17737;EAC265v001;pc-5.0
37494;17737;EAE163v001;pc-5.0
37495;17737;EAE170v001;pc-5.0
37496;17737;EAE180v001;pc-5.0
37497;17738;AAA004v001;pc-5.0
37498;17738;AAA270v001;pc-5.0
37499;17738;AAA297v001;pc-5.0
37500;17738;AAA302v001;pc-5.0
37501;17738;AAC702v001;pc-5.0
37502;17739;AAA025v001;pc-5.0
37503;17739;AAA067v001;pc-5.0
37504;17739;AAA073v001;pc-5.0
37505;17739;AAA109v001;pc-5.0
37506;17739;AAA270v001;pc-5.0
37507;17750;AAA270v001;pc-5.0
37508;17750;AAD487v001;pc-5.0
37509;17750;EAC058v001;pc-5.0
37510;17755;AAA270v001;pc-5.0
37511;17755;AAA291v001;pc-5.0
37512;17755;AAA298v001;pc-5.0
37513;17755;AAA327v001;pc-5.0
37514;17755;AAC702v001;pc-5.0
37515;17755;AAC712v001;pc-5.0
37516;17755;EAA075v001;pc-5.0
37517;17755;EAC059v001;pc-5.0
37518;17760;AAA270v001;pc-5.0
37519;17760;AAC113v001;pc-5.0
37520;17760;EAC532v001;pc-5.0
37521;17762;AAA091v001;pc-5.0
37522;17762;AAA270v001;pc-5.0
37523;17763;AAA067v001;pc-5.0
37524;17763;AAA270v001;pc-5.0
37525;17765;AAA011v001;pc-5.0
37526;17765;AAA270v001;pc-5.0
37527;17765;EAC533v001;pc-5.0
37528;17766;AAA270v001;pc-5.0
37529;17766;AAB079v001;pc-5.0
37530;17766;EAC061v001;pc-5.0
37531;17766;EAC062v001;pc-5.0
37532;17767;AAA270v001;pc-5.0
37533;17767;EAC534v001;pc-5.0
37534;17767;EAC535v001;pc-5.0
37535;17768;AAA270v001;pc-5.0
37536;17768;EAB259v001;pc-5.0
37537;17768;EAC428v001;pc-5.0
37538;17769;AAA270v001;pc-5.0
37539;17769;EAC439v001;pc-5.0
37540;17769;EAC440v001;pc-5.0
37541;17770;AAA025v001;pc-5.0
37542;17770;AAA069v001;pc-5.0
37543;17770;AAA270v001;pc-5.0
37544;17771;AAA069v001;pc-5.0
37545;17771;AAA078v001;pc-5.0
37546;17771;AAA270v001;pc-5.0
37547;17774;AAA270v001;pc-5.0
37548;17774;AAA597v001;pc-5.0
37549;17774;EAC441v001;pc-5.0
37550;17774;EAC442v001;pc-5.0
37551;17776;AAA270v001;pc-5.0
37552;17776;EAC063v001;pc-5.0
37553;17776;EAC064v001;pc-5.0
37554;17782;AAA025v001;pc-5.0
37555;17782;AAA078v001;pc-5.0
37556;17782;AAA270v001;pc-5.0
37557;17791;AAA270v001;pc-5.0
37558;17791;AAD259v001;pc-5.0
37559;17791;AAD277v001;pc-5.0
37560;17792;AAA270v001;pc-5.0
37561;17792;AAD259v001;pc-5.0
37562;17792;AAD277v001;pc-5.0
37563;17793;AAA270v001;pc-5.0
37564;17793;AAD265v001;pc-5.0
37565;17793;AAD277v001;pc-5.0
37566;17794;AAA270v001;pc-5.0
37567;17794;AAD259v001;pc-5.0
37568;17794;AAD277v001;pc-5.0
37569;17795;AAA270v001;pc-5.0
37570;17795;AAD259v001;pc-5.0
37571;17795;AAD277v001;pc-5.0
37572;17796;AAA270v001;pc-5.0
37573;17796;AAD259v001;pc-5.0
37574;17796;AAD265v001;pc-5.0
37575;17796;AAD275v001;pc-5.0
37576;17796;AAD277v001;pc-5.0
37577;17797;AAA270v001;pc-5.0
37578;17797;AAD259v001;pc-5.0
37579;17797;AAD277v001;pc-5.0
37580;17798;AAA270v001;pc-5.0
37581;17798;AAD259v001;pc-5.0
37582;17798;AAD277v001;pc-5.0
37583;17799;AAA270v001;pc-5.0
37584;17799;AAD259v001;pc-5.0
37585;17799;AAD277v001;pc-5.0
37586;17800;AAA270v001;pc-5.0
37587;17800;EAC171v001;pc-5.0
37588;17800;EAC172v001;pc-5.0
37589;17802;AAA270v001;pc-5.0
37590;17802;AAD259v001;pc-5.0
37591;17802;AAD277v001;pc-5.0
37592;17803;AAA270v001;pc-5.0
37593;17803;EAC171v001;pc-5.0
37594;17803;EAC173v001;pc-5.0
37595;17805;AAA270v001;pc-5.0
37596;17805;AAD259v001;pc-5.0
37597;17805;AAD277v001;pc-5.0
37598;17807;AAA270v001;pc-5.0
37599;17807;AAD259v001;pc-5.0
37600;17809;AAA270v001;pc-5.0
37601;17809;AAD259v001;pc-5.0
37602;17809;AAD277v001;pc-5.0
37603;17812;AAA270v001;pc-5.0
37604;17812;AAA291v001;pc-5.0
37605;17818;AAA164v001;pc-5.0
37606;17818;AAA270v001;pc-5.0
37607;17818;AAC718v001;pc-5.0
37608;17818;EAB941v001;pc-5.0
37609;17820;AAA270v001;pc-5.0
37610;17820;AAD259v001;pc-5.0
37611;17820;AAD277v001;pc-5.0
37612;17835;AAA270v001;pc-5.0
37613;17835;AAA441v001;pc-5.0
37614;17835;EAD499v001;pc-5.0
37615;17835;EAD500v001;pc-5.0
37616;17839;AAA270v001;pc-5.0
37617;17839;EAC177v001;pc-5.0
37618;17841;AAA270v001;pc-5.0
37619;17841;AAA291v001;pc-5.0
37620;17841;AAA302v001;pc-5.0
37621;17841;AAC712v001;pc-5.0
37622;17841;EAC178v001;pc-5.0
37623;17842;AAA270v001;pc-5.0
37624;17842;EAB138v001;pc-5.0
37625;17842;EAC179v001;pc-5.0
37626;17842;EAC180v001;pc-5.0
37627;17847;AAA270v001;pc-5.0
37628;17847;EAC177v001;pc-5.0
37629;17849;AAA270v001;pc-5.0
37630;17849;AAA291v001;pc-5.0
37631;17862;AAA270v001;pc-5.0
37632;17862;EAC181v001;pc-5.0
37633;17873;AAA270v001;pc-5.0
37634;17873;AAA568v001;pc-5.0
37635;17877;AAA270v001;pc-5.0
37636;17877;AAD025v001;pc-5.0
37637;17877;AAD038v001;pc-5.0
37638;17882;AAA270v001;pc-5.0
37639;17882;AAC712v001;pc-5.0
37640;17902;AAA270v001;pc-5.0
37641;17902;AAC413v001;pc-5.0
37642;17902;EAE150v001;pc-5.0
37643;17902;EAE169v001;pc-5.0
37644;17904;AAA270v001;pc-5.0
37645;17904;EAC054v001;pc-5.0
37646;17905;AAA270v001;pc-5.0
37647;17905;EAC054v001;pc-5.0
37648;17908;AAA270v001;pc-5.0
37649;17908;EAC635v001;pc-5.0
37650;17908;EAC636v001;pc-5.0
37651;17914;AAA270v001;pc-5.0
37652;17914;AAA279v001;pc-5.0
37653;17915;AAA270v001;pc-5.0
37654;17915;EAC637v001;pc-5.0
37655;17915;EAC638v001;pc-5.0
37656;17917;AAA270v001;pc-5.0
37657;17917;EAC217v001;pc-5.0
37658;17917;EAC218v001;pc-5.0
37659;17926;AAA270v001;pc-5.0
37660;17926;AAC475v001;pc-5.0
37661;17926;AAC476v001;pc-5.0
37662;17932;AAA270v001;pc-5.0
37663;17932;EAA555v001;pc-5.0
37664;17932;EAA556v001;pc-5.0
37665;17941;AAA004v001;pc-5.0
37666;17941;AAA270v001;pc-5.0
37667;17941;AAA289v001;pc-5.0
37668;17941;AAC702v001;pc-5.0
37669;17941;AAE613v001;pc-5.0
37670;17957;AAA270v001;pc-5.0
37671;17957;EAC552v001;pc-5.0
37672;17957;EAC553v001;pc-5.0
37673;17958;AAA270v001;pc-5.0
37674;17958;EAC079v001;pc-5.0
37675;17960;AAA270v001;pc-5.0
37676;17960;AAB138v001;pc-5.0
37677;17962;AAA270v001;pc-5.0
37678;17962;EAC121v001;pc-5.0
37679;17964;AAA270v001;pc-5.0
37680;17964;AAB503v001;pc-5.0
37681;17965;AAA007v001;pc-5.0
37682;17965;AAA270v001;pc-5.0
37683;17972;AAA270v001;pc-5.0
37684;17972;EAC122v001;pc-5.0
37685;17979;AAA270v001;pc-5.0
37686;17979;EAC554v001;pc-5.0
37687;17979;EAC555v001;pc-5.0
37688;17979;EAC556v001;pc-5.0
37689;17979;EAC557v001;pc-5.0
37690;18000;AAA270v001;pc-5.0
37691;18000;EAC057v001;pc-5.0
37692;18005;AAA004v001;pc-5.0
37693;18005;AAA270v001;pc-5.0
37694;18005;AAA297v001;pc-5.0
37695;18005;AAA298v001;pc-5.0
37696;18005;AAC702v001;pc-5.0
37697;18005;AAC712v001;pc-5.0
37698;18007;AAA270v001;pc-5.0
37699;18007;EAC065v001;pc-5.0
37700;18007;EAC066v001;pc-5.0
37701;18007;EAC123v001;pc-5.0
37702;18011;AAA270v001;pc-5.0
37703;18011;AAB482v001;pc-5.0
37704;18011;AAB483v001;pc-5.0
37705;18011;AAB484v001;pc-5.0
37706;18011;AAB696v001;pc-5.0
37707;18011;AAB697v001;pc-5.0
37708;18011;AAB698v001;pc-5.0
37709;18011;AAB699v001;pc-5.0
37710;18013;AAA270v001;pc-5.0
37711;18013;EAC124v001;pc-5.0
37712;18017;AAA270v001;pc-5.0
37713;18017;EAC819v001;pc-5.0
37714;18020;AAA270v001;pc-5.0
37715;18020;EAC558v001;pc-5.0
37716;18020;EAC559v001;pc-5.0
37717;18020;EAC560v001;pc-5.0
37718;18020;EAC561v001;pc-5.0
37719;18020;EAC562v001;pc-5.0
37720;18020;EAC563v001;pc-5.0
37721;18020;EAC564v001;pc-5.0
37722;18020;EAC565v001;pc-5.0
37723;18020;EAC566v001;pc-5.0
37724;18020;EAC567v001;pc-5.0
37725;18020;EAC568v001;pc-5.0
37726;18020;EAC569v001;pc-5.0
37727;18020;EAC570v001;pc-5.0
37728;18020;EAC571v001;pc-5.0
37729;18020;EAC572v001;pc-5.0
37730;18020;EAC573v001;pc-5.0
37731;18020;EAC574v001;pc-5.0
37732;18020;EAC575v001;pc-5.0
37733;18020;EAC576v001;pc-5.0
37734;18020;EAC577v001;pc-5.0
37735;18020;EAC578v001;pc-5.0
37736;18020;EAC579v001;pc-5.0
37737;18020;EAC580v001;pc-5.0
37738;18020;EAC581v001;pc-5.0
37739;18020;EAC582v001;pc-5.0
37740;18020;EAC583v001;pc-5.0
37741;18020;EAC584v001;pc-5.0
37742;18020;EAC585v001;pc-5.0
37743;18027;AAA270v001;pc-5.0
37744;18027;EAB398v001;pc-5.0
37745;18027;EAC266v001;pc-5.0
37746;18027;EAC685v001;pc-5.0
37747;18027;EAC687v001;pc-5.0
37748;18027;EAC693v001;pc-5.0
37749;18027;EAC694v001;pc-5.0
37750;18032;AAA092v001;pc-5.0
37751;18032;AAA270v001;pc-5.0
37752;18032;EAC125v001;pc-5.0
37753;18033;AAA067v001;pc-5.0
37754;18033;AAA270v001;pc-5.0
37755;18040;AAA241v001;pc-5.0
37756;18040;AAA249v001;pc-5.0
37757;18040;AAA270v001;pc-5.0
37758;18040;EAC126v001;pc-5.0
37759;18040;EAC127v001;pc-5.0
37760;18040;EAC128v001;pc-5.0
37761;18040;EAC129v001;pc-5.0
37762;18049;AAA055v001;pc-5.0
37763;18049;AAA270v001;pc-5.0
37764;18049;EAC135v001;pc-5.0
37765;18049;EAC265v001;pc-5.0
37766;18049;EAE163v001;pc-5.0
37767;18049;EAE180v001;pc-5.0
37768;18059;AAA270v001;pc-5.0
37769;18059;EAC057v001;pc-5.0
37770;18061;AAA270v001;pc-5.0
37771;18061;EAC057v001;pc-5.0
37772;18071;AAA270v001;pc-5.0
37773;18071;EAC054v001;pc-5.0
37774;18071;EAC136v001;pc-5.0
37775;18088;AAA270v001;pc-5.0
37776;18088;EAC057v001;pc-5.0
37777;18107;AAA270v001;pc-5.0
37778;18107;AAC253v001;pc-5.0
37779;18108;AAA270v001;pc-5.0
37780;18108;AAA559v001;pc-5.0
37781;18108;AAA560v001;pc-5.0
37782;18108;AAB911v001;pc-5.0
37783;18111;AAA270v001;pc-5.0
37784;18111;AAA559v001;pc-5.0
37785;18111;AAA560v001;pc-5.0
37786;18112;AAA270v001;pc-5.0
37787;18112;AAC253v001;pc-5.0
37788;18115;AAA270v001;pc-5.0
37789;18115;AAC253v001;pc-5.0
37790;18123;AAA270v001;pc-5.0
37791;18123;AAA659v001;pc-5.0
37792;18123;AAA660v001;pc-5.0
37793;18123;AAA661v001;pc-5.0
37794;18126;AAA270v001;pc-5.0
37795;18126;AAC253v001;pc-5.0
37796;18126;EAC212v001;pc-5.0
37797;18126;EAC674v001;pc-5.0
37798;18127;AAA270v001;pc-5.0
37799;18127;AAC253v001;pc-5.0
37800;18127;EAC212v001;pc-5.0
37801;18127;EAC674v001;pc-5.0
37802;18131;AAA270v001;pc-5.0
37803;18131;EAC675v001;pc-5.0
37804;18131;EAC676v001;pc-5.0
37805;18141;AAA270v001;pc-5.0
37806;18141;EAC677v001;pc-5.0
37807;18141;EAC678v001;pc-5.0
37808;18149;AAA270v001;pc-5.0
37809;18149;EAC679v001;pc-5.0
37810;18149;EAC680v001;pc-5.0
37811;18162;AAA270v001;pc-5.0
37812;18162;AAC046v001;pc-5.0
37813;18162;AAC335v001;pc-5.0
37814;18167;AAA270v001;pc-5.0
37815;18167;AAC818v001;pc-5.0
37816;18173;AAA069v001;pc-5.0
37817;18173;AAA078v001;pc-5.0
37818;18173;AAA270v001;pc-5.0
37819;18174;AAA069v001;pc-5.0
