KlasseMerkmal_Nr;Klasse_ID;Merkmal_ID;Einheit_ID;Sortier_Nr;Mussmerkmal;Klassifikationssystem_ID
19881;AAA519c004;AAA003f001;AAA009u001;4;TRUE;pc-6.1
19882;AAA519c004;AAA081f001;AAA001u001;5;TRUE;pc-6.1
19883;AAA519c004;AAA585f001;AAA001u001;6;TRUE;pc-6.1
19884;AAA519c004;AAA004f001;;7;TRUE;pc-6.1
19885;AAA519c004;AAB739f001;;8;TRUE;pc-6.1
19886;AAA519c004;AAB740f001;;9;TRUE;pc-6.1
19887;AAA519c004;AAB194f001;;10;TRUE;pc-6.1
19888;AAA519c004;AAB741f001;;11;TRUE;pc-6.1
20059;AAA520c003;AAA081f001;AAA001u001;1;TRUE;pc-6.1
20060;AAA520c003;AAA585f001;AAA001u001;2;TRUE;pc-6.1
20061;AAA520c003;AAA004f001;;3;TRUE;pc-6.1
20062;AAA520c003;AAA003f001;AAA002u001;4;TRUE;pc-6.1
27168;AAA521c002;AAA584f001;AAA001u001;1;TRUE;pc-6.1
27169;AAA521c002;AAA582f001;AAA001u001;2;TRUE;pc-6.1
27170;AAA521c002;AAA580f001;AAA001u001;3;TRUE;pc-6.1
27171;AAA521c002;AAA583f001;;4;TRUE;pc-6.1
27172;AAA521c002;AAA579f001;AAA009u001;5;TRUE;pc-6.1
19911;AAA522c002;AAB221f001;;1;TRUE;pc-6.1
19912;AAA522c002;AAA196f001;;2;TRUE;pc-6.1
19913;AAA522c002;AAB735f002;AAA001u001;3;TRUE;pc-6.1
19914;AAA522c002;AAB736f001;AAA001u001;4;TRUE;pc-6.1
19915;AAA522c002;AAA003f001;AAA009u001;5;TRUE;pc-6.1
19916;AAA522c002;AAA081f001;AAA001u001;6;TRUE;pc-6.1
19917;AAA522c002;AAA585f001;AAA001u001;7;TRUE;pc-6.1
19918;AAA522c002;AAA004f001;;8;TRUE;pc-6.1
19919;AAA522c002;AAB742f001;;9;TRUE;pc-6.1
19920;AAA522c002;AAB740f001;;10;TRUE;pc-6.1
19921;AAA522c002;AAB194f001;;11;TRUE;pc-6.1
19922;AAA522c002;AAB741f001;;12;TRUE;pc-6.1
19932;AAA523c003;AAA196f001;;1;TRUE;pc-6.1
19933;AAA523c003;AAB735f002;AAA001u001;2;TRUE;pc-6.1
19934;AAA523c003;AAB736f001;AAA001u001;3;TRUE;pc-6.1
19935;AAA523c003;AAA081f001;AAA001u001;4;TRUE;pc-6.1
19936;AAA523c003;AAA585f001;AAA001u001;5;TRUE;pc-6.1
19937;AAA523c003;AAA004f001;;6;TRUE;pc-6.1
19938;AAA523c003;AAB741f001;;7;TRUE;pc-6.1
19939;AAA523c003;AAA003f001;AAA009u001;8;TRUE;pc-6.1
19940;AAA523c003;AAB194f001;;9;TRUE;pc-6.1
19962;AAA524c002;AAA196f001;;1;TRUE;pc-6.1
19963;AAA524c002;AAA003f001;AAA002u001;2;TRUE;pc-6.1
19964;AAA524c002;AAA081f001;AAA001u001;3;TRUE;pc-6.1
19965;AAA524c002;AAA585f001;AAA001u001;4;TRUE;pc-6.1
19966;AAA524c002;AAA004f001;;5;TRUE;pc-6.1
19967;AAA524c002;AAB742f001;;6;TRUE;pc-6.1
19968;AAA524c002;AAB194f001;;7;TRUE;pc-6.1
20063;AAA525c003;AAB735f002;AAA001u001;1;TRUE;pc-6.1
20064;AAA525c003;AAB736f001;AAA001u001;2;TRUE;pc-6.1
20065;AAA525c003;AAA081f001;AAA001u001;3;TRUE;pc-6.1
20066;AAA525c003;AAA585f001;AAA001u001;4;TRUE;pc-6.1
20067;AAA525c003;AAA004f001;;5;TRUE;pc-6.1
20068;AAA525c003;AAB741f001;;6;TRUE;pc-6.1
20069;AAA525c003;AAB194f001;;7;TRUE;pc-6.1
20070;AAA525c003;AAA003f001;AAA009u001;8;TRUE;pc-6.1
26897;AAA526c002;AAA562f001;AAA001u001;1;TRUE;pc-6.1
26898;AAA526c002;AAA563f001;AAA001u001;2;TRUE;pc-6.1
26899;AAA526c002;AAA565f001;AAA001u001;3;TRUE;pc-6.1
26900;AAA526c002;AAA482f001;AAA001u001;4;TRUE;pc-6.1
26901;AAA526c002;AAA564f001;;5;TRUE;pc-6.1
18818;AAA527c011;AAA593f001;;1;TRUE;pc-6.1
18819;AAA527c011;AAA702f001;;2;TRUE;pc-6.1
18820;AAA527c011;AAA081f001;AAA001u001;3;TRUE;pc-6.1
18821;AAA527c011;AAA040f001;AAA001u001;4;FALSE;pc-6.1
18822;AAA527c011;AAA052f001;;5;TRUE;pc-6.1
18823;AAA527c011;AAA407f001;AAA001u001;6;FALSE;pc-6.1
18824;AAA527c011;AAA603f001;AAA001u001;7;FALSE;pc-6.1
18825;AAA527c011;AAA032f001;AAA001u001;8;FALSE;pc-6.1
18826;AAA528c034;AAA026f001;;1;TRUE;pc-6.1
18827;AAA528c034;AAA602f001;;2;TRUE;pc-6.1
18828;AAA528c034;EAA978f001;AAA001u001;3;FALSE;pc-6.1
18858;AAA529c012;AAA002f001;AAA001u001;1;TRUE;pc-6.1
18859;AAA529c012;AAA032f001;AAA001u001;2;FALSE;pc-6.1
18860;AAA529c012;AAA600f001;;3;TRUE;pc-6.1
18861;AAA529c012;AAA593f001;;4;TRUE;pc-6.1
18862;AAA529c012;AAA040f001;AAA001u001;5;FALSE;pc-6.1
18863;AAA529c012;AAA407f001;AAA001u001;6;FALSE;pc-6.1
18864;AAA530c015;AAA002f001;AAA001u001;1;TRUE;pc-6.1
18865;AAA530c015;AAA600f001;;2;TRUE;pc-6.1
18866;AAA530c015;AAA593f001;;3;TRUE;pc-6.1
18867;AAA530c015;AAA702f001;;4;TRUE;pc-6.1
18868;AAA530c015;AAA032f001;AAA001u001;5;FALSE;pc-6.1
18869;AAA530c015;AAA040f001;AAA001u001;6;FALSE;pc-6.1
18870;AAA530c015;AAA031f001;AAA001u001;7;FALSE;pc-6.1
18879;AAA532c010;AAA600f001;;1;TRUE;pc-6.1
18880;AAA532c010;AAA593f001;;2;TRUE;pc-6.1
18881;AAA532c010;AAA407f001;AAA001u001;3;FALSE;pc-6.1
18882;AAA532c010;AAA002f001;AAA001u001;4;TRUE;pc-6.1
18883;AAA532c010;AAA040f001;AAA001u001;5;FALSE;pc-6.1
18884;AAA532c010;AAA032f001;AAA001u001;6;FALSE;pc-6.1
18885;AAA536c009;AAA593f001;;1;TRUE;pc-6.1
18886;AAA536c009;AAA600f001;;2;TRUE;pc-6.1
18887;AAA536c009;AAA002f001;AAA001u001;3;TRUE;pc-6.1
18888;AAA536c009;AAA032f001;AAA001u001;4;FALSE;pc-6.1
18889;AAA536c009;AAA040f001;AAA001u001;5;FALSE;pc-6.1
18890;AAA536c009;AAA407f001;AAA001u001;6;FALSE;pc-6.1
18897;AAA537c007;AAA040f001;AAA001u001;1;FALSE;pc-6.1
18898;AAA537c007;AAA600f001;;2;TRUE;pc-6.1
18899;AAA537c007;AAA002f001;AAA001u001;3;TRUE;pc-6.1
18900;AAA537c007;AAA407f001;AAA001u001;4;FALSE;pc-6.1
18901;AAA537c007;AAA032f001;AAA001u001;5;FALSE;pc-6.1
18902;AAA539c002;AAA040f001;AAA001u001;1;TRUE;pc-6.1
18903;AAA539c002;AAA593f001;;2;TRUE;pc-6.1
18904;AAA539c002;AAA702f001;;3;TRUE;pc-6.1
18905;AAA539c002;AAA600f001;;4;TRUE;pc-6.1
18906;AAA539c002;AAA002f001;AAA001u001;5;TRUE;pc-6.1
18907;AAA539c002;AAA407f001;AAA001u001;6;TRUE;pc-6.1
18908;AAA540c006;AAA040f001;AAA001u001;1;FALSE;pc-6.1
18909;AAA540c006;AAA593f001;;2;TRUE;pc-6.1
18910;AAA540c006;AAA702f001;;3;TRUE;pc-6.1
18911;AAA540c006;AAA600f001;;4;TRUE;pc-6.1
18912;AAA540c006;AAA002f001;AAA001u001;5;TRUE;pc-6.1
18913;AAA540c006;AAA407f001;AAA001u001;6;FALSE;pc-6.1
18914;AAA540c006;AAA032f001;AAA001u001;7;FALSE;pc-6.1
18921;AAA541c007;AAA040f001;AAA001u001;1;FALSE;pc-6.1
18922;AAA541c007;AAA593f001;;2;TRUE;pc-6.1
18923;AAA541c007;AAA702f001;;3;TRUE;pc-6.1
18924;AAA541c007;AAA600f001;;4;TRUE;pc-6.1
18925;AAA541c007;AAA002f001;AAA001u001;5;TRUE;pc-6.1
18926;AAA541c007;AAA407f001;AAA001u001;6;FALSE;pc-6.1
18927;AAA541c007;AAA032f001;AAA001u001;7;FALSE;pc-6.1
25671;AAA548c003;AAA618f001;AAA009u001;1;TRUE;pc-6.1
25672;AAA548c003;AAA081f001;AAA001u001;2;TRUE;pc-6.1
25673;AAA548c003;AAA294f001;AAA001u001;3;TRUE;pc-6.1
25674;AAA548c003;AAA574f001;;4;TRUE;pc-6.1
25682;AAA549c003;AAA294f001;AAA001u001;1;TRUE;pc-6.1
25683;AAA549c003;AAA623f001;AAA001u001;2;TRUE;pc-6.1
25684;AAA549c003;AAA624f001;AAA001u001;3;TRUE;pc-6.1
25685;AAA549c003;AAA625f001;AAA001u001;4;TRUE;pc-6.1
25686;AAA549c003;AAA626f001;;5;TRUE;pc-6.1
25687;AAA549c003;AAA627f001;AAA001u001;6;TRUE;pc-6.1
21474;AAA552c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21475;AAA552c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21476;AAA552c003;AAA004f001;;3;TRUE;pc-6.1
21477;AAA552c003;AAA631f001;;4;TRUE;pc-6.1
21478;AAA552c003;AAA632f001;;5;TRUE;pc-6.1
21479;AAA552c003;AAA633f001;;6;TRUE;pc-6.1
21480;AAA552c003;AAA634f001;;7;TRUE;pc-6.1
21481;AAA552c003;AAA635f001;;8;TRUE;pc-6.1
21482;AAA552c003;AAA636f001;;9;TRUE;pc-6.1
21483;AAA552c003;AAA003f001;AAA009u001;10;TRUE;pc-6.1
21465;AAA553c003;AAA635f001;;1;TRUE;pc-6.1
21466;AAA553c003;AAA021f001;AAA001u001;2;TRUE;pc-6.1
21467;AAA553c003;AAA462f001;AAA001u001;3;TRUE;pc-6.1
21468;AAA553c003;AAA631f001;;4;TRUE;pc-6.1
21469;AAA553c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21470;AAA553c003;AAA632f001;;6;TRUE;pc-6.1
21471;AAA553c003;AAA004f001;;7;TRUE;pc-6.1
21472;AAA553c003;AAA633f001;;8;TRUE;pc-6.1
21473;AAA553c003;AAA634f001;;9;TRUE;pc-6.1
21484;AAA554c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21485;AAA554c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21486;AAA554c003;AAA004f001;;3;TRUE;pc-6.1
21487;AAA554c003;AAA633f001;;4;TRUE;pc-6.1
21488;AAA554c003;AAA634f001;;5;TRUE;pc-6.1
21489;AAA554c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21715;AAA555c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21716;AAA555c003;AAA643f001;AAA001u001;2;TRUE;pc-6.1
21717;AAA555c003;AAA634f001;;3;TRUE;pc-6.1
21718;AAA555c003;AAA462f001;AAA001u001;4;TRUE;pc-6.1
21719;AAA555c003;AAA004f001;;5;TRUE;pc-6.1
21720;AAA555c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21426;AAA556c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21427;AAA556c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21428;AAA556c003;AAA004f001;;3;TRUE;pc-6.1
21429;AAA556c003;AAA638f001;;4;TRUE;pc-6.1
21430;AAA556c003;AAA631f001;;5;TRUE;pc-6.1
21431;AAA556c003;AAA633f001;;6;TRUE;pc-6.1
21432;AAA556c003;AAA634f001;;7;TRUE;pc-6.1
21433;AAA556c003;AAA003f001;AAA009u001;8;TRUE;pc-6.1
21434;AAA556c003;AAA635f001;;9;TRUE;pc-6.1
21411;AAA557c003;AAA462f001;AAA001u001;1;TRUE;pc-6.1
21412;AAA557c003;AAA021f001;AAA001u001;2;TRUE;pc-6.1
21413;AAA557c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21490;AAA558c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21491;AAA558c003;AAA639f001;AAA001u001;2;TRUE;pc-6.1
21492;AAA558c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21420;AAA559c003;AAB603f001;AAA056u001;1;TRUE;pc-6.1
21421;AAA559c003;AAA021f001;AAA001u001;2;TRUE;pc-6.1
21422;AAA559c003;AAA601f001;;3;TRUE;pc-6.1
21423;AAA559c003;AAA462f001;AAA001u001;4;TRUE;pc-6.1
21424;AAA559c003;AAC580f001;;5;TRUE;pc-6.1
21425;AAA559c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21414;AAA560c003;AAB603f001;AAA056u001;1;TRUE;pc-6.1
21415;AAA560c003;AAA021f001;AAA001u001;2;TRUE;pc-6.1
21416;AAA560c003;AAA601f001;;3;TRUE;pc-6.1
21417;AAA560c003;AAA462f001;AAA001u001;4;TRUE;pc-6.1
21418;AAA560c003;AAC580f001;;5;TRUE;pc-6.1
21419;AAA560c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21448;AAA561c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21449;AAA561c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21450;AAA561c003;AAA631f001;;3;TRUE;pc-6.1
21451;AAA561c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21452;AAA561c003;AAA004f001;;5;TRUE;pc-6.1
21453;AAA561c003;AAA634f001;;6;TRUE;pc-6.1
21454;AAA561c003;AAA641f001;;7;TRUE;pc-6.1
21455;AAA561c003;AAA642f001;AAA001u001;8;TRUE;pc-6.1
21728;AAA562c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21729;AAA562c003;AAA643f001;AAA001u001;2;TRUE;pc-6.1
21730;AAA562c003;AAA634f001;;3;TRUE;pc-6.1
21731;AAA562c003;AAA004f001;;4;TRUE;pc-6.1
21732;AAA562c003;AAA641f001;;5;TRUE;pc-6.1
21733;AAA562c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21456;AAA563c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21457;AAA563c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21458;AAA563c003;AAA631f001;;3;TRUE;pc-6.1
21459;AAA563c003;AAA004f001;;4;TRUE;pc-6.1
21460;AAA563c003;AAA634f001;;5;TRUE;pc-6.1
21461;AAA563c003;AAA641f001;;6;TRUE;pc-6.1
21462;AAA563c003;AAA645f001;;7;TRUE;pc-6.1
21463;AAA563c003;AAA644f001;;8;TRUE;pc-6.1
21464;AAA563c003;AAA003f001;AAA009u001;9;TRUE;pc-6.1
21441;AAA564c003;AAA634f001;;1;TRUE;pc-6.1
21442;AAA564c003;AAA021f001;AAA001u001;2;TRUE;pc-6.1
21443;AAA564c003;AAA004f001;;3;TRUE;pc-6.1
21444;AAA564c003;AAA462f001;AAA001u001;4;TRUE;pc-6.1
21445;AAA564c003;AAA644f001;;5;TRUE;pc-6.1
21446;AAA564c003;AAA641f001;;6;TRUE;pc-6.1
21447;AAA564c003;AAA003f001;AAA009u001;7;TRUE;pc-6.1
21721;AAA565c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21722;AAA565c003;AAA643f001;AAA001u001;2;TRUE;pc-6.1
21723;AAA565c003;AAA634f001;;3;TRUE;pc-6.1
21724;AAA565c003;AAA631f001;;4;TRUE;pc-6.1
21725;AAA565c003;AAA462f001;AAA001u001;5;TRUE;pc-6.1
21726;AAA565c003;AAA646f001;;6;TRUE;pc-6.1
21727;AAA565c003;AAA003f001;AAA009u001;7;TRUE;pc-6.1
21604;AAA566c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21605;AAA566c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21606;AAA566c003;AAA631f001;;3;TRUE;pc-6.1
21607;AAA566c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21608;AAA566c003;AAA634f001;;5;TRUE;pc-6.1
21592;AAA567c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21593;AAA567c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21594;AAA567c003;AAA646f001;;3;TRUE;pc-6.1
21595;AAA567c003;AAA634f001;;4;TRUE;pc-6.1
21596;AAA567c003;AAA633f001;;5;TRUE;pc-6.1
21597;AAA567c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21142;AAA568c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21143;AAA568c003;AAA004f001;;2;TRUE;pc-6.1
21144;AAA568c003;AAA462f001;AAA001u001;3;TRUE;pc-6.1
21145;AAA568c003;AAA636f001;;4;TRUE;pc-6.1
21146;AAA568c003;AAA634f001;;5;TRUE;pc-6.1
21147;AAA568c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21159;AAA569c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21160;AAA569c003;AAA647f001;AAA001u001;2;TRUE;pc-6.1
21161;AAA569c003;AAA633f001;;3;TRUE;pc-6.1
21162;AAA569c003;AAA634f001;;4;TRUE;pc-6.1
21163;AAA569c003;AAA632f001;;5;TRUE;pc-6.1
21164;AAA569c003;AAA462f001;AAA001u001;6;TRUE;pc-6.1
21165;AAA569c003;AAA004f001;;7;TRUE;pc-6.1
21166;AAA569c003;AAA003f001;AAA009u001;8;TRUE;pc-6.1
21167;AAA570c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21168;AAA570c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21169;AAA570c003;AAA631f001;;3;TRUE;pc-6.1
21170;AAA570c003;AAA004f001;;4;TRUE;pc-6.1
21171;AAA570c003;AAA634f001;;5;TRUE;pc-6.1
21172;AAA570c003;AAA648f001;;6;TRUE;pc-6.1
21173;AAA570c003;AAA003f001;AAA009u001;7;TRUE;pc-6.1
21188;AAA571c003;AAA649f001;AAA001u001;1;TRUE;pc-6.1
21189;AAA571c003;AAA003f001;AAA009u001;2;TRUE;pc-6.1
21175;AAA572c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21176;AAA572c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21177;AAA572c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21178;AAA572c003;AAA004f001;;4;TRUE;pc-6.1
21609;AAA573c003;AAA678f001;AAA017u001;1;TRUE;pc-6.1
21610;AAA573c003;AAA003f001;AAA009u001;2;TRUE;pc-6.1
21523;AAA574c002;AAA656f001;;1;TRUE;pc-6.1
21524;AAA574c002;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21525;AAA574c002;AAA655f001;;3;TRUE;pc-6.1
21526;AAA574c002;AAA019f001;;4;TRUE;pc-6.1
21527;AAA574c002;AAA653f001;;5;TRUE;pc-6.1
21528;AAA574c002;AAA654f001;;6;TRUE;pc-6.1
21529;AAA574c002;AAA652f001;AAA001u001;7;TRUE;pc-6.1
21530;AAA574c002;AAA003f001;AAA009u001;8;TRUE;pc-6.1
21514;AAA575c003;AAA462f001;AAA001u001;1;TRUE;pc-6.1
21515;AAA575c003;AAA655f001;;2;TRUE;pc-6.1
21516;AAA575c003;AAA019f001;;3;TRUE;pc-6.1
21517;AAA575c003;AAA372f001;;4;TRUE;pc-6.1
21518;AAA575c003;AAB213f001;AAA001u001;5;TRUE;pc-6.1
21519;AAA575c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21546;AAA576c003;AAA372f001;;1;TRUE;pc-6.1
21547;AAA576c003;AAA658f001;AAA001u001;2;TRUE;pc-6.1
21548;AAA576c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21550;AAA577c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21551;AAA577c003;AAA659f001;AAA011u001;2;TRUE;pc-6.1
21552;AAA577c003;AAA652f001;AAA001u001;3;TRUE;pc-6.1
21553;AAA577c003;AAA634f001;;4;TRUE;pc-6.1
21554;AAA577c003;AAA631f001;;5;TRUE;pc-6.1
21555;AAA577c003;AAA655f001;;6;TRUE;pc-6.1
21556;AAA577c003;AAA462f001;AAA001u001;7;TRUE;pc-6.1
21557;AAA577c003;AAA003f001;AAA009u001;8;TRUE;pc-6.1
21540;AAA578c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21541;AAA578c003;AAB603f001;AAA011u001;2;TRUE;pc-6.1
21542;AAA578c003;AAA634f001;;3;TRUE;pc-6.1
21543;AAA578c003;AAA462f001;AAA001u001;4;TRUE;pc-6.1
21544;AAA578c003;AAA004f001;;5;TRUE;pc-6.1
21545;AAA578c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21657;AAA579c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21658;AAA579c003;AAA660f001;AAA001u001;2;TRUE;pc-6.1
21659;AAA579c003;AAA661f001;AAA004u001;3;TRUE;pc-6.1
21660;AAA579c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21661;AAA579c003;AAA004f001;;5;TRUE;pc-6.1
21662;AAA579c003;AAA322f001;AAA001u001;6;TRUE;pc-6.1
21663;AAA579c003;AAA662f001;AAA001u001;7;TRUE;pc-6.1
21664;AAA579c003;AAA664f001;;8;TRUE;pc-6.1
21665;AAA579c003;AAA663f001;;9;TRUE;pc-6.1
21327;AAA580c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21328;AAA580c003;AAA004f001;;2;TRUE;pc-6.1
21329;AAA580c003;AAC584f001;AAA004u001;3;TRUE;pc-6.1
21330;AAA580c003;AAA665f001;AAA004u001;4;TRUE;pc-6.1
21331;AAA580c003;AAA664f001;;5;TRUE;pc-6.1
21332;AAA580c003;AAA663f001;;6;TRUE;pc-6.1
21333;AAA580c003;AAA322f001;AAA001u001;7;TRUE;pc-6.1
21334;AAA580c003;AAA662f001;AAA001u001;8;TRUE;pc-6.1
21335;AAA580c003;AAA003f001;AAA009u001;9;TRUE;pc-6.1
21642;AAA581c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21643;AAA581c003;AAA661f001;AAA004u001;2;TRUE;pc-6.1
21644;AAA581c003;AAA004f001;;3;TRUE;pc-6.1
21645;AAA581c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21626;AAA582c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21627;AAA582c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21628;AAA582c003;AAA004f001;;3;TRUE;pc-6.1
21629;AAA582c003;AAA634f001;;4;TRUE;pc-6.1
21630;AAA582c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21651;AAA583c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21652;AAA583c003;AAA634f001;;2;TRUE;pc-6.1
21653;AAA583c003;AAA665f001;AAA004u001;3;TRUE;pc-6.1
21654;AAA583c003;AAA004f001;;4;TRUE;pc-6.1
21655;AAA583c003;AAA462f001;AAA001u001;5;TRUE;pc-6.1
21656;AAA583c003;AAA003f001;AAA009u001;6;TRUE;pc-6.1
21646;AAA584c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21647;AAA584c003;AAA665f001;AAA004u001;2;TRUE;pc-6.1
21648;AAA584c003;AAA664f001;;3;TRUE;pc-6.1
21649;AAA584c003;AAA004f001;;4;TRUE;pc-6.1
21650;AAA584c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21683;AAA585c003;AAA665f001;AAA004u001;1;TRUE;pc-6.1
21684;AAA585c003;AAA664f001;;2;TRUE;pc-6.1
21685;AAA585c003;AAA372f001;;3;TRUE;pc-6.1
21686;AAA585c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21680;AAA586c004;AAA665f001;AAA004u001;1;TRUE;pc-6.1
21681;AAA586c004;AAB599f001;AAA001u001;2;TRUE;pc-6.1
21682;AAA586c004;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21666;AAA587c003;AAA003f001;AAA009u001;1;TRUE;pc-6.1
21637;AAA588c003;AAB599f001;AAA001u001;1;TRUE;pc-6.1
21638;AAA588c003;AAA319f001;AAA001u001;2;TRUE;pc-6.1
21639;AAA588c003;AAA666f001;AAA001u001;3;TRUE;pc-6.1
21640;AAA588c003;AAA019f001;;4;TRUE;pc-6.1
21641;AAA588c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21687;AAA589c003;AAA665f001;AAA004u001;1;TRUE;pc-6.1
21688;AAA589c003;AAA667f001;AAA001u001;2;TRUE;pc-6.1
21689;AAA589c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21667;AAA590c003;AAA664f001;;1;TRUE;pc-6.1
21668;AAA590c003;AAA667f001;AAA001u001;2;TRUE;pc-6.1
21669;AAA590c003;AAA668f001;AAA001u001;3;TRUE;pc-6.1
21670;AAA590c003;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21616;AAA591c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21617;AAA591c003;AAA634f001;;2;TRUE;pc-6.1
21618;AAA591c003;AAA462f001;AAA001u001;3;TRUE;pc-6.1
21619;AAA591c003;AAA004f001;;4;TRUE;pc-6.1
21620;AAA591c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21613;AAA592c002;AAA019f001;;1;TRUE;pc-6.1
21614;AAA592c002;AAA372f001;;2;FALSE;pc-6.1
21615;AAA592c002;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21621;AAA593c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21622;AAA593c003;AAA462f001;AAA001u001;2;TRUE;pc-6.1
21623;AAA593c003;AAA004f001;;3;TRUE;pc-6.1
21624;AAA593c003;AAA668f001;AAA001u001;4;TRUE;pc-6.1
21625;AAA593c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21309;AAA594c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21310;AAA594c003;AAA003f001;AAA009u001;2;TRUE;pc-6.1
21311;AAA595c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21312;AAA595c003;AAA669f001;AAA001u001;2;TRUE;pc-6.1
21313;AAA595c003;AAA670f001;AAA001u001;3;TRUE;pc-6.1
21314;AAA595c003;AAA004f001;;4;TRUE;pc-6.1
21315;AAA595c003;AAA003f001;AAA009u001;5;TRUE;pc-6.1
21301;AAA596c003;AAA672f001;AAA001u001;1;TRUE;pc-6.1
21302;AAA596c003;AAA671f001;AAA001u001;2;TRUE;pc-6.1
21303;AAA596c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21749;AAA597c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21750;AAA597c003;AAA321f001;AAA001u001;2;TRUE;pc-6.1
21751;AAA597c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21767;AAA598c003;AAA002f001;AAA001u001;1;TRUE;pc-6.1
21768;AAA598c003;AAA003f001;AAA009u001;2;TRUE;pc-6.1
21754;AAA599c003;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21755;AAA599c003;AAA673f001;AAA001u001;2;TRUE;pc-6.1
21756;AAA599c003;AAA003f001;AAA009u001;3;TRUE;pc-6.1
21740;AAA600c002;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21741;AAA600c002;AAA673f001;AAA001u001;2;TRUE;pc-6.1
21742;AAA600c002;AAA019f001;;3;TRUE;pc-6.1
21743;AAA600c002;AAA003f001;AAA009u001;4;TRUE;pc-6.1
21763;AAA601c004;AAA021f001;AAA001u001;1;TRUE;pc-6.1
21764;AAA601c004;AAA321f001;AAA001u001;2;TRUE;pc-6.1
21765;AAA601c004;AAB613f001;AAA038u001;3;TRUE;pc-6.1
