KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
30213;10380;AAC739v001;4;pc-6.1
30214;10380;AAA270v001;5;pc-6.1
52454;24310;AAE603v001;1;pc-6.1
52455;24310;AAE615v001;2;pc-6.1
52456;24310;AAE604v001;3;pc-6.1
35378;13868;EAF321v001;1;pc-6.1
35379;13868;EAF322v001;2;pc-6.1
35380;13868;EAF323v001;3;pc-6.1
35381;13868;AAA270v001;4;pc-6.1
35382;13883;EAF321v001;1;pc-6.1
35383;13883;EAF322v001;2;pc-6.1
35384;13883;EAF323v001;3;pc-6.1
35385;13883;AAA270v001;4;pc-6.1
37331;14730;AAA165v001;1;pc-6.1
37332;14730;AAA067v001;2;pc-6.1
37333;14730;AAA270v001;3;pc-6.1
37334;14731;EAF424v001;1;pc-6.1
37335;14731;EAF425v001;2;pc-6.1
37336;14731;EAF426v001;3;pc-6.1
37337;14731;EAF427v001;4;pc-6.1
37338;14731;EAF428v001;5;pc-6.1
37339;14731;EAF429v001;6;pc-6.1
37340;14731;AAA270v001;7;pc-6.1
37341;14732;AAB995v001;1;pc-6.1
37342;14732;EAB172v001;2;pc-6.1
37343;14732;EAA982v001;3;pc-6.1
29942;9922;AAA112v001;1;pc-6.1
29943;9922;AAC053v001;2;pc-6.1
29944;9922;AAA025v001;3;pc-6.1
29945;9922;AAA107v001;4;pc-6.1
29946;9922;AAA165v001;5;pc-6.1
29947;9922;AAA067v001;6;pc-6.1
29948;9922;AAA270v001;7;pc-6.1
55286;26891;AAA025v001;1;pc-6.1
55287;26891;AAC700v001;2;pc-6.1
55288;26891;AAA270v001;3;pc-6.1
55289;26893;AAA025v001;1;pc-6.1
55290;26893;AAC700v001;2;pc-6.1
55291;26893;AAA270v001;3;pc-6.1
50487;23633;EAF154v001;1;pc-6.1
50488;23633;AAE218v001;2;pc-6.1
50489;23633;AAD968v001;3;pc-6.1
50490;23633;EAF155v001;4;pc-6.1
50491;23633;AAA270v001;5;pc-6.1
50492;23634;EAF313v001;1;pc-6.1
50493;23634;EAF314v001;2;pc-6.1
50494;23634;EAF315v001;3;pc-6.1
50495;23634;EAF316v001;4;pc-6.1
50496;23634;AAA270v001;5;pc-6.1
50497;23637;AAD106v001;1;pc-6.1
50498;23637;AAD107v001;2;pc-6.1
50499;23637;AAD108v001;3;pc-6.1
50500;23637;AAD109v001;4;pc-6.1
50501;23637;AAD110v001;5;pc-6.1
50502;23637;AAD164v001;6;pc-6.1
50503;23637;AAD136v001;7;pc-6.1
50504;23637;AAD138v001;8;pc-6.1
50505;23637;AAA270v001;9;pc-6.1
45696;21784;EAF321v001;1;pc-6.1
45697;21784;EAF322v001;2;pc-6.1
45698;21784;EAF323v001;3;pc-6.1
45699;21784;AAA270v001;4;pc-6.1
45700;21801;EAF321v001;1;pc-6.1
45701;21801;EAF322v001;2;pc-6.1
45702;21801;EAF323v001;3;pc-6.1
45703;21801;AAA270v001;4;pc-6.1
45715;21837;EAF430v001;1;pc-6.1
45716;21837;EAF431v001;2;pc-6.1
45717;21837;EAF432v001;3;pc-6.1
45718;21837;AAA270v001;4;pc-6.1
45719;21838;EAB167v001;1;pc-6.1
45720;21838;EAF433v001;2;pc-6.1
45721;21838;AAA270v001;3;pc-6.1
45722;21839;EAF434v001;1;pc-6.1
45723;21839;EAF435v001;2;pc-6.1
45724;21840;EAF436v001;1;pc-6.1
45725;21840;AAA266v001;2;pc-6.1
29167;8794;EAC871v001;1;pc-6.1
29168;8794;EAB323v001;2;pc-6.1
29169;8794;EAE255v001;3;pc-6.1
29170;8794;EAF437v001;4;pc-6.1
29171;8794;EAF438v001;5;pc-6.1
29172;8794;AAA666v001;6;pc-6.1
29173;8794;EAF439v001;7;pc-6.1
29174;8794;EAB329v001;8;pc-6.1
29175;8794;AAA270v001;9;pc-6.1
37359;14755;AAA112v001;1;pc-6.1
37360;14755;AAA107v001;2;pc-6.1
37361;14755;AAA025v001;3;pc-6.1
37362;14755;AAA165v001;4;pc-6.1
37363;14755;AAA067v001;5;pc-6.1
37364;14755;AAA270v001;6;pc-6.1
37365;14756;EAF440v001;1;pc-6.1
37366;14756;EAF441v001;2;pc-6.1
37367;14756;AAD264v001;3;pc-6.1
37368;14756;EAF442v001;4;pc-6.1
37369;14756;EAF424v001;5;pc-6.1
37370;14756;EAF443v001;6;pc-6.1
37371;14756;EAF444v001;7;pc-6.1
37372;14756;EAF445v001;8;pc-6.1
37373;14756;EAF446v001;9;pc-6.1
37374;14756;EAF427v001;10;pc-6.1
37375;14756;EAF428v001;11;pc-6.1
37376;14756;EAF429v001;12;pc-6.1
37377;14756;AAA270v001;13;pc-6.1
37378;14757;AAB995v001;1;pc-6.1
37379;14757;EAB172v001;2;pc-6.1
37380;14757;EAA982v001;3;pc-6.1
37381;14757;AAA270v001;4;pc-6.1
47826;22818;AAD929v001;1;pc-6.1
47827;22818;AAD275v001;2;pc-6.1
47828;22818;AAD930v001;3;pc-6.1
47829;22818;AAD276v001;4;pc-6.1
47830;22818;AAD931v001;5;pc-6.1
47831;22818;AAD277v001;6;pc-6.1
47832;22818;AAD932v001;7;pc-6.1
47833;22818;AAD265v001;8;pc-6.1
47834;22818;AAD933v001;9;pc-6.1
47835;22818;AAD259v001;10;pc-6.1
47836;22818;AAD934v001;11;pc-6.1
47837;22818;AAD281v001;12;pc-6.1
47838;22818;AAD199v001;13;pc-6.1
47839;22818;AAD282v001;14;pc-6.1
47840;22818;AAD200v001;15;pc-6.1
47841;22818;AAD283v001;16;pc-6.1
47842;22818;AAD201v001;17;pc-6.1
47843;22818;AAD278v001;18;pc-6.1
47844;22818;AAD202v001;19;pc-6.1
47845;22818;AAD284v001;20;pc-6.1
47846;22818;AAD203v001;21;pc-6.1
47847;22818;AAD204v001;22;pc-6.1
47848;22818;AAD205v001;23;pc-6.1
47849;22818;AAD285v001;24;pc-6.1
47850;22818;AAD206v001;25;pc-6.1
47851;22818;AAD207v001;26;pc-6.1
47852;22818;AAD279v001;27;pc-6.1
47853;22818;AAD286v001;28;pc-6.1
47854;22818;AAD844v001;29;pc-6.1
47855;22818;AAD287v001;30;pc-6.1
47856;22818;AAD280v001;31;pc-6.1
47857;22818;AAD288v001;32;pc-6.1
47858;22818;AAD289v001;33;pc-6.1
47859;22818;AAD290v001;34;pc-6.1
47860;22818;AAD291v001;35;pc-6.1
47861;22818;AAD292v001;36;pc-6.1
47862;22818;AAA270v001;37;pc-6.1
47863;22819;AAC872v001;1;pc-6.1
47864;22819;AAC868v001;2;pc-6.1
47865;22819;AAC867v001;3;pc-6.1
47866;22819;AAC873v001;4;pc-6.1
47867;22819;AAC866v001;5;pc-6.1
47868;22819;AAC870v001;6;pc-6.1
47869;22819;AAA270v001;7;pc-6.1
47870;22820;AAC855v001;1;pc-6.1
47871;22820;AAC856v001;2;pc-6.1
47872;22820;AAC857v001;3;pc-6.1
47873;22820;AAA270v001;4;pc-6.1
47874;22822;AAA069v001;1;pc-6.1
47875;22822;AAA025v001;2;pc-6.1
47876;22822;AAA592v001;3;pc-6.1
47877;22822;AAA270v001;4;pc-6.1
47070;22536;AAA017v001;1;pc-6.1
47071;22536;AAC819v001;2;pc-6.1
47072;22537;AAA112v001;1;pc-6.1
47073;22537;AAA025v001;2;pc-6.1
47074;22537;AAA067v001;3;pc-6.1
41412;19679;AAA011v001;1;pc-6.1
41413;19679;AAA110v001;2;pc-6.1
41414;19681;AAA165v001;1;pc-6.1
41415;19681;AAA067v001;2;pc-6.1
41416;19681;AAA270v001;3;pc-6.1
32791;13360;EAF447v001;1;pc-6.1
32792;13360;EAF448v001;2;pc-6.1
32793;13362;AAA165v001;1;pc-6.1
32794;13362;AAA067v001;2;pc-6.1
32795;13362;AAA270v001;3;pc-6.1
32796;13363;EAF449v001;1;pc-6.1
32797;13363;EAF450v001;2;pc-6.1
32798;13363;EAB167v001;3;pc-6.1
32799;13363;AAA270v001;4;pc-6.1
32800;13364;EAB171v001;1;pc-6.1
32801;13364;AAB995v001;2;pc-6.1
32802;13364;EAB172v001;3;pc-6.1
32803;13364;AAA270v001;4;pc-6.1
32804;13364;EAA982v001;5;pc-6.1
50006;23440;EAB358v001;1;pc-6.1
50007;23440;EAF334v001;2;pc-6.1
50008;23443;AAA112v001;1;pc-6.1
50009;23443;AAA563v001;2;pc-6.1
50010;23443;AAA025v001;3;pc-6.1
50011;23443;AAA107v001;4;pc-6.1
50012;23443;AAA165v001;5;pc-6.1
50013;23443;AAA067v001;6;pc-6.1
50014;23443;AAA270v001;7;pc-6.1
32778;13358;EAF451v001;1;pc-6.1
32779;13358;EAF452v001;2;pc-6.1
32780;13358;EAF453v001;3;pc-6.1
32781;13358;EAF454v001;4;pc-6.1
32782;13358;EAF455v001;5;pc-6.1
32783;13358;AAA509v001;6;pc-6.1
32784;13358;EAF456v001;7;pc-6.1
32785;13358;AAA270v001;8;pc-6.1
32786;13359;EAD515v001;1;pc-6.1
32787;13359;EAF457v001;2;pc-6.1
32788;13359;EAF458v001;3;pc-6.1
32789;13359;EAF459v001;4;pc-6.1
32790;13359;AAA270v001;5;pc-6.1
36299;14217;EAF460v001;1;pc-6.1
36300;14217;EAF461v001;2;pc-6.1
36301;14218;AAA025v001;1;pc-6.1
36302;14218;AAA067v001;2;pc-6.1
36303;14218;AAE548v001;3;pc-6.1
36304;14218;AAA270v001;4;pc-6.1
36305;14219;EAB171v001;1;pc-6.1
36306;14219;EAB172v001;2;pc-6.1
36307;14219;AAA270v001;3;pc-6.1
36308;14219;EAA982v001;4;pc-6.1
45147;21047;AAA067v001;1;pc-6.1
45148;21047;AAA270v001;2;pc-6.1
37898;15226;AAB995v001;1;pc-6.1
37899;15226;EAB172v001;2;pc-6.1
37900;15226;EAA982v001;3;pc-6.1
52356;24168;AAE603v001;1;pc-6.1
52357;24168;AAE615v001;2;pc-6.1
52358;24168;AAE604v001;3;pc-6.1
33901;13566;AAA107v001;1;pc-6.1
33902;13566;AAA165v001;2;pc-6.1
33903;13566;AAA067v001;3;pc-6.1
33904;13566;AAA270v001;4;pc-6.1
33905;13567;EAF462v001;1;pc-6.1
33906;13567;EAB167v001;2;pc-6.1
33907;13567;EAB168v001;3;pc-6.1
33908;13567;AAA270v001;4;pc-6.1
33909;13568;AAB995v001;1;pc-6.1
33910;13568;EAB172v001;2;pc-6.1
33911;13568;EAA982v001;3;pc-6.1
33912;13568;AAA270v001;4;pc-6.1
32724;13345;AAA112v001;1;pc-6.1
32725;13345;AAA563v001;2;pc-6.1
32726;13345;AAC053v001;3;pc-6.1
32727;13345;AAA025v001;4;pc-6.1
32728;13345;AAA107v001;5;pc-6.1
32729;13345;AAA165v001;6;pc-6.1
32730;13345;AAA067v001;7;pc-6.1
32731;13345;AAA270v001;8;pc-6.1
32732;13346;AAC529v001;1;pc-6.1
32733;13346;EAF463v001;2;pc-6.1
32734;13346;AAA350v001;3;pc-6.1
32735;13346;EAF464v001;4;pc-6.1
32736;13346;AAA168v001;5;pc-6.1
32737;13346;EAF465v001;6;pc-6.1
32738;13346;EAF466v001;7;pc-6.1
32739;13346;AAC821v001;8;pc-6.1
32740;13346;EAF079v001;9;pc-6.1
32741;13346;EAF467v001;10;pc-6.1
32742;13346;EAF310v001;11;pc-6.1
32743;13346;AAC962v001;12;pc-6.1
32744;13346;AAC520v001;13;pc-6.1
32745;13346;AAA270v001;14;pc-6.1
32746;13348;AAA011v001;1;pc-6.1
32747;13348;EAF468v001;2;pc-6.1
32748;13348;AAA110v001;3;pc-6.1
32749;13348;AAA270v001;4;pc-6.1
32750;13349;AAA297v001;1;pc-6.1
32751;13349;AAA289v001;2;pc-6.1
32752;13349;AAB901v001;3;pc-6.1
32753;13349;AAA298v001;4;pc-6.1
32754;13349;AAA302v001;5;pc-6.1
32755;13349;AAC712v001;6;pc-6.1
32756;13349;EAB134v001;7;pc-6.1
32757;13349;AAA326v001;8;pc-6.1
32758;13349;AAC702v001;9;pc-6.1
32759;13349;AAA004v001;10;pc-6.1
32760;13349;AAA291v001;11;pc-6.1
32761;13349;AAA270v001;12;pc-6.1
32762;13351;AAA112v001;1;pc-6.1
32763;13351;AAA107v001;2;pc-6.1
32764;13351;AAA025v001;3;pc-6.1
32765;13351;AAA165v001;4;pc-6.1
32766;13351;AAA270v001;5;pc-6.1
32767;13352;EAF469v001;1;pc-6.1
32768;13352;AAA071v001;2;pc-6.1
32769;13352;EAF446v001;3;pc-6.1
32770;13352;AAA113v001;4;pc-6.1
32771;13352;AAA270v001;5;pc-6.1
32772;13353;AAB995v001;1;pc-6.1
32773;13353;EAB172v001;2;pc-6.1
32774;13353;EAA982v001;3;pc-6.1
32775;13353;AAA270v001;4;pc-6.1
32776;13357;AAA535v001;1;pc-6.1
32777;13357;AAA064v001;2;pc-6.1
55278;26870;AAA136v001;1;pc-6.1
55279;26870;AAA067v001;2;pc-6.1
55280;26870;AAA270v001;3;pc-6.1
49977;23398;EAF470v001;1;pc-6.1
49978;23398;EAF471v001;2;pc-6.1
49979;23398;AAA442v001;3;pc-6.1
49980;23398;AAA119v001;4;pc-6.1
49981;23398;EAF472v001;5;pc-6.1
49982;23398;EAE274v001;6;pc-6.1
49983;23398;AAA120v001;7;pc-6.1
49984;23398;EAF473v001;8;pc-6.1
49985;23398;AAA270v001;9;pc-6.1
49986;23404;AAC048v001;1;pc-6.1
49987;23404;EAF474v001;2;pc-6.1
49988;23404;EAF475v001;3;pc-6.1
49989;23404;EAA697v001;4;pc-6.1
49990;23404;EAF476v001;5;pc-6.1
49991;23404;EAF477v001;6;pc-6.1
49992;23404;EAF478v001;7;pc-6.1
49959;23391;EAF479v001;1;pc-6.1
49960;23391;AAC840v001;2;pc-6.1
49961;23391;EAF480v001;3;pc-6.1
49962;23391;EAD022v001;4;pc-6.1
49963;23391;AAA270v001;5;pc-6.1
49964;23397;AAA415v001;1;pc-6.1
49965;23397;AAA297v001;2;pc-6.1
49966;23397;AAA289v001;3;pc-6.1
49967;23397;AAA298v001;4;pc-6.1
49968;23397;AAA302v001;5;pc-6.1
49969;23397;AAC712v001;6;pc-6.1
49970;23397;EAC115v001;7;pc-6.1
49971;23397;EAA655v001;8;pc-6.1
49972;23397;AAA326v001;9;pc-6.1
49973;23397;AAC702v001;10;pc-6.1
49974;23397;AAA004v001;11;pc-6.1
49975;23397;AAA291v001;12;pc-6.1
49976;23397;AAA270v001;13;pc-6.1
49847;23216;AAC837v001;1;pc-6.1
49848;23216;AAC836v001;2;pc-6.1
49849;23216;EAE260v001;3;pc-6.1
49850;23219;EAF481v001;1;pc-6.1
49851;23219;EAF482v001;2;pc-6.1
49852;23229;AAC809v001;1;pc-6.1
49853;23229;AAC810v001;2;pc-6.1
49854;23229;EAF010v001;3;pc-6.1
49855;23229;EAF011v001;4;pc-6.1
37847;15183;AAA025v001;1;pc-6.1
37848;15183;AAA270v001;2;pc-6.1
37849;15184;AAA067v001;1;pc-6.1
37850;15184;AAA270v001;2;pc-6.1
37851;15185;EAB172v001;1;pc-6.1
37852;15185;AAA270v001;2;pc-6.1
37853;15187;AAA568v001;1;pc-6.1
37854;15187;AAA270v001;2;pc-6.1
37844;15176;AAA136v001;1;pc-6.1
37845;15176;AAA067v001;2;pc-6.1
37846;15176;AAA270v001;3;pc-6.1
47115;22655;AAC837v001;1;pc-6.1
47116;22655;AAC836v001;2;pc-6.1
40304;18803;EAF154v001;1;pc-6.1
40305;18803;AAE218v001;2;pc-6.1
40306;18803;AAD968v001;3;pc-6.1
40307;18803;EAF155v001;4;pc-6.1
40308;18803;AAA270v001;5;pc-6.1
39943;17438;AAA441v001;1;pc-6.1
39944;17438;EAF483v001;2;pc-6.1
39945;17438;AAA270v001;3;pc-6.1
29544;9367;AAC837v001;1;pc-6.1
29545;9367;AAC836v001;2;pc-6.1
29546;9367;AAA270v001;3;pc-6.1
29547;9368;EAF484v001;1;pc-6.1
29548;9368;EAF485v001;2;pc-6.1
29549;9368;EAF486v001;3;pc-6.1
29550;9368;EAF487v001;4;pc-6.1
29551;9368;EAF488v001;5;pc-6.1
29552;9368;AAA270v001;6;pc-6.1
39920;17216;AAC481v001;1;pc-6.1
39921;17216;AAA270v001;2;pc-6.1
39922;17217;EAF490v001;1;pc-6.1
39923;17217;EAF491v001;2;pc-6.1
39924;17217;AAA270v001;3;pc-6.1
39937;17437;AAA253v001;1;pc-6.1
39938;17437;EAF492v001;2;pc-6.1
39939;17437;EAF493v001;3;pc-6.1
39940;17437;EAF494v001;4;pc-6.1
39941;17437;EAF495v001;5;pc-6.1
39942;17437;AAA270v001;6;pc-6.1
38849;16592;AAA067v001;1;pc-6.1
38850;16592;AAC967v001;2;pc-6.1
38851;16592;AAA270v001;3;pc-6.1
38852;16598;AAA349v001;1;pc-6.1
38853;16598;AAA350v001;2;pc-6.1
38854;16598;AAA358v001;3;pc-6.1
38855;16598;AAA270v001;4;pc-6.1
38856;16599;AAA349v001;1;pc-6.1
38857;16599;AAA350v001;2;pc-6.1
38858;16599;AAA358v001;3;pc-6.1
38859;16599;AAA270v001;4;pc-6.1
38860;16604;AAA297v001;1;pc-6.1
38861;16604;AAA326v001;2;pc-6.1
38862;16604;AAC702v001;3;pc-6.1
38863;16604;AAA004v001;4;pc-6.1
38864;16604;AAA270v001;5;pc-6.1
38865;16606;AAA022v001;1;pc-6.1
38866;16606;AAA270v001;2;pc-6.1
38867;16607;AAC205v001;1;pc-6.1
38868;16607;AAA270v001;2;pc-6.1
38869;16607;AAB875v001;3;pc-6.1
38870;16607;AAC122v001;4;pc-6.1
38871;16616;AAA067v001;1;pc-6.1
38872;16616;AAC967v001;2;pc-6.1
38873;16616;AAA270v001;3;pc-6.1
38874;16622;AAA349v001;1;pc-6.1
38875;16622;AAA350v001;2;pc-6.1
38876;16622;AAA358v001;3;pc-6.1
38877;16622;AAA270v001;4;pc-6.1
38878;16623;AAA349v001;1;pc-6.1
38879;16623;AAA350v001;2;pc-6.1
38880;16623;AAA358v001;3;pc-6.1
38881;16623;AAA270v001;4;pc-6.1
38882;16628;AAA297v001;1;pc-6.1
38883;16628;AAA326v001;2;pc-6.1
38884;16628;AAC702v001;3;pc-6.1
38885;16628;AAA004v001;4;pc-6.1
38886;16628;AAA270v001;5;pc-6.1
38887;16630;AAA022v001;1;pc-6.1
38888;16630;AAA270v001;2;pc-6.1
38889;16631;AAC205v001;1;pc-6.1
38890;16631;AAA270v001;2;pc-6.1
38891;16631;AAB875v001;3;pc-6.1
38892;16631;AAC122v001;4;pc-6.1
38893;16640;AAA067v001;1;pc-6.1
38894;16640;AAC967v001;2;pc-6.1
38895;16640;AAA270v001;3;pc-6.1
38896;16646;AAA349v001;1;pc-6.1
38897;16646;AAA350v001;2;pc-6.1
38898;16646;AAA358v001;3;pc-6.1
38899;16646;AAA270v001;4;pc-6.1
38900;16647;AAA349v001;1;pc-6.1
38901;16647;AAA350v001;2;pc-6.1
38902;16647;AAA358v001;3;pc-6.1
38903;16647;AAA270v001;4;pc-6.1
38904;16652;AAA297v001;1;pc-6.1
38905;16652;AAA326v001;2;pc-6.1
38906;16652;AAC702v001;3;pc-6.1
38907;16652;AAA004v001;4;pc-6.1
38908;16652;AAA270v001;5;pc-6.1
38909;16654;AAA022v001;1;pc-6.1
38910;16654;AAA270v001;2;pc-6.1
38911;16655;AAC205v001;1;pc-6.1
38912;16655;AAA270v001;2;pc-6.1
38913;16655;AAB875v001;3;pc-6.1
38914;16655;AAC122v001;4;pc-6.1
38915;16664;AAA067v001;1;pc-6.1
38916;16664;AAC967v001;2;pc-6.1
38917;16664;AAA270v001;3;pc-6.1
38918;16670;AAA349v001;1;pc-6.1
38919;16670;AAA350v001;2;pc-6.1
38920;16670;AAA358v001;3;pc-6.1
38921;16670;AAA270v001;4;pc-6.1
38922;16671;AAA349v001;1;pc-6.1
38923;16671;AAA350v001;2;pc-6.1
38924;16671;AAA358v001;3;pc-6.1
38925;16671;AAA270v001;4;pc-6.1
38926;16676;AAA297v001;1;pc-6.1
38927;16676;AAA326v001;2;pc-6.1
38928;16676;AAC702v001;3;pc-6.1
38929;16676;AAA004v001;4;pc-6.1
38930;16676;AAA270v001;5;pc-6.1
38931;16678;AAA022v001;1;pc-6.1
38932;16678;AAA270v001;2;pc-6.1
38933;16679;AAC205v001;1;pc-6.1
38934;16679;AAA270v001;2;pc-6.1
38935;16679;AAB875v001;3;pc-6.1
38936;16679;AAC122v001;4;pc-6.1
37397;14770;EAF496v001;1;pc-6.1
37398;14770;AAA349v001;2;pc-6.1
37399;14770;AAC938v001;3;pc-6.1
37400;14770;EAF497v001;4;pc-6.1
37401;14770;AAA350v001;5;pc-6.1
37402;14770;AAC939v001;6;pc-6.1
37403;14770;EAF498v001;7;pc-6.1
37404;14770;EAF499v001;8;pc-6.1
37405;14770;AAA358v001;9;pc-6.1
37406;14770;EAF500v001;10;pc-6.1
37407;14770;EAF501v001;11;pc-6.1
37408;14770;AAA352v001;12;pc-6.1
37409;14770;AAA359v001;13;pc-6.1
37410;14770;EAF502v001;14;pc-6.1
37411;14770;AAE071v001;15;pc-6.1
37412;14770;AAC942v001;16;pc-6.1
37413;14770;EAF503v001;17;pc-6.1
37414;14770;EAF504v001;18;pc-6.1
37415;14782;EAF496v001;1;pc-6.1
37416;14782;AAA349v001;2;pc-6.1
37417;14782;AAC938v001;3;pc-6.1
37418;14782;EAF497v001;4;pc-6.1
37419;14782;AAA350v001;5;pc-6.1
37420;14782;AAC939v001;6;pc-6.1
37421;14782;EAF498v001;7;pc-6.1
37422;14782;EAF499v001;8;pc-6.1
37423;14782;AAA358v001;9;pc-6.1
37424;14782;AAA352v001;10;pc-6.1
37425;14782;AAA359v001;11;pc-6.1
37426;14782;EAF502v001;12;pc-6.1
37427;14782;AAE071v001;13;pc-6.1
37428;14782;AAC942v001;14;pc-6.1
37429;14782;EAF504v001;15;pc-6.1
37430;14790;AAD647v001;1;pc-6.1
37431;14790;AAD649v001;2;pc-6.1
37432;14790;AAD651v001;3;pc-6.1
37433;14790;AAC474v001;4;pc-6.1
37434;14790;AAC475v001;5;pc-6.1
37435;14790;AAC476v001;6;pc-6.1
37436;14790;AAC477v001;7;pc-6.1
37437;14790;AAD652v001;8;pc-6.1
37438;14790;AAC478v001;9;pc-6.1
37439;14790;AAD653v001;10;pc-6.1
37440;14790;AAC479v001;11;pc-6.1
37441;14790;AAC480v001;12;pc-6.1
37442;14793;EAF496v001;1;pc-6.1
37443;14793;AAA349v001;2;pc-6.1
37444;14793;AAC938v001;3;pc-6.1
37445;14793;EAF497v001;4;pc-6.1
37446;14793;AAA350v001;5;pc-6.1
37447;14793;AAC939v001;6;pc-6.1
37448;14793;EAF498v001;7;pc-6.1
37449;14793;EAF499v001;8;pc-6.1
37450;14793;AAA358v001;9;pc-6.1
37451;14793;EAF500v001;10;pc-6.1
37452;14793;EAF501v001;11;pc-6.1
37453;14793;AAA352v001;12;pc-6.1
37454;14793;AAA359v001;13;pc-6.1
37455;14793;EAF502v001;14;pc-6.1
37456;14793;AAD770v001;15;pc-6.1
37457;14793;AAC942v001;16;pc-6.1
37458;14793;EAF503v001;17;pc-6.1
37459;14793;EAF504v001;18;pc-6.1
37460;14802;EAF496v001;1;pc-6.1
37461;14802;AAA349v001;2;pc-6.1
37462;14802;AAC938v001;3;pc-6.1
37463;14802;EAF497v001;4;pc-6.1
37464;14802;AAA350v001;5;pc-6.1
37465;14802;AAC939v001;6;pc-6.1
37466;14802;EAF498v001;7;pc-6.1
37467;14802;EAF499v001;8;pc-6.1
37468;14802;AAA358v001;9;pc-6.1
37469;14802;EAF500v001;10;pc-6.1
37470;14802;EAF501v001;11;pc-6.1
37471;14802;AAA352v001;12;pc-6.1
37472;14802;AAA359v001;13;pc-6.1
37473;14802;EAF502v001;14;pc-6.1
37474;14802;AAD770v001;15;pc-6.1
37475;14802;AAC942v001;16;pc-6.1
37476;14802;EAF503v001;17;pc-6.1
37477;14802;EAF504v001;18;pc-6.1
37478;14811;EAF496v001;1;pc-6.1
37479;14811;AAA349v001;2;pc-6.1
37480;14811;AAC938v001;3;pc-6.1
37481;14811;EAF497v001;4;pc-6.1
37482;14811;AAA350v001;5;pc-6.1
37483;14811;AAC939v001;6;pc-6.1
37484;14811;EAF498v001;7;pc-6.1
37485;14811;EAF499v001;8;pc-6.1
37486;14811;AAA358v001;9;pc-6.1
37487;14811;EAF501v001;10;pc-6.1
37488;14811;AAA352v001;11;pc-6.1
37489;14811;AAA359v001;12;pc-6.1
37490;14811;EAF502v001;13;pc-6.1
37491;14811;AAC942v001;14;pc-6.1
37492;14811;EAF503v001;15;pc-6.1
37493;14811;EAF504v001;16;pc-6.1
37494;14820;EAF496v001;1;pc-6.1
37495;14820;AAA349v001;2;pc-6.1
37496;14820;AAC938v001;3;pc-6.1
37497;14820;EAF497v001;4;pc-6.1
37498;14820;AAA350v001;5;pc-6.1
37499;14820;AAC939v001;6;pc-6.1
37500;14820;EAF498v001;7;pc-6.1
37501;14820;EAF499v001;8;pc-6.1
37502;14820;AAA358v001;9;pc-6.1
37503;14820;EAF500v001;10;pc-6.1
37504;14820;EAF501v001;11;pc-6.1
37505;14820;AAA352v001;12;pc-6.1
37506;14820;AAA359v001;13;pc-6.1
37507;14820;EAF502v001;14;pc-6.1
37508;14820;AAD770v001;15;pc-6.1
37509;14820;AAC942v001;16;pc-6.1
37510;14820;EAF503v001;17;pc-6.1
37511;14820;EAF504v001;18;pc-6.1
1674;503;AAA297v001;1;pc-6.1
1675;503;AAA298v001;2;pc-6.1
1676;503;AAA326v001;3;pc-6.1
1677;503;AAA348v001;4;pc-6.1
1678;503;AAA291v001;5;pc-6.1
1679;503;AAA270v001;6;pc-6.1
3654;1260;AAA180v001;1;pc-6.1
3655;1260;EAG001v001;2;pc-6.1
3656;1260;AAA270v001;3;pc-6.1
3657;1262;AAA180v001;1;pc-6.1
3658;1262;EAG001v001;2;pc-6.1
3659;1262;AAA270v001;3;pc-6.1
3660;1264;AAA180v001;1;pc-6.1
3661;1264;EAG001v001;2;pc-6.1
3662;1264;AAA270v001;3;pc-6.1
3663;1266;AAA180v001;1;pc-6.1
3664;1266;EAG001v001;2;pc-6.1
3665;1266;AAA270v001;3;pc-6.1
3666;1268;AAA180v001;1;pc-6.1
3667;1268;EAG001v001;2;pc-6.1
3668;1268;AAA270v001;3;pc-6.1
3669;1270;AAA180v001;1;pc-6.1
3670;1270;EAG001v001;2;pc-6.1
3671;1270;AAA270v001;3;pc-6.1
3683;1282;AAA180v001;1;pc-6.1
3684;1282;EAG001v001;2;pc-6.1
3685;1282;AAA270v001;3;pc-6.1
3686;1284;AAA180v001;1;pc-6.1
3687;1284;EAG001v001;2;pc-6.1
3688;1284;AAA270v001;3;pc-6.1
3689;1296;AAA180v001;1;pc-6.1
3690;1296;EAG001v001;2;pc-6.1
3691;1296;AAA270v001;3;pc-6.1
3692;1298;AAA180v001;1;pc-6.1
3693;1298;EAG001v001;2;pc-6.1
3694;1298;AAA270v001;3;pc-6.1
3695;1300;AAA180v001;1;pc-6.1
3696;1300;EAG001v001;2;pc-6.1
3697;1300;AAA270v001;3;pc-6.1
3698;1302;AAA180v001;1;pc-6.1
3699;1302;EAG001v001;2;pc-6.1
3700;1302;AAA270v001;3;pc-6.1
3703;1306;AAA180v001;1;pc-6.1
3704;1306;EAG001v001;2;pc-6.1
3705;1306;AAA270v001;3;pc-6.1
3715;1319;AAA180v001;1;pc-6.1
3716;1319;EAG001v001;2;pc-6.1
3717;1319;AAA270v001;3;pc-6.1
3718;1321;AAA180v001;1;pc-6.1
3719;1321;EAG001v001;2;pc-6.1
3720;1321;AAA270v001;3;pc-6.1
3721;1323;AAA180v001;1;pc-6.1
