Schlagwort_ID;Schlagwortbezeichnung;Klassifikationssystem_ID
FAA814s001;Bandschleifer;pc-6.1
FAA815s001;Elektrischer Bandschleifer;pc-6.1
FAA816s001;Elektrobandschleifer;pc-6.1
FAA817s001;Fingerschleifer;pc-6.1
AAB795s001;Bürstenschleifer (elektrisch);pc-6.1
AAB796s001;Bürstmaschine (elektrisch);pc-6.1
AAB797s001;Bürstmaschinen (elektrisch);pc-6.1
AAB880s001;Elektrobürstenschleifer;pc-6.1
AAL481s001;Elektroschleifgerät;pc-6.1
AAL482s001;Elektroschleifgeräte;pc-6.1
AAL483s001;Winkelpolierer (elektrisch);pc-6.1
AAL484s001;Elektroschleifbürste;pc-6.1
AAL485s001;Elektroschleifbürsten;pc-6.1
AAL486s001;Längsschleifmaschine (elektrisch);pc-6.1
AAL487s001;Längsschleifmaschinen (elektrisch);pc-6.1
AAL488s001;Satiniermaschine (elektrisch);pc-6.1
AAL489s001;Satiniermaschinen (elektrisch);pc-6.1
AAL490s001;Schleifbürste (elektrisch);pc-6.1
AAL491s001;Schleifbürsten (elektrisch);pc-6.1
AAA166s001;Dreieck-Schleifer;pc-6.1
AAB798s001;Dreieckschleifer (elektrisch);pc-6.1
AAB890s001;Elektrodreieckschleifer;pc-6.1
AAB891s001;Elektrischer Dreieckschleifer;pc-6.1
AAL492s001;Deltaschleifer (elektrisch);pc-6.1
FAA818s001;Deltaschleifer;pc-6.1
FAA819s001;Dreieckschleifer;pc-6.1
FAA820s001;Elektrische Feile;pc-6.1
AAC027s001;Exzenterschleifer (elektrisch);pc-6.1
AAL493s001;Teller-Schleifer (elektrisch);pc-6.1
AAL494s001;Schleif-Maschine (elektrisch);pc-6.1
AAL495s001;Schleif-Maschinen (elektrisch);pc-6.1
AAL496s001;Tellerschleifer (elektrisch);pc-6.1
AAL497s001;Exzenterpolierer;pc-6.1
FAA821s001;Allround-Schleifer;pc-6.1
FAA822s001;Elektrischer Exzenterschleifer;pc-6.1
FAA823s001;Exzenterschleifer;pc-6.1
FAA824s001;Fein-Schliff;pc-6.1
FAA825s001;Finsch-Schliff;pc-6.1
FAA826s001;Poliermaschine;pc-6.1
FAA827s001;Rundschleifer;pc-6.1
FAA828s001;Schleifgerät;pc-6.1
FAA830s001;Tellerschleifer;pc-6.1
AAA175s001;Fräs- und Schleifmotoren;pc-6.1
AAB269s001;Fräs- und Schleifmotor;pc-6.1
AAB902s001;Geradschleifer (elektrisch);pc-6.1
AAB903s001;Elektrischer Geradschleifer;pc-6.1
AAB904s001;Elektrogeradschleifer;pc-6.1
AAL498s001;Geradeschleifer (elektrisch);pc-6.1
AAL499s001;Martinsschleifer (elektrisch);pc-6.1
AAL500s001;Supportschleifer (elektrisch);pc-6.1
AAN404s001;Elektro-Geradschleifer;pc-6.1
AAL501s001;Stupfer;pc-6.1
AAB974s001;Linearschleifer (elektrisch);pc-6.1
AAB975s001;Elektrolinearschleifer;pc-6.1
AAB976s001;Elektrischer Linearschleifer;pc-6.1
AAL502s001;Radienschleifer (elektrisch);pc-6.1
AAL503s001;Formenschleifer (elektrisch);pc-6.1
AAL504s001;Kantenschleifer (elektrisch);pc-6.1
AAL505s001;Profilschleifer (elektrisch);pc-6.1
AAB847s001;Elektrischer Schwingschleifer;pc-6.1
AAB848s001;Elektroschwingschleifer;pc-6.1
AAC018s001;Schwingschleifer (elektrisch);pc-6.1
AAL506s001;Elektro-Schwingschleifer;pc-6.1
AAL507s001;Fäustlingsschleifer (elektrisch);pc-6.1
AAL508s001;Rundschleifer (elektrisch);pc-6.1
AAL509s001;Sander (elektrisch);pc-6.1
AAL510s001;Schleifgerät (elektrisch);pc-6.1
AAL511s001;Schleifgeräte (elektrisch);pc-6.1
AAL512s001;Schleifmaschine (elektrisch);pc-6.1
AAL513s001;Schleifmaschinen (elektrisch);pc-6.1
FAA831s001;Rutscher;pc-6.1
AAA145s001;Winkelschleifer;pc-6.1
AAA146s001;Betonschleifer;pc-6.1
AAA249s001;Einhand-Winkelschleifer;pc-6.1
AAA250s001;Zweihand-Winkelschleifer;pc-6.1
AAA252s001;Zweihandwinkelschleifer;pc-6.1
AAB865s001;Elektrowinkelschleifer;pc-6.1
AAB866s001;Elektrischer Winkelschleifer;pc-6.1
AAC026s001;Winkelschleifer (elektrisch);pc-6.1
AAE090s001;Elektromaschine;pc-6.1
AAL514s001;Einhandwinkelschleifer (elektrisch);pc-6.1
AAL515s001;Elektromaschinen;pc-6.1
AAL516s001;Rotationsschleifer (elektrisch);pc-6.1
AAL517s001;Sanierungsschleifer (elektrisch);pc-6.1
AAL518s001;Schleifhexe (elektrisch);pc-6.1
AAL519s001;Trennschleifer (elektrisch);pc-6.1
FAA833s001;Flex;pc-6.1
AAL520s001;Steinschleifer;pc-6.1
AAL521s001;Steinschleifer (elektrisch);pc-6.1
AAL522s001;Nassschleifer (elektrisch);pc-6.1
AAL523s001;Langhalsschleifer;pc-6.1
AAL524s001;Langhals-Schleifer;pc-6.1
AAL525s001;Wand- und Deckenschleifer;pc-6.1
EAK743s001;Wand- und Deckenschleifer (elektrisch);pc-6.1
AAL526s001;Parkettschleifer;pc-6.1
AAL527s001;Flachkopfschleifer;pc-6.1
EAK132s001;Flachkopfschleifer (elektrisch);pc-6.1
AAA214s001;Magazinschrauber;pc-6.1
AAB845s001;Elektrischer Schrauber;pc-6.1
AAC017s001;Schrauber (elektrisch);pc-6.1
AAL528s001;Bauschrauber (elektrisch);pc-6.1
AAL529s001;Elektro-Bohrschrauber;pc-6.1
AAL530s001;Schnellschrauber (elektrisch);pc-6.1
AAL531s001;Tangentialschrauber;pc-6.1
AAL532s001;Drehschrauber (elektrisch);pc-6.1
FAA837s001;Ratschenschrauber;pc-6.1
FAA839s001;Trockenbauschrauber;pc-6.1
AAB809s001;Schlagschrauber (elektrisch);pc-6.1
FAA840s001;Elektroschlagschrauber;pc-6.1
AAA139s001;Elektrische Feilen;pc-6.1
AAA142s001;Fingerschleifer;pc-6.1
AAB155s001;Elektrische Feile;pc-6.1
AAB554s001;Bandfeile (elektrisch);pc-6.1
AAB785s001;Bandfeilen (elektrisch);pc-6.1
AAB823s001;Elektrofeile;pc-6.1
AAB824s001;Elektrofeilen;pc-6.1
AAL533s001;Feile (elektrisch);pc-6.1
AAL534s001;Feilen (elektrisch);pc-6.1
AAL535s001;Fingerfeile;pc-6.1
AAL536s001;Fingerfeilen;pc-6.1
AAN401s001;Bandschleifkoffer;pc-6.1
AAB562s001;Blechnibbler (elektrisch);pc-6.1
AAB833s001;Elektroblechnibbler;pc-6.1
AAL537s001;Blechknabber (elektrisch);pc-6.1
AAL538s001;Blechknabberer (elektrisch);pc-6.1
AAL539s001;Blechnager (elektrisch);pc-6.1
AAL540s001;Elektrische Blechschere;pc-6.1
AAL541s001;Elektrische Blechscheren;pc-6.1
AAL542s001;Elektrische Blechknabber;pc-6.1
AAL543s001;Elektrischer Blechknabberer;pc-6.1
AAL544s001;Elektro-Knabber;pc-6.1
AAL545s001;Elektro-Knabberer;pc-6.1
AAL546s001;Handblechknabber (elektrisch);pc-6.1
AAL547s001;Handblechnibbler (elektrisch);pc-6.1
AAL548s001;Knabber (elektrisch);pc-6.1
AAL549s001;Knabberer (elektrisch);pc-6.1
AAL550s001;Knabberschere (elektrisch);pc-6.1
AAL551s001;Knabberscheren (elektrisch);pc-6.1
AAL552s001;Langhalsnager (elektrisch);pc-6.1
AAL553s001;Nager (elektrisch);pc-6.1
AAL554s001;Nibbelschere (elektrisch);pc-6.1
AAL555s001;Nibbelscheren (elektrisch);pc-6.1
AAL556s001;Nibbler (elektrisch);pc-6.1
AAL557s001;Profilknabber (elektrisch);pc-6.1
AAL558s001;Profilknabberer (elektrisch);pc-6.1
AAL559s001;Profilnibbler (elektrisch);pc-6.1
AAL560s001;Trapezknabber (elektrisch);pc-6.1
AAL561s001;Trapezknabberer (elektrisch);pc-6.1
AAL562s001;Langhalsknabber (elektrisch);pc-6.1
FAA842s001;Akku-Geräte;pc-6.1
FAA843s001;Akku-Knabber;pc-6.1
FAA844s001;Akku-Werkzeug;pc-6.1
FAA845s001;Elektroknabber;pc-6.1
FAA846s001;Geradschleifer;pc-6.1
FAA847s001;Knabber;pc-6.1
AAB802s001;Heißklebepistole (elektrisch);pc-6.1
AAB803s001;Heißklebepistolen (elektrisch);pc-6.1
AAB933s001;Elektroheißklebepistole;pc-6.1
AAB934s001;Elektroheißklebepistolen;pc-6.1
AAB935s001;Elektrische Heißklebepistole;pc-6.1
AAB936s001;Elektrische Heißklebepistolen;pc-6.1
AAL563s001;Klebepistole (elektrisch);pc-6.1
AAL564s001;Klebepistolen (elektrisch);pc-6.1
AAL565s001;Schmelzklebepistole (elektrisch);pc-6.1
AAL566s001;Schmelzklebepistolen (elektrisch);pc-6.1
FAA848s001;Heißklebepistole;pc-6.1
FAA849s001;Heißklebe-Pistole (Büro, Basteln);pc-6.1
FAA850s001;Klebepistole;pc-6.1
FAA851s001;Kraftkleber (Klebepistole, Büro, Basteln);pc-6.1
FAA852s001;Niedertemperatur-Klebepistole;pc-6.1
FAA853s001;Niedertemperatur-Klebepistole (Büro, Basteln);pc-6.1
AAB804s001;Heißluftgebläse (elektrisch);pc-6.1
AAB937s001;Elektroheißluftgebläse;pc-6.1
AAB938s001;Elektrisches Heißluftgebläse;pc-6.1
AAL567s001;Heißluftpistole (elektrisch);pc-6.1
AAL568s001;Heißluftpistolen (elektrisch);pc-6.1
AAA199s001;Handhobel (elektrisch);pc-6.1
AAA200s001;Hobel (elektrisch);pc-6.1
AAA209s001;Lackfräsen;pc-6.1
AAB369s001;Lackfräse;pc-6.1
AAB939s001;Elektrohobel;pc-6.1
AAB940s001;Elektrischer Hobel;pc-6.1
AAL569s001;Balkenhobel (elektrisch);pc-6.1
AAL570s001;Breithobel (elektrisch);pc-6.1
AAL571s001;Bündighobel (elektrisch);pc-6.1
AAL572s001;Einhandhobel (elektrisch);pc-6.1
AAL573s001;Falzhobel (elektrisch);pc-6.1
AAL574s001;Fasenhobel (elektrisch);pc-6.1
AAL575s001;Schiffshobel (elektrisch);pc-6.1
AAL576s001;Zimmereibalkenhobel (elektrisch);pc-6.1
AAL577s001;Zimmereihobel (elektrisch);pc-6.1
AAL578s001;Zimmerei-Hobel;pc-6.1
AAL579s001;Rinnenträgereinlassfräse;pc-6.1
AAL580s001;Rinnenträgereinlassfräsen;pc-6.1
AAL581s001;Rinnenträger-Einlassfräse;pc-6.1
AAL582s001;Rinnenträger-Einlassfräsen;pc-6.1
FAA854s001;Balkenhobel;pc-6.1
FAA857s001;Fasenhobel;pc-6.1
FAA858s001;Handhobel;pc-6.1
FAA859s001;Hobel;pc-6.1
FAA860s001;Schiffshobel;pc-6.1
FAA861s001;Zimmereibalkenhobel;pc-6.1
AAB808s001;Polierer (elektrisch);pc-6.1
AAB997s001;Elektropolierer;pc-6.1
AAB998s001;Elektrischer Polierer;pc-6.1
AAL584s001;Rotationspolierer (elektrisch);pc-6.1
AAL585s001;Exzenterpolierer (elektrisch);pc-6.1
AAB999s001;Rührwerk (elektrisch);pc-6.1
AAC000s001;Rührwerke (elektrisch);pc-6.1
AAC001s001;Elektrorührwerk;pc-6.1
AAC002s001;Elektrorührwerke;pc-6.1
AAC003s001;Elektrisches Rührwerk;pc-6.1
AAC004s001;Elektrische Rührwerke;pc-6.1
AAL586s001;Doppelzwangsrührer (elektrisch);pc-6.1
AAL587s001;Mischcenter (elektrisch);pc-6.1
AAL588s001;Rührer (elektrisch);pc-6.1
AAL589s001;Rührmaschine (elektrisch);pc-6.1
AAL590s001;Rührmaschinen (elektrisch);pc-6.1
AAB812s001;Tacker (elektrisch);pc-6.1
AAB853s001;Elektrischer Tacker;pc-6.1
AAB854s001;Elektrotacker;pc-6.1
AAL591s001;Bautacker (elektrisch);pc-6.1
AAL592s001;Elektro-Bautacker;pc-6.1
AAL593s001;Elektro-Tacker;pc-6.1
AAL594s001;Klammgerät (elektrisch);pc-6.1
AAL595s001;Klammgeräte (elektrisch);pc-6.1
AAL596s001;Klammerer (elektrisch);pc-6.1
FAA863s001;Tacker;pc-6.1
AAB855s001;Elektrischer Teppichentferner;pc-6.1
AAB856s001;Elektroteppichentferner;pc-6.1
AAC021s001;Teppichentferner (elektrisch);pc-6.1
AAL597s001;Schaber (elektrisch);pc-6.1
AAL598s001;Stripper (elektrisch);pc-6.1
AAL599s001;Teppichschaber (elektrisch);pc-6.1
AAL600s001;Kantennibbler;pc-6.1
AAL601s001;Kantenformer;pc-6.1
AAL602s001;Kantenknabber;pc-6.1
AAL603s001;Kantenknabberer;pc-6.1
AAL604s001;Kantennager (elektrisch);pc-6.1
AAL605s001;Schweißkantenformer (elektrisch);pc-6.1
AAL606s001;Pittsburghfalzschließer;pc-6.1
AAL607s001;Stehfalzschließer;pc-6.1
AAL608s001;Falzschließer (elektrisch);pc-6.1
AAL609s001;Fügezange (elektrisch);pc-6.1
AAL610s001;Fügezangen (elektrisch);pc-6.1
AAL611s001;Fügepresse (elektrisch);pc-6.1
AAL612s001;Fügepressen (elektrisch);pc-6.1
AAL613s001;Düblersystem;pc-6.1
AAL614s001;Holzdübelbohrmaschine;pc-6.1
AAL615s001;Holzdübelbohrmaschinen;pc-6.1
AAL616s001;Holzdübler;pc-6.1
AAL617s001;Dübler (elektrisch);pc-6.1
AAL618s001;Oberflächenschleifer (elektrisch);pc-6.1
AAL619s001;Karosseriesäge (elektrisch);pc-6.1
AAL620s001;Karosseriesägen (elektrisch);pc-6.1
AAL621s001;Karosserie-Säge (elektrisch);pc-6.1
AAL622s001;Karosserie-Sägen (elektrisch);pc-6.1
AAL623s001;Oszillationssäge (elektrisch);pc-6.1
AAL624s001;Oszillationssägen (elektrisch);pc-6.1
AAL625s001;Ausglasgerät (elektrisch);pc-6.1
AAL626s001;Ausglasgeräte (elektrisch);pc-6.1
AAL627s001;Schwingsäge (elektrisch);pc-6.1
AAL628s001;Schwingsägen (elektrisch);pc-6.1
AAL629s001;Oszillierer (elektrisch);pc-6.1
FAA866s001;Oszillations-Mehrzweckwerkzeug (elektrisch);pc-6.1
AAA180s001;Gewindeschneidmaschinen;pc-6.1
AAB272s001;Gewindeschneidmaschine;pc-6.1
AAB905s001;Elektrogewindeschneider;pc-6.1
AAB906s001;Elektrischer Gewindeschneider;pc-6.1
AAB907s001;Gewindeschneider (elektrisch);pc-6.1
AAL630s001;Gewindebohrmaschine;pc-6.1
AAL631s001;Gewindebohrmaschinen;pc-6.1
FAA868s001;Außengewindeschneider (elektrisch);pc-6.1
FAA869s001;Gewindeschneider;pc-6.1
FAA870s001;Gewindeschneidwerkzeug;pc-6.1
FAA871s001;Innengewindeschneider;pc-6.1
FAA872s001;Innengewindeschneider (elektrisch);pc-6.1
AAA621s001;Partikelfilter;pc-6.1
AAL633s001;Staubfilter;pc-6.1
AAL634s001;Feinstaubfilter;pc-6.1
AAL636s001;Kombinationsfilter;pc-6.1
AAL637s001;Nuklearfilter;pc-6.1
AAL638s001;Kombifilter;pc-6.1
AAL639s001;Atemschutzfilterdeckel;pc-6.1
AAL640s001;Filterdeckel;pc-6.1
AAF938s001;Elektronischer Gehörschutz;pc-6.1
AAL641s001;Kapselgehörschutz (elektronisch);pc-6.1
AAL642s001;Kapselgehörschutz für Helme;pc-6.1
AAL643s001;Helmkapselpaar;pc-6.1
AAL644s001;Helmkapselpaare;pc-6.1
AAL645s001;Helmkapsel;pc-6.1
AAL646s001;Kapselgehörschutz;pc-6.1
FAA874s001;Gehöhrschutzkapsel;pc-6.1
FAA875s001;Kapselgehörschutz für Helme;pc-6.1
AAL647s001;Mehrweggehörstöpsel;pc-6.1
AAL648s001;Einweggehörstöpsel;pc-6.1
AAL649s001;Absorptionstrockner (Druckluft);pc-6.1
AAL650s001;Trockner (Druckluft);pc-6.1
AAL651s001;Lufttrockner (Druckluft);pc-6.1
AAL652s001;Drucklufttrockner;pc-6.1
AAL653s001;Druckluftaufbereitung;pc-6.1
AAL654s001;Kältetrockner (Druckluft);pc-6.1
AAL655s001;Druckluftkältetrockner;pc-6.1
AAL656s001;Filter (Druckluft);pc-6.1
AAL657s001;Feinstfilter (Druckluft);pc-6.1
AAL658s001;Aktivkohlefilter (Druckluft);pc-6.1
AAL659s001;Staubfilter (Druckluft);pc-6.1
AAL660s001;Feinfilter (Druckluft);pc-6.1
AAL661s001;Mikrofilter (Druckluft);pc-6.1
AAL662s001;Microfilter (Druckluft);pc-6.1
AAL663s001;Vorfilter (Druckluft);pc-6.1
AAL664s001;Zyklonabscheider (Druckluft);pc-6.1
AAL665s001;Wasserabscheider (Druckluft);pc-6.1
AAL666s001;Abscheider (Druckluft);pc-6.1
AAL667s001;Zentrifugalabscheider (Druckluft);pc-6.1
AAL668s001;Kondensatableiter (Druckluft);pc-6.1
AAL669s001;pilotgesteuerter Ableiter (Druckluft);pc-6.1
AAL670s001;Schwimmer (Druckluft);pc-6.1
AAL671s001;Schwimmerableiter (Druckluft);pc-6.1
AAL672s001;Kondensataufbereitungssystem (Druckluft);pc-6.1
AAL673s001;Öl-Wasser-Seperator (Druckluft);pc-6.1
AAL674s001;Öl-Wasser-Trenner (Druckluft);pc-6.1
AAL675s001;Öl-Wasser-Abscheider (Druckluft);pc-6.1
AAL676s001;Kondensattrenner (Druckluft);pc-6.1
AAL677s001;Ölabscheider (Druckluft);pc-6.1
AAL707s001;Druckluftwerkzeug;pc-6.1
AAL919s001;Druckluftpistole;pc-6.1
AAL949s001;Unterbodenschutzpistole (Druckluft);pc-6.1
AAL950s001;Kombipistole (Druckluft);pc-6.1
AAL951s001;Hohlraumschutzpistole (Druckluft);pc-6.1
AAL952s001;Druckbecherpistole (Druckluft);pc-6.1
AAL921s001;Hochdruckpistole;pc-6.1
AAL922s001;Niederdruckpistole;pc-6.1
AAL923s001;Compliantpistole (Druckluft);pc-6.1
AAL925s001;Spritzpistole (Druckluft);pc-6.1
AAL928s001;Spritzgerät (Druckluft);pc-6.1
AAL929s001;Lackiergerät (Druckluft);pc-6.1
AAL931s001;Automatikspritzpistole (Druckluft);pc-6.1
AAL932s001;Nadelpistole (Druckluft);pc-6.1
AAL933s001;Roboterlackierpistole (Druckluft);pc-6.1
AAL934s001;Automatikpistole (Druckluft);pc-6.1
AAL954s001;Druckluftnagler;pc-6.1
AAL956s001;Klammergerät (Druckluft);pc-6.1
AAL957s001;Klammergeräte (Druckluft);pc-6.1
AAL958s001;Tacker (Druckluft);pc-6.1
AAL959s001;Klammerer (Druckluft);pc-6.1
AAL960s001;Nagler (Druckluft);pc-6.1
AAL961s001;Drucklufttacker;pc-6.1
AAL962s001;Heftgerät (Druckluft);pc-6.1
AAL963s001;Heftgeräte (Druckluft);pc-6.1
AAL973s001;Kombinagler (Druckluft);pc-6.1
AAL974s001;Variantennagler (Druckluft);pc-6.1
AAL975s001;Variant (Druckluft);pc-6.1
AAL976s001;Kombi (Druckluft);pc-6.1
AAL977s001;Combi (Druckluft);pc-6.1
AAL965s001;Stiftnagler (Druckluft);pc-6.1
AAL968s001;Leistennagler (Druckluft);pc-6.1
AAL971s001;Pinnagler (Druckluft);pc-6.1
AAL972s001;Hefter (Druckluft);pc-6.1
AAL966s001;Bradnagler (Druckluft);pc-6.1
AAL967s001;Glasleistennagler (Druckluft);pc-6.1
AAL969s001;Glasnagler (Druckluft);pc-6.1
AAL970s001;Fensternagler (Druckluft);pc-6.1
AAL964s001;Stauchkopfnagler (Druckluft);pc-6.1
AAL955s001;Klammernagler (Druckluft);pc-6.1
AAL978s001;Coilnagler (Druckluft);pc-6.1
AAL984s001;Rundkopfnagler (Druckluft);pc-6.1
AAL985s001;Dachpappnagler (Druckluft);pc-6.1
AAL986s001;Dachhaftennagler (Druckluft);pc-6.1
AAL987s001;Pappennagler (Druckluft);pc-6.1
AAL988s001;Dachnagler (Druckluft);pc-6.1
AAL953s001;Sandstrahlpistole (Druckluft);pc-6.1
AAL979s001;Naglergerät (Druckluft);pc-6.1
AAL989s001;Streifennagler (Druckluft);pc-6.1
AAL938s001;Reinigungspistole (Druckluft);pc-6.1
AAL946s001;Waschpistole (Druckluft);pc-6.1
AAL947s001;Wasserpistole (Druckluft);pc-6.1
AAL948s001;Wasserdruckpistole (Druckluft);pc-6.1
AAL943s001;Ausblaspistole (Druckluft);pc-6.1
AAL944s001;Blaspistole (Druckluft);pc-6.1
AAL945s001;Luftpistole (Druckluft);pc-6.1
AAL939s001;Silikonpistole (Druckluft);pc-6.1
AAL940s001;Puppenpistole (Druckluft);pc-6.1
AAL941s001;Silikonpuppenpistole (Druckluft);pc-6.1
AAL942s001;Kartuschenpistole (Druckluft);pc-6.1
AAL937s001;Sprühpistole (Druckluft);pc-6.1
AAL935s001;Trichterspritzpistole (Druckluft);pc-6.1
AAL936s001;Trichterpistole (Druckluft);pc-6.1
AAM034s001;Klebstoff- und Dichtstoff (chemisch);pc-6.1
AAM059s001;Metallkleber;pc-6.1
AAM085s001;Epoxydharzklebstoff;pc-6.1
AAM086s001;2K-Klebstoff;pc-6.1
AAM087s001;2-Komponentenklebstoff;pc-6.1
AAM088s001;5-Minuten-Epoxy;pc-6.1
AAM089s001;Epoxidharzklebstoff;pc-6.1
AAM090s001;Epoxidklebstoff;pc-6.1
AAM091s001;Epoxy;pc-6.1
AAM092s001;Flüssigmetall;pc-6.1
AAM093s001;Kaltmetall;pc-6.1
AAM094s001;Komponentenklebstoff;pc-6.1
AAM095s001;Konstruktionsklebstoff;pc-6.1
AAM096s001;Rekationsklebstoff;pc-6.1
AAM097s001;Vergussmassen;pc-6.1
AAM098s001;Knetstahl;pc-6.1
AAM002s001;Druckluftkartuschennagler;pc-6.1
AAM004s001;Kartuschennagler (Druckluft);pc-6.1
AAM005s001;PKT-Nagler (Druckluft);pc-6.1
AAM006s001;Kartuschentacker (Druckluft);pc-6.1
AAM007s001;Patronennagler (Druckluft);pc-6.1
AAM008s001;Luftpatronennagler;pc-6.1
AAM010s001;Kartuschenglasleistennagler (Druckluft);pc-6.1
AAM047s001;Cyanacrylatklebstoff;pc-6.1
AAM048s001;Atomkleber;pc-6.1
AAM049s001;Blitzkleber;pc-6.1
AAM050s001;Cyanacrylat-Klebstoff;pc-6.1
AAM051s001;Schnellkleber;pc-6.1
AAM052s001;Schnellklebstoff;pc-6.1
AAM053s001;Sekundenklebstoff;pc-6.1
AAM054s001;Sofortklebstoff;pc-6.1
AAM055s001;Superkleber;pc-6.1
AAM056s001;Kunststoffkleber;pc-6.1
AAM057s001;Prozellankleber;pc-6.1
AAM058s001;Keramikkleber;pc-6.1
AAM060s001;Holzkleber;pc-6.1
AAM061s001;Haushaltskleber;pc-6.1
AAM062s001;Haushaltsklebstoff;pc-6.1
AAM035s001;Anaerober Klebstoff;pc-6.1
AAM036s001;Dichtstoff;pc-6.1
AAM037s001;Dichtungsprodukt;pc-6.1
AAM038s001;Flächendichtung;pc-6.1
AAM039s001;Fügeprodukt;pc-6.1
AAM040s001;Gewindedichtung;pc-6.1
AAM041s001;Lagerbefestigung;pc-6.1
AAM042s001;Rohrgewindedichtung;pc-6.1
AAM043s001;Rohrgewindekleber;pc-6.1
AAM044s001;Schraubensicherung;pc-6.1
AAM045s001;Stick;pc-6.1
AAM046s001;UV-Fügeprodukt;pc-6.1
FAA876s001;Lager- und Buchsenkleber;pc-6.1
AAM024s001;Acrylatklebstoff;pc-6.1
AAM025s001;UV-Klebstoff;pc-6.1
AAM026s001;UV-Kleber;pc-6.1
AAM027s001;modifizierter Acrylatklebstoff;pc-6.1
AAM028s001;Multi Bond;pc-6.1
AAM029s001;2 K No-Mix;pc-6.1
AAM030s001;ADP;pc-6.1
AAM031s001;Glaskleber;pc-6.1
AAM032s001;Rückspiegelkleber;pc-6.1
AAM033s001;Reparaturkleber;pc-6.1
FAA877s001;Nahtpaste;pc-6.1
AAM017s001;Blindnietpistole (Druckluft);pc-6.1
AAM019s001;Nietgeräte (Druckluft);pc-6.1
AAM020s001;Aluminiumnietpistole;pc-6.1
AAM021s001;Aluminiumnietpistolen;pc-6.1
AAM022s001;Stahlnietpistole;pc-6.1
AAM023s001;Stahlnietpistolen;pc-6.1
FAA878s001;Blindnietpistole (pneumatisch-hydraulisch);pc-6.1
AAL980s001;Naglergeräte (Druckluft);pc-6.1
AAL981s001;Nagelgerät (Druckluft);pc-6.1
AAL982s001;Nagelgeräte (Druckluft);pc-6.1
AAM011s001;Fettpresse (Druckluft);pc-6.1
AAM012s001;Fettpressen (Druckluft);pc-6.1
AAL920s001;Handfarbspritzpistole (Druckluft);pc-6.1
AAL924s001;Lackierpistole (Druckluft);pc-6.1
AAL926s001;Airbrushpistole (Druckluft);pc-6.1
AAL927s001;Spritzgriffel (Druckluft);pc-6.1
AAL930s001;Handspritzpistole (Druckluft);pc-6.1
AAM009s001;Kartuschenstauchkopfnagler (Druckluft);pc-6.1
AAM003s001;Kartuschenklammernagler (Druckluft);pc-6.1
AAL996s001;Verpackungsnagler (Druckluft);pc-6.1
AAL997s001;Kartonverschlusshefter (Druckluft);pc-6.1
AAL998s001;Kartonhefter (Druckluft);pc-6.1
AAL999s001;Packfix (Druckluft);pc-6.1
AAM001s001;Verpackungshefter (Druckluft);pc-6.1
AAL991s001;Kabelschellennagler (Druckluft);pc-6.1
AAL992s001;Schellennagler (Druckluft);pc-6.1
AAL993s001;Klipnagler (Druckluft);pc-6.1
AAL994s001;Clipnagler (Druckluft);pc-6.1
AAL995s001;Kabelnagler (Druckluft);pc-6.1
AAL990s001;Wellennagler (Druckluft);pc-6.1
AAM013s001;Feile (Druckluft);pc-6.1
AAM014s001;Feilen (Druckluft);pc-6.1
AAM015s001;Druckluftfeilen;pc-6.1
AAM016s001;Druckluftfeile;pc-6.1
AAL725s001;Druckluftschleifer;pc-6.1
AAL740s001;Druckluftschleifmaschine;pc-6.1
AAL741s001;Druckluftschleifmaschinen;pc-6.1
AAL750s001;Winkelschleifer (Druckluft);pc-6.1
AAL751s001;Flex (Druckluft);pc-6.1
AAL752s001;Druckluftwinkelschleifer;pc-6.1
AAL753s001;Druckluftflex;pc-6.1
AAL754s001;Trennschleifer (Druckluft);pc-6.1
AAL755s001;Schruppschleifer (Druckluft);pc-6.1
AAL756s001;Drucklufttrennschleifer;pc-6.1
AAL757s001;Druckluftschruppschleifer;pc-6.1
AAL758s001;Druckluftwinkelschleifmaschine;pc-6.1
AAL759s001;Druckluftwinkelschleifmaschinen;pc-6.1
AAL760s001;Winkelpolierer (Druckluft);pc-6.1
AAL761s001;Polierer (Druckluft);pc-6.1
AAL762s001;Druckluftpolierer;pc-6.1
AAL763s001;Druckluftwinkelpolierer;pc-6.1
AAN402s001;Druckluftmaschine;pc-6.1
AAN403s001;Druckluft-Winkelschleifer;pc-6.1
AAL788s001;Druckluftfräse;pc-6.1
AAL789s001;Kantenfräse (Druckluft);pc-6.1
AAL790s001;Abrundfräse (Druckluft);pc-6.1
AAL791s001;Anfaser (Druckluft);pc-6.1
AAL792s001;Anfasgerät (Druckluft);pc-6.1
AAL793s001;Abrundfräser (Druckluft);pc-6.1
AAL794s001;Entgratmaschine (Druckluft);pc-6.1
AAL795s001;Entgratmaschinen (Druckluft);pc-6.1
AAL796s001;Ecknahtfräse (Druckluft);pc-6.1
AAL797s001;Ecknahtfräser (Druckluft);pc-6.1
AAL798s001;Druckluft Kantenfräsen;pc-6.1
AAL799s001;Druckluftkantenfräsen;pc-6.1
AAL800s001;Entgrater (Druckluft);pc-6.1
AAL801s001;Fasenfräse (Druckluft);pc-6.1
AAL802s001;Fasenfräser (Druckluft);pc-6.1
AAL803s001;Fräse (Druckluft);pc-6.1
AAL804s001;Fräser (Druckluft);pc-6.1
AAL805s001;Kantenentgrater (Druckluft);pc-6.1
