Klasse_ID;Parent_ID;Klassenbezeichnung;Hierarchieebene;Klassifikationssystem_ID
AAB234c002;AAB123h002;Montageplatte für Obentürschließer;4;pc-7.0
EAB649c002;AAB123h002;Montagewinkel für Türschließer;4;pc-7.0
AAB235c003;AAB123h002;Oben-Türschließer (allgemeine Türen) (1-flügelig);4;pc-7.0
AAB236c003;AAB123h002;Oben-Türschließer (allgemeine Türen) (2-flügelig);4;pc-7.0
AAB237c003;AAB123h002;Oben-Türschließer (Feuer-/Rauchschutz) (1-flügelig);4;pc-7.0
AAB238c003;AAB123h002;Oben-Türschließer (Feuer-/Rauchschutz) (2-flügelig);4;pc-7.0
EAB650c002;AAB123h002;Öffnungsbegrenzung für Gleitschiene zu TS;4;pc-7.0
AAB252c003;AAB123h002;Rahmentürschließer (allgemeine Türen) (1-flügelig);4;pc-7.0
AAB253c003;AAB123h002;Rahmentürschließer (allgemeine Türen) (2-flügelig);4;pc-7.0
AAB254c003;AAB123h002;Rahmentürschließer (Feuer-/Rauchschutz) (1-flügelig);4;pc-7.0
AAB255c003;AAB123h002;Rahmentürschließer (Feuer-/Rauchschutz) (2-flügelig);4;pc-7.0
EAB660c002;AAB123h002;Rastfeststelleinheit für Gleitschiene TS;4;pc-7.0
AAB304c002;AAB123h002;Sturzfutterwinkel;4;pc-7.0
AAB333c004;AAB123h002;Türhebel für Bodentürschließer;4;pc-7.0
AAB344c002;AAB123h002;Wärmemelder;4;pc-7.0
AAB345c003;AAB123h002;Zapfenband für Bodentürschließer;4;pc-7.0
EAB217h002;AAA609h002;Zubehör für Feuer- und Brandschutztüren;2;pc-7.0
EAB218c002;EAB217h002;Bodenmulde zur Verriegelung am Standflügel;3;pc-7.0
EAB220c018;EAB217h002;Gangflügel;3;pc-7.0
EAB219c020;EAB217h002;Standflügel;3;pc-7.0
EAB221c007;EAB217h002;Verbindungsstange für FH-Tür;3;pc-7.0
EAA727h003;AAA609h002;Zubehör für Türen;2;pc-7.0
EAF034c001;EAA727h003;Elektromagnet für Türen;3;pc-7.0
EAB725c008;EAA727h003;Haltemagnet für Türen;3;pc-7.0
EAB724c002;EAA727h003;Montageset für Haltemagnet;3;pc-7.0
EAA742c014;EAA727h003;Türanschlagdämpfer;3;pc-7.0
EAC349c007;EAA727h003;Türdichtschiene;3;pc-7.0
EAA730c019;EAA727h003;Türkeil;3;pc-7.0
EAA728c038;EAA727h003;Türpuffer;3;pc-7.0
EAA935c007;EAA727h003;Unterplatte;3;pc-7.0
EAA731c009;EAA727h003;Wandpuffer;3;pc-7.0
AAB101h003;AAA609h002;Zylinder (Beschlag);2;pc-7.0
AAB114h002;AAB101h003;Schließzylinder für Türen und Tore (elektronisch);3;pc-7.0
AAB161c002;AAB114h002;Elektronik (elektronisch);4;pc-7.0
AAB162c002;AAB114h002;Elektronik (elektronische Schließanlage);4;pc-7.0
AAB195c002;AAB114h002;Hebelzylinder (elektronisch);4;pc-7.0
AAB196c003;AAB114h002;Hebelzylinder (elektronische Schließanlage);4;pc-7.0
AAB240c002;AAB114h002;Ovalzylinder (elektronisch);4;pc-7.0
AAB241c002;AAB114h002;Ovalzylinder (elektronische Schließanlage);4;pc-7.0
AAB246c002;AAB114h002;Profilzylinder (elektronisch);4;pc-7.0
AAB247c002;AAB114h002;Profilzylinder (elektronische Schließanlage);4;pc-7.0
AAB259c002;AAB114h002;Rundzylinder (elektronisch);4;pc-7.0
AAB260c002;AAB114h002;Rundzylinder (elektronische Schließanlage);4;pc-7.0
AAB278c002;AAB114h002;Schlüssel (elektronisch);4;pc-7.0
AAB279c002;AAB114h002;Schlüssel (elektronische Schließanlage);4;pc-7.0
AAB289c002;AAB114h002;Software/Schließanlagenverwaltungsprogramm (elektrische Schließanlage);4;pc-7.0
AAB356c002;AAB114h002;Zylinderolive (elektronisch);4;pc-7.0
AAB357c002;AAB114h002;Zylinderolive (elektronische Schließanlage);4;pc-7.0
AAB362c003;AAB114h002;Zylindervorhangschloss (elektronisch);4;pc-7.0
AAB363c003;AAB114h002;Zylindervorhangschloss (elektronische Schließanlage);4;pc-7.0
AAB368c002;AAB114h002;Zylinderzubehör (elektronisch);4;pc-7.0
AAB369c002;AAB114h002;Zylinderzubehör (elektronische Schließanlage);4;pc-7.0
AAB115h003;AAB101h003;Schließzylinder für Türen und Tore (mechanisch);3;pc-7.0
EAC021c007;AAB115h003;Blindzylinder;4;pc-7.0
AAB163c002;AAB115h003;Elektronik (mechanisch);4;pc-7.0
AAB164c002;AAB115h003;Elektronik (mechanische Schließanlage);4;pc-7.0
EAB255c010;AAB115h003;Halbzylinder;4;pc-7.0
AAB197c002;AAB115h003;Hebelzylinder (mechanisch);4;pc-7.0
AAB198c002;AAB115h003;Hebelzylinder (mechanische Schließanlage);4;pc-7.0
EAC378c005;AAB115h003;Kurzzylinder;4;pc-7.0
AAB242c002;AAB115h003;Ovalzylinder (mechanisch);4;pc-7.0
AAB243c002;AAB115h003;Ovalzylinder (mechanische Schließanlage);4;pc-7.0
AAB248c002;AAB115h003;Profilzylinder (mechanisch);4;pc-7.0
AAB249c002;AAB115h003;Profilzylinder (mechanische Schließanlage);4;pc-7.0
AAB261c002;AAB115h003;Rundzylinder (mechanisch);4;pc-7.0
AAB262c002;AAB115h003;Rundzylinder (mechanische Schließanlage);4;pc-7.0
AAB280c002;AAB115h003;Schlüssel (mechanisch);4;pc-7.0
AAB281c002;AAB115h003;Schlüssel (mechanische Schließanlage);4;pc-7.0
AAB290c002;AAB115h003;Software/Schließanlagenverwaltungsprogramm (mechanische Schließanlage);4;pc-7.0
AAB358c002;AAB115h003;Zylinderolive (mechanisch);4;pc-7.0
AAB359c002;AAB115h003;Zylinderolive (mechanische Schließanlage);4;pc-7.0
AAB364c003;AAB115h003;Zylindervorhangschloss (mechanisch);4;pc-7.0
AAB365c003;AAB115h003;Zylindervorhangschloss (mechanische Schließanlage);4;pc-7.0
AAB370c002;AAB115h003;Zylinderzubehör (mechanisch);4;pc-7.0
AAB371c002;AAB115h003;Zylinderzubehör (mechanische Schließanlage);4;pc-7.0
AAB116h002;AAB101h003;Schließzylinder für Türen und Tore (mechatronisch);3;pc-7.0
AAB165c002;AAB116h002;Elektronik (mechatronisch);4;pc-7.0
AAB166c002;AAB116h002;Elektronik (mechatronische Schließanlage);4;pc-7.0
AAB199c002;AAB116h002;Hebelzylinder (mechatronisch);4;pc-7.0
AAB200c002;AAB116h002;Hebelzylinder (mechatronische Schließanlage);4;pc-7.0
AAB244c002;AAB116h002;Ovalzylinder (mechatronisch);4;pc-7.0
AAB245c002;AAB116h002;Ovalzylinder (mechatronische Schließanlage);4;pc-7.0
AAB250c002;AAB116h002;Profilzylinder (mechatronisch);4;pc-7.0
AAB251c002;AAB116h002;Profilzylinder (mechatronische Schließanlage);4;pc-7.0
AAB263c002;AAB116h002;Rundzylinder (mechatronisch);4;pc-7.0
AAB264c002;AAB116h002;Rundzylinder (mechatronische Schließanlage);4;pc-7.0
AAB282c002;AAB116h002;Schlüssel (mechatronisch);4;pc-7.0
AAB283c002;AAB116h002;Schlüssel (mechatronische Schließanlage);4;pc-7.0
AAB291c002;AAB116h002;Software/Schließanlagenverwaltungsprogramm (mechatronische Schließanlage);4;pc-7.0
AAB360c002;AAB116h002;Zylinderolive (mechatronisch);4;pc-7.0
AAB361c002;AAB116h002;Zylinderolive (mechatronische Schließanlage);4;pc-7.0
AAB366c003;AAB116h002;Zylindervorhangschloss (mechatronisch);4;pc-7.0
AAB367c003;AAB116h002;Zylindervorhangschloss (mechatronische Schließanlage);4;pc-7.0
AAB372c002;AAB116h002;Zylinderzubehör (mechatronisch);4;pc-7.0
AAB373c002;AAB116h002;Zylinderzubehör (mechatronische Schließanlage);4;pc-7.0
EAB606c009;AAB101h003;Schlüsselrohling;3;pc-7.0
EAB607h003;AAB101h003;Zubehör für Schlüssel;3;pc-7.0
EAC412c007;EAB607h003;Gürtelclip mit Kette;4;pc-7.0
EAB612c018;EAB607h003;Kennringe;4;pc-7.0
EAB611c015;EAB607h003;Schlüsselanhänger;4;pc-7.0
EAB610c002;EAB607h003;Schlüsselkette;4;pc-7.0
EAD163c001;EAB607h003;Schlüsselmarke;4;pc-7.0
EAB608c005;EAB607h003;Schlüsselring;4;pc-7.0
AAA497h002;;Betriebsmittel, Reinigungsmittel;1;pc-7.0
AAA498h002;AAA497h002;Reinigungsmittel;2;pc-7.0
EAB026c005;AAA498h002;Algen- und Moosentferner;3;pc-7.0
EAF013c001;AAA498h002;Arbeitsplattenöl;3;pc-7.0
EAF017c001;AAA498h002;Bodenreiniger;3;pc-7.0
EAB390c002;AAA498h002;Fensterreinigungsset;3;pc-7.0
EAB737c002;AAA498h002;Haushaltstuch;3;pc-7.0
EAC784c001;AAA498h002;Polierwachs;3;pc-7.0
EAB364c011;AAA498h002;Putztuchspender;3;pc-7.0
EAB836c004;AAA498h002;Schimmelentferner;3;pc-7.0
EAD175c001;AAA498h002;Strahlsand;3;pc-7.0
AAA762h002;AAA498h002;Tuch, Schwamm, Lappen, Vlies;3;pc-7.0
EAC022c016;AAA762h002;Schwamm;4;pc-7.0
AAA424c002;AAA762h002;Wischtuch;4;pc-7.0
EAC032c004;AAA498h002;Urin-/Kalksteinreiniger;3;pc-7.0
EAB223c011;AAA498h002;Wandhalter für Putztuchrolle;3;pc-7.0
AAA499h003;AAA498h002;Wartung, Instandsetzung;3;pc-7.0
EAC576c019;AAA499h003;Antistatik-/EMV-Beschichtung;4;pc-7.0
EAA946c004;AAA499h003;Betonlöser;4;pc-7.0
EAC375c004;AAA499h003;Bremsenreiniger;4;pc-7.0
EAC238c002;AAA499h003;Brennspiritus;4;pc-7.0
EAC575c012;AAA499h003;Druckluftspray;4;pc-7.0
EAC376c004;AAA499h003;Entfetter;4;pc-7.0
EAB755c004;AAA499h003;Intensiv-Grundreiniger;4;pc-7.0
EAC574c010;AAA499h003;Kältespray;4;pc-7.0
EAC569c024;AAA499h003;Korrosionsschutzmittel;4;pc-7.0
EAC572c020;AAA499h003;Lecksuchmittel;4;pc-7.0
EAC567c036;AAA499h003;Lubricant;4;pc-7.0
AAA368c054;AAA499h003;Reiniger;4;pc-7.0
EAC573c010;AAA499h003;Riemenspray;4;pc-7.0
EAC571c019;AAA499h003;Rissprüfmittel;4;pc-7.0
EAC568c012;AAA499h003;Rostlöser;4;pc-7.0
EAC570c022;AAA499h003;Trennmittel;4;pc-7.0
EAB790c004;AAA499h003;Zementschleierentferner;4;pc-7.0
EAA856h002;;Büromaterial, Bürotechnik;1;pc-7.0
EAB459h002;EAA856h002;Büromaterial;2;pc-7.0
EAC468c002;EAB459h002;Aufsteckreiter für Sichttafel;3;pc-7.0
EAA968h002;EAB459h002;Briefumschlag, Versandtasche;3;pc-7.0
EAA969c002;EAA968h002;Briefumschlag;4;pc-7.0
EAB510c004;EAA968h002;Dokumententasche;4;pc-7.0
EAB534c002;EAB459h002;Bürohefter;3;pc-7.0
EAB597c024;EAB459h002;Hebelschneider (Büro);3;pc-7.0
EAF043c001;EAB459h002;Heftklammerentferner;3;pc-7.0
EAB242c004;EAB459h002;Kalenderstreifen;3;pc-7.0
EAB943c002;EAB459h002;Kopierpapier;3;pc-7.0
EAB237c010;EAB459h002;Korktafel/Pinnwand;3;pc-7.0
EAC069c010;EAB459h002;Kraftmagnet mit Haken;3;pc-7.0
EAA975c002;EAB459h002;Locher (Büro);3;pc-7.0
EAB915c021;EAB459h002;Magnet (Büro);3;pc-7.0
EAB317c009;EAB459h002;Magnetwandleiste (Büro);3;pc-7.0
EAB693c015;EAB459h002;Ordner;3;pc-7.0
EAB179c029;EAB459h002;Prospekthülle (mit Lochung);3;pc-7.0
EAB655c008;EAB459h002;Prospektständer Set;3;pc-7.0
EAB385c002;EAB459h002;Register A-Z;3;pc-7.0
EAB662c003;EAB459h002;Reißnagel (Büro);3;pc-7.0
EAB596c011;EAB459h002;Rollenschneider;3;pc-7.0
EAC128c005;EAB459h002;Rückenschild für Ordner;3;pc-7.0
EAE035c001;EAB459h002;Schnellhefter;3;pc-7.0
EAB460h002;EAB459h002;Schreibgerät;3;pc-7.0
EAF027c001;EAB460h002;Bleistift;4;pc-7.0
EAF029c001;EAB460h002;Bleistiftminen-Set;4;pc-7.0
EAF028c001;EAB460h002;Druckbleistift;4;pc-7.0
EAB190c002;EAB460h002;Kugelschreiber;4;pc-7.0
EAB461h002;EAB460h002;Marker;4;pc-7.0
EAB667c002;EAB461h002;Boardmarker;5;pc-7.0
EAB668c002;EAB461h002;Boardmarker-Set;5;pc-7.0
EAB666c011;EAB461h002;CD-, DVD-Marker;5;pc-7.0
EAF075c001;EAB461h002;Ersatzmine für Trockenmarker;5;pc-7.0
EAB665c011;EAB461h002;Flipchartmarker;5;pc-7.0
EAB462c032;EAB461h002;Permanentmarker;5;pc-7.0
EAB916c007;EAB461h002;Textmarker;5;pc-7.0
EAB244c008;EAB459h002;Schreibtafel;3;pc-7.0
EAC469c032;EAB459h002;Sichttafel;3;pc-7.0
EAC341c005;EAB459h002;Sichttafeltischständer;3;pc-7.0
EAC505c016;EAB459h002;Tafelkreide;3;pc-7.0
EAC357c002;EAB459h002;Telefonblock;3;pc-7.0
EAB924c002;EAB459h002;Tischabroller für Klebefilm;3;pc-7.0
EAB335c002;EAB459h002;Tischaufsteller (Prospekthalter);3;pc-7.0
EAC323c003;EAB459h002;Trennblatt;3;pc-7.0
EAC467c002;EAB459h002;Wandhalter für Sichttafel;3;pc-7.0
EAA986c003;EAB459h002;Wandprospekthalter;3;pc-7.0
EAB243c002;EAB459h002;Zubehör für Jahresplaner;3;pc-7.0
EAA994c002;EAB459h002;Zubehör für Planungstafeln;3;pc-7.0
EAB463h002;EAA856h002;Bürotechnik;2;pc-7.0
EAD206c001;EAB463h002;Akku;3;pc-7.0
EAB014c018;EAB463h002;Aktenvernichter;3;pc-7.0
EAD211c001;EAB463h002;Batterie;3;pc-7.0
EAB464h003;EAB463h002;Beschriftungstechnik;3;pc-7.0
EAC233c002;EAB464h003;Beschriftungsgerät;4;pc-7.0
EAB465c002;EAB464h003;Etikettendrucker;4;pc-7.0
EAC116c002;EAB464h003;Netzadapter für Beschriftungsgerät;4;pc-7.0
EAB571c011;EAB464h003;Prägeband für Beschriftungsgerät;4;pc-7.0
EAB570c050;EAB464h003;Schriftband für Beschriftungsgerät;4;pc-7.0
EAB572c010;EAB464h003;Thermoetikett für Etikettendrucker;4;pc-7.0
EAB466c021;EAB464h003;Zubehör für Etikettendrucker;4;pc-7.0
EAA671h002;EAB463h002;Bindegerät;3;pc-7.0
EAA672c002;EAA671h002;Spirale für Bindegerät;4;pc-7.0
EAF041c001;EAB463h002;Bürowaage;3;pc-7.0
EAC261c002;EAB463h002;DVB USB-Stick;3;pc-7.0
EAC308c002;EAB463h002;Echtheitsprüfer;3;pc-7.0
EAD265c001;EAB463h002;Knopfzelle/-batterie;3;pc-7.0
EAB903h002;EAB463h002;Laminiersystem;3;pc-7.0
EAB904c003;EAB903h002;Folienkassette;4;pc-7.0
EAB906c035;EAB903h002;Folientasche für Laminiergerät;4;pc-7.0
EAB907c012;EAB903h002;Laminiergerät;4;pc-7.0
EAB105h003;EAB463h002;Schwenkarmsystem;3;pc-7.0
EAB107c008;EAB105h003;Erweiterungsset für Schwenkarmsystem;4;pc-7.0
EAB106c007;EAB105h003;Telefon-Schwenkarm;4;pc-7.0
EAA659c005;EAB463h002;Steckernetzgerät;3;pc-7.0
EAC339c005;EAB463h002;Tischnetzteil;3;pc-7.0
EAC340c002;EAB463h002;Tischrechner;3;pc-7.0
EAE036c001;EAB463h002;Uhr;3;pc-7.0
EAA936c002;EAB463h002;USB-Speicherstick;3;pc-7.0
EAA981c002;EAB463h002;USB-Verbindungskabel;3;pc-7.0
AAC178h002;;Elektrotechnik;1;pc-7.0
EAA004h003;AAC178h002;Betriebsgeräte;2;pc-7.0
EAC693c001;EAA004h003;Filterdrossel für Leistungsfaktorkorrektur;3;pc-7.0
EAA153c010;EAA004h003;Kondensator;3;pc-7.0
EAC694c001;EAA004h003;LED-Steuerung;3;pc-7.0
EAA146c005;EAA004h003;Lichtregelsystemkomponente;3;pc-7.0
EAA144c003;EAA004h003;Starter für Beleuchtung;3;pc-7.0
EAC511c038;EAA004h003;Stromerzeuger;3;pc-7.0
EAC696c001;EAA004h003;Trafo für NV-Lichtsystem/NV-Halogenlampe;3;pc-7.0
EAA152c005;EAA004h003;Versorgungseinheit für Entladungslampe;3;pc-7.0
EAA145c003;EAA004h003;Verteilerklemme für Transformator;3;pc-7.0
EAA149c014;EAA004h003;Vorschaltgerät;3;pc-7.0
EAC695c001;EAA004h003;Zubehör für Vorschaltgerät;3;pc-7.0
EAA231c003;EAA004h003;Zündgeräte-Transformator;3;pc-7.0
EAA269c009;AAC178h002;Elektromotor;2;pc-7.0
EAA382h002;AAC178h002;Erdung, Blitz- und Überspannungsschutz;2;pc-7.0
EAA232c015;EAA382h002;Anschlussklemme für Blitzschutz;3;pc-7.0
EAA233c014;EAA382h002;Anschlussklemme für Stab-/Tiefenerder;3;pc-7.0
EAA234c004;EAA382h002;Basiselement für Überspannungsableiter;3;pc-7.0
EAA235c014;EAA382h002;Blitzstromableiter für Energietechnik;3;pc-7.0
EAA236c004;EAA382h002;Blitzstromableiter für Informations-/MSR-Technik;3;pc-7.0
EAA237c004;EAA382h002;C-Klemme für Runddraht;3;pc-7.0
EAA238c015;EAA382h002;Dachleitungshalter für Blitzschutz;3;pc-7.0
EAC697c001;EAA382h002;Distanzhalter für Blitzschutz;3;pc-7.0
EAA688c017;EAA382h002;D-Sicherungseinsatz;3;pc-7.0
EAA239c011;EAA382h002;Einschlaghilfe für Stab-/Tiefenerder;3;pc-7.0
EAA240c007;EAA382h002;Entkopplungsdrossel für inneren Blitzschutz;3;pc-7.0
EAA241c013;EAA382h002;Erdanschlussklemme;3;pc-7.0
EAA242c012;EAA382h002;Erdeinführungsstange für Blitzschutz;3;pc-7.0
EAE037c001;EAA382h002;Erdungsband;3;pc-7.0
EAA243c003;EAA382h002;Erdungsbandklemme;3;pc-7.0
EAA244c004;EAA382h002;Erdungsfestpunkt;3;pc-7.0
EAC699c001;EAA382h002;Erdungsmaterial;3;pc-7.0
EAA245c011;EAA382h002;Erdungsplatte;3;pc-7.0
EAA246c026;EAA382h002;Erdungsrohrschelle;3;pc-7.0
EAA247c006;EAA382h002;Erdungsset;3;pc-7.0
EAA249c019;EAA382h002;Fangeinrichtung für Blitzschutz;3;pc-7.0
EAA250c008;EAA382h002;Fernmeldemodul für Blitz-/Überspannungsableiter;3;pc-7.0
EAA251c012;EAA382h002;Flachleiter/Band für Blitzschutz;3;pc-7.0
EAA252c008;EAA382h002;Geräteüberspannungsschutz für Energietechnik/Stromversorgung;3;pc-7.0
EAA253c006;EAA382h002;Kombi-Ableiter für Energietechnik;3;pc-7.0
EAA254c004;EAA382h002;Kombi-Ableiter für Informations-/MSR-Technik;3;pc-7.0
EAA255c008;EAA382h002;Leitungshalter für Blitzschutz;3;pc-7.0
EAA689c007;EAA382h002;Leitungsschutzschalter;3;pc-7.0
EAA256c017;EAA382h002;Metallseil;3;pc-7.0
EAC700c001;EAA382h002;Mittelspannungsableiter;3;pc-7.0
EAA257c017;EAA382h002;Potenzialausgleich-Schiene;3;pc-7.0
EAC702c001;EAA382h002;Prüf- und Testgerät für Überspannungsschutz;3;pc-7.0
EAC737c001;EAA382h002;Rohrschelle für Blitzschutz;3;pc-7.0
EAA259c016;EAA382h002;Rundleiter/Draht für Blitzschutz;3;pc-7.0
EAA260c010;EAA382h002;Schutz-/Trennfunkenstrecke für Blitzschutz;3;pc-7.0
EAC703c001;EAA382h002;Set für Erdung/Blitzschutz;3;pc-7.0
EAC704c001;EAA382h002;Set für inneren Blitzschutz/Überspannungsschutz;3;pc-7.0
EAA261c010;EAA382h002;Sockel für Fangeinrichtung Blitzschutz;3;pc-7.0
EAA262c016;EAA382h002;Staberder/Tiefenerder;3;pc-7.0
EAA263c010;EAA382h002;Stangenhalter für Blitzschutz;3;pc-7.0
EAA264c012;EAA382h002;Trennklemme für Blitzschutz;3;pc-7.0
EAA265c012;EAA382h002;Überspannungsableiter für Energietechnik/Stromversorgung;3;pc-7.0
EAA266c004;EAA382h002;Überspannungsableiter für Informations-/MSR-Technik;3;pc-7.0
EAA267c002;EAA382h002;Überspannungsschutzgerät für Energie- und Informationstechnik;3;pc-7.0
EAA268c014;EAA382h002;Verbinder für Blitzschutz;3;pc-7.0
EAC705c001;EAA382h002;Zubehör für Erdung und Blitzschutz;3;pc-7.0
EAC706c001;EAA382h002;Zubehör für Überspannungsschutz Energietechnik;3;pc-7.0
EAC707c001;EAA382h002;Zubehör für Überspannungsschutz Informations-/MSR-Technik;3;pc-7.0
EAB447h003;AAC178h002;Installationsschalterprogramme/Steckvorrichtungen;2;pc-7.0
EAC708c001;EAB447h003;Abdeckrahmen;3;pc-7.0
EAC709c001;EAB447h003;Abdeckung für Schalter, Taster, Dimmer, Jalousie;3;pc-7.0
EAB947h002;EAB447h003;Abzweigdose;3;pc-7.0
EAC793c001;EAB947h002;Deckel für Dose/Gehäuse für Montage auf der Wand/Decke;4;pc-7.0
EAC794c001;EAB947h002;Deckel für Dose/Gehäuse für Montage in der Wand/Decke;4;pc-7.0
EAC795c001;EAB947h002;Dose, Gehäuse für Montage auf der Wand/Decke;4;pc-7.0
EAC796c001;EAB947h002;Dose, Gehäuse für Montage in der Wand/Decke;4;pc-7.0
EAD279c001;EAB947h002;Montagekrampe für Einbaudosen;4;pc-7.0
EAC028c003;EAB447h003;Antennensteckdose;3;pc-7.0
EAC710c001;EAB447h003;Aufputzgehäuse;3;pc-7.0
EAA662c002;EAB447h003;Baustromverteiler;3;pc-7.0
EAC711c001;EAB447h003;Bedienelement intelligent;3;pc-7.0
EAC712c001;EAB447h003;Behindertenelement für Installationsschalterprogramme;3;pc-7.0
EAC713c001;EAB447h003;Beleuchtungseinsatz für Installationsschalterprogramme;3;pc-7.0
EAC714c001;EAB447h003;Beschallungssystem für Installationsschalterprogramme;3;pc-7.0
EAC715c002;EAB447h003;Bewegungsmelder Basiselement;3;pc-7.0
EAC716c001;EAB447h003;Bewegungsmelder komplett;3;pc-7.0
EAC717c001;EAB447h003;Bewegungsmelder-Sensor;3;pc-7.0
EAC718c001;EAB447h003;Bezeichnungsmaterial für Installationsschalterprogramme;3;pc-7.0
EAC719c001;EAB447h003;Bodenplatte für Aufputzinstallation;3;pc-7.0
EAB448h002;EAB447h003;CEE;3;pc-7.0
EAC797c002;EAB448h002;CEE-Kupplung;4;pc-7.0
EAB450c005;EAB448h002;CEE-Phasenwender;4;pc-7.0
EAC798c001;EAB448h002;CEE-Steckdose;4;pc-7.0
EAC509c008;EAB448h002;CEE-Steckdosen-Kombination;4;pc-7.0
EAC800c002;EAB448h002;CEE-Stecker;4;pc-7.0
EAE038c001;EAB448h002;Zubehör für CEE-Steckvorrichtungen;4;pc-7.0
EAC723c001;EAB447h003;Dämmerungsschalter;3;pc-7.0
EAC720c001;EAB447h003;Dekorelement für Abdeckungen;3;pc-7.0
EAC721c001;EAB447h003;Dimmer;3;pc-7.0
EAC722c001;EAB447h003;Dreistufen-Schalter;3;pc-7.0
EAC724c001;EAB447h003;Elektronik-Gerät für Installationsschalterprogramme;3;pc-7.0
EAC725c001;EAB447h003;Elektronischer Schalter;3;pc-7.0
EAC726c001;EAB447h003;Energiesäule;3;pc-7.0
EAD105c001;EAB447h003;Energieverbrauchszähler;3;pc-7.0
EAC727c001;EAB447h003;Ersatzteil für Installationsschalterprogramme;3;pc-7.0
EAB233c004;EAB447h003;Fehlerstrom-Schutzschalter;3;pc-7.0
EAC728c001;EAB447h003;Funkempfänger;3;pc-7.0
EAC730c001;EAB447h003;Geräteanschlussdose;3;pc-7.0
EAC729c001;EAB447h003;Geräte-Einbauschalter und -taster;3;pc-7.0
EAC732c001;EAB447h003;Halterung für Bezeichnungsmaterial;3;pc-7.0
EAC733c001;EAB447h003;Haube für Lichtsignal;3;pc-7.0
EAC731c001;EAB447h003;HNA-Stecker;3;pc-7.0
EAC734c001;EAB447h003;Info-Lichtsignal für Installationsschalterprogramme;3;pc-7.0
EAC735c001;EAB447h003;Infrarot-Empfänger;3;pc-7.0
EAC736c001;EAB447h003;Infrarotschalter;3;pc-7.0
EAC738c001;EAB447h003;Installationsschalter;3;pc-7.0
EAC739c001;EAB447h003;Jalousieschalter/-taster;3;pc-7.0
EAC740c001;EAB447h003;Jalousiesteuerung;3;pc-7.0
EAC741c002;EAB447h003;Kindersicherungseinsatz;3;pc-7.0
EAC510c013;EAB447h003;Kleinstromverteiler;3;pc-7.0
EAC742c001;EAB447h003;Kommunikationstechnik;3;pc-7.0
EAC508c002;EAB447h003;Kompaktverteiler für steckbare Gebäudeinstallation;3;pc-7.0
EAC743c001;EAB447h003;Leistungszusatz;3;pc-7.0
EAC744c001;EAB447h003;Leitungseinführung;3;pc-7.0
EAC801c003;EAB447h003;Netzanschlussleitung;3;pc-7.0
EAC745c001;EAB447h003;Potenzialausgleichsdose;3;pc-7.0
EAC746c001;EAB447h003;Rasiersteckdose;3;pc-7.0
EAC748c001;EAB447h003;Reisesteckvorrichtung;3;pc-7.0
EAC754c001;EAB447h003;Schalter-/Steckdosenkombination;3;pc-7.0
EAC755c001;EAB447h003;Schnurschalter/-dimmer;3;pc-7.0
EAB131h002;EAB447h003;Schutzkontaktprogramm;3;pc-7.0
EAC749c001;EAB131h002;SCHUKO-Anbausteckdose;4;pc-7.0
EAC750c001;EAB131h002;SCHUKO-Gerätestecker;4;pc-7.0
EAC751c002;EAB131h002;SCHUKO-Kupplung;4;pc-7.0
EAC752c002;EAB131h002;SCHUKO-Stecker;4;pc-7.0
EAC753c001;EAB131h002;SCHUKO-Steckvorrichtung komplett;4;pc-7.0
EAC756c002;EAB447h003;Sender/Fernbedienung für Installationsschalterprogramme;3;pc-7.0
EAC757c001;EAB447h003;Sensor für Jalousie/Zeitschaltuhren;3;pc-7.0
EAC758c001;EAB447h003;Steckdose;3;pc-7.0
EAA660c023;EAB447h003;Steckdosenleiste;3;pc-7.0
EAC760c001;EAB447h003;Steuergerät für Lichtregelsystem;3;pc-7.0
EAC761c001;EAB447h003;Taster;3;pc-7.0
EAC762c001;EAB447h003;Trennrelais Jalousie;3;pc-7.0
EAC770c001;EAB447h003;Übergangsadapter für Installationsschalterprogramme;3;pc-7.0
EAC763c001;EAB447h003;Zeitschalter mechanisch für Installationsschalterprogramme;3;pc-7.0
EAC764c001;EAB447h003;Zeitschaltuhr elektronisch für Installationsschalterprogramme;3;pc-7.0
EAC765c001;EAB447h003;Zentralelement Klinikinstallation;3;pc-7.0
EAC766c001;EAB447h003;Zubehör für Bewegungsmelder;3;pc-7.0
EAC767c001;EAB447h003;Zubehör für Installationsschalterprogramme;3;pc-7.0
EAC768c001;EAB447h003;Zubehör für Rauchmelder;3;pc-7.0
EAC769c001;EAB447h003;Zubehör für SCHUKO-Steckvorrichtungen;3;pc-7.0
EAA001h003;AAC178h002;Kabel/Leitung;2;pc-7.0
EAA029c028;EAA001h003;Aderleitung;3;pc-7.0
EAA016c024;EAA001h003;Aufzugssteuerleitung;3;pc-7.0
EAA021c034;EAA001h003;Bahn-Signalkabel;3;pc-7.0
EAA020c040;EAA001h003;Datenkabel;3;pc-7.0
EAA015c030;EAA001h003;Flachleitung;3;pc-7.0
EAA273c035;EAA001h003;Flexible Leitung;3;pc-7.0
EAA025c007;EAA001h003;Flexibler Leiter;3;pc-7.0
EAA032c019;EAA001h003;Flugfeldbefeuerungskabel;3;pc-7.0
EAA033c023;EAA001h003;Hochspannungskabel;3;pc-7.0
