KlasseSchlagwort_Nr;Klasse_ID;Schlagwort_ID;Klassifikationssystem_ID
22576;AAB494c003;AAF475s001;pc-7.0
22574;AAB494c003;AAF497s001;pc-7.0
22572;AAB494c003;AAF554s001;pc-7.0
22575;AAB494c003;AAF557s001;pc-7.0
22573;AAB494c003;AAF558s001;pc-7.0
22563;AAB494c003;AAF559s001;pc-7.0
22561;AAB494c003;AAF560s001;pc-7.0
22587;AAB494c003;AAF561s001;pc-7.0
22585;AAB494c003;AAF562s001;pc-7.0
22513;AAB495c002;AAB274s001;pc-7.0
22511;AAB495c002;AAF285s001;pc-7.0
22509;AAB495c002;AAF453s001;pc-7.0
22510;AAB495c002;AAF454s001;pc-7.0
22512;AAB495c002;AAF455s001;pc-7.0
22508;AAB495c002;AAF456s001;pc-7.0
22506;AAB495c002;AAF457s001;pc-7.0
22505;AAB495c002;AAF458s001;pc-7.0
22507;AAB495c002;AAF459s001;pc-7.0
22514;AAB495c002;AAF460s001;pc-7.0
22486;AAB496c003;AAA150s001;pc-7.0
22484;AAB496c003;AAB274s001;pc-7.0
22477;AAB496c003;AAF435s001;pc-7.0
22475;AAB496c003;AAF436s001;pc-7.0
22491;AAB496c003;AAF437s001;pc-7.0
22489;AAB496c003;AAF438s001;pc-7.0
22496;AAB496c003;AAF439s001;pc-7.0
22494;AAB496c003;AAF440s001;pc-7.0
22481;AAB496c003;AAF441s001;pc-7.0
22479;AAB496c003;AAF442s001;pc-7.0
22476;AAB496c003;AAF443s001;pc-7.0
22474;AAB496c003;AAF444s001;pc-7.0
22490;AAB496c003;AAF445s001;pc-7.0
22488;AAB496c003;AAF446s001;pc-7.0
22483;AAB496c003;AAF447s001;pc-7.0
22482;AAB496c003;AAF448s001;pc-7.0
22495;AAB496c003;AAF449s001;pc-7.0
22493;AAB496c003;AAF450s001;pc-7.0
22480;AAB496c003;AAF451s001;pc-7.0
22478;AAB496c003;AAF452s001;pc-7.0
22492;AAB496c003;AAF460s001;pc-7.0
22487;AAB496c003;AAF561s001;pc-7.0
22485;AAB496c003;AAF562s001;pc-7.0
22467;AAB497c003;AAA150s001;pc-7.0
22465;AAB497c003;AAB274s001;pc-7.0
22457;AAB497c003;AAC064s001;pc-7.0
22459;AAB497c003;AAC065s001;pc-7.0
22473;AAB497c003;AAF439s001;pc-7.0
22471;AAB497c003;AAF440s001;pc-7.0
22464;AAB497c003;AAF441s001;pc-7.0
22462;AAB497c003;AAF442s001;pc-7.0
22460;AAB497c003;AAF443s001;pc-7.0
22458;AAB497c003;AAF444s001;pc-7.0
22472;AAB497c003;AAF449s001;pc-7.0
22470;AAB497c003;AAF450s001;pc-7.0
22463;AAB497c003;AAF451s001;pc-7.0
22461;AAB497c003;AAF452s001;pc-7.0
22469;AAB497c003;AAF460s001;pc-7.0
22468;AAB497c003;AAF561s001;pc-7.0
22466;AAB497c003;AAF562s001;pc-7.0
22105;AAB498c003;AAA148s001;pc-7.0
22112;AAB498c003;AAA150s001;pc-7.0
22103;AAB498c003;AAB170s001;pc-7.0
22110;AAB498c003;AAB274s001;pc-7.0
22102;AAB498c003;AAF483s001;pc-7.0
22100;AAB498c003;AAF484s001;pc-7.0
22101;AAB498c003;AAF485s001;pc-7.0
22099;AAB498c003;AAF486s001;pc-7.0
22107;AAB498c003;AAF554s001;pc-7.0
22109;AAB498c003;AAF557s001;pc-7.0
22108;AAB498c003;AAF558s001;pc-7.0
22106;AAB498c003;AAF559s001;pc-7.0
22104;AAB498c003;AAF560s001;pc-7.0
22113;AAB498c003;AAF561s001;pc-7.0
22111;AAB498c003;AAF562s001;pc-7.0
22691;AAB499c003;AAA150s001;pc-7.0
22689;AAB499c003;AAB274s001;pc-7.0
22684;AAB499c003;AAF409s001;pc-7.0
22686;AAB499c003;AAF410s001;pc-7.0
22685;AAB499c003;AAF411s001;pc-7.0
22688;AAB499c003;AAF412s001;pc-7.0
22687;AAB499c003;AAF413s001;pc-7.0
22693;AAB499c003;AAF460s001;pc-7.0
22692;AAB499c003;AAF561s001;pc-7.0
22690;AAB499c003;AAF562s001;pc-7.0
22169;AAB500c003;AAA148s001;pc-7.0
22185;AAB500c003;AAA150s001;pc-7.0
22167;AAB500c003;AAB170s001;pc-7.0
22183;AAB500c003;AAB274s001;pc-7.0
22178;AAB500c003;AAF487s001;pc-7.0
22176;AAB500c003;AAF488s001;pc-7.0
22172;AAB500c003;AAF489s001;pc-7.0
22171;AAB500c003;AAF490s001;pc-7.0
22174;AAB500c003;AAF491s001;pc-7.0
22173;AAB500c003;AAF492s001;pc-7.0
22177;AAB500c003;AAF493s001;pc-7.0
22175;AAB500c003;AAF494s001;pc-7.0
22181;AAB500c003;AAF497s001;pc-7.0
22179;AAB500c003;AAF554s001;pc-7.0
22182;AAB500c003;AAF557s001;pc-7.0
22180;AAB500c003;AAF558s001;pc-7.0
22170;AAB500c003;AAF559s001;pc-7.0
22168;AAB500c003;AAF560s001;pc-7.0
22186;AAB500c003;AAF561s001;pc-7.0
22184;AAB500c003;AAF562s001;pc-7.0
22623;AAB501c003;AAA135s001;pc-7.0
22618;AAB501c003;AAA150s001;pc-7.0
22616;AAB501c003;AAB274s001;pc-7.0
22621;AAB501c003;AAB517s001;pc-7.0
22608;AAB501c003;AAC106s001;pc-7.0
22610;AAB501c003;AAC107s001;pc-7.0
22596;AAB501c003;AAF363s001;pc-7.0
22595;AAB501c003;AAF364s001;pc-7.0
22615;AAB501c003;AAF365s001;pc-7.0
22613;AAB501c003;AAF366s001;pc-7.0
22614;AAB501c003;AAF367s001;pc-7.0
22612;AAB501c003;AAF368s001;pc-7.0
22611;AAB501c003;AAF369s001;pc-7.0
22609;AAB501c003;AAF370s001;pc-7.0
22603;AAB501c003;AAF371s001;pc-7.0
22601;AAB501c003;AAF372s001;pc-7.0
22602;AAB501c003;AAF373s001;pc-7.0
22600;AAB501c003;AAF374s001;pc-7.0
22594;AAB501c003;AAF375s001;pc-7.0
22593;AAB501c003;AAF376s001;pc-7.0
22607;AAB501c003;AAF377s001;pc-7.0
22605;AAB501c003;AAF378s001;pc-7.0
22606;AAB501c003;AAF379s001;pc-7.0
22604;AAB501c003;AAF380s001;pc-7.0
22599;AAB501c003;AAF381s001;pc-7.0
22597;AAB501c003;AAF382s001;pc-7.0
22598;AAB501c003;AAF383s001;pc-7.0
22592;AAB501c003;AAF416s001;pc-7.0
22620;AAB501c003;AAF460s001;pc-7.0
22590;AAB501c003;AAF467s001;pc-7.0
22591;AAB501c003;AAF474s001;pc-7.0
22589;AAB501c003;AAF475s001;pc-7.0
22624;AAB501c003;AAF524s001;pc-7.0
22622;AAB501c003;AAF525s001;pc-7.0
22619;AAB501c003;AAF561s001;pc-7.0
22617;AAB501c003;AAF562s001;pc-7.0
22078;AAB503c003;AAA000s001;pc-7.0
22061;AAB503c003;AAA007s001;pc-7.0
22065;AAB503c003;AAA008s001;pc-7.0
22077;AAB503c003;AAB222s001;pc-7.0
22059;AAB503c003;AAB247s001;pc-7.0
22067;AAB503c003;AAB274s001;pc-7.0
22063;AAB503c003;AAB644s001;pc-7.0
22066;AAB503c003;AAF328s001;pc-7.0
22064;AAB503c003;AAF329s001;pc-7.0
22062;AAB503c003;AAF330s001;pc-7.0
22060;AAB503c003;AAF331s001;pc-7.0
22058;AAB503c003;AAF332s001;pc-7.0
22056;AAB503c003;AAF333s001;pc-7.0
22054;AAB503c003;AAF334s001;pc-7.0
22053;AAB503c003;AAF335s001;pc-7.0
22075;AAB503c003;AAF336s001;pc-7.0
22074;AAB503c003;AAF337s001;pc-7.0
22073;AAB503c003;AAF338s001;pc-7.0
22071;AAB503c003;AAF339s001;pc-7.0
22072;AAB503c003;AAF340s001;pc-7.0
22070;AAB503c003;AAF341s001;pc-7.0
22057;AAB503c003;AAF342s001;pc-7.0
22055;AAB503c003;AAF343s001;pc-7.0
22069;AAB503c003;AAF344s001;pc-7.0
22068;AAB503c003;AAF345s001;pc-7.0
22052;AAB503c003;AAF456s001;pc-7.0
22050;AAB503c003;AAF457s001;pc-7.0
22049;AAB503c003;AAF458s001;pc-7.0
22051;AAB503c003;AAF459s001;pc-7.0
22076;AAB503c003;FAA466s001;pc-7.0
21980;AAB504c003;AAA000s001;pc-7.0
21979;AAB504c003;AAB222s001;pc-7.0
21978;AAB504c003;AAB274s001;pc-7.0
21967;AAB504c003;AAF314s001;pc-7.0
21966;AAB504c003;AAF315s001;pc-7.0
21977;AAB504c003;AAF316s001;pc-7.0
21976;AAB504c003;AAF317s001;pc-7.0
21975;AAB504c003;AAF318s001;pc-7.0
21974;AAB504c003;AAF319s001;pc-7.0
21971;AAB504c003;AAF320s001;pc-7.0
21970;AAB504c003;AAF321s001;pc-7.0
21973;AAB504c003;AAF324s001;pc-7.0
21972;AAB504c003;AAF325s001;pc-7.0
21969;AAB504c003;AAF326s001;pc-7.0
21968;AAB504c003;AAF327s001;pc-7.0
21965;AAB504c003;AAF342s001;pc-7.0
21964;AAB504c003;AAF343s001;pc-7.0
21962;AAB504c003;AAF458s001;pc-7.0
21963;AAB504c003;AAF459s001;pc-7.0
22011;AAB505c003;AAA000s001;pc-7.0
22010;AAB505c003;AAB222s001;pc-7.0
22009;AAB505c003;AAB274s001;pc-7.0
21990;AAB505c003;AAF306s001;pc-7.0
21988;AAB505c003;AAF307s001;pc-7.0
22004;AAB505c003;AAF308s001;pc-7.0
22002;AAB505c003;AAF309s001;pc-7.0
21989;AAB505c003;AAF310s001;pc-7.0
21987;AAB505c003;AAF311s001;pc-7.0
22003;AAB505c003;AAF312s001;pc-7.0
22001;AAB505c003;AAF313s001;pc-7.0
22008;AAB505c003;AAF322s001;pc-7.0
22006;AAB505c003;AAF323s001;pc-7.0
22007;AAB505c003;AAF324s001;pc-7.0
22005;AAB505c003;AAF325s001;pc-7.0
22000;AAB505c003;AAF332s001;pc-7.0
21998;AAB505c003;AAF333s001;pc-7.0
21996;AAB505c003;AAF334s001;pc-7.0
21995;AAB505c003;AAF335s001;pc-7.0
21999;AAB505c003;AAF342s001;pc-7.0
21997;AAB505c003;AAF343s001;pc-7.0
21994;AAB505c003;AAF456s001;pc-7.0
21992;AAB505c003;AAF457s001;pc-7.0
21991;AAB505c003;AAF458s001;pc-7.0
21993;AAB505c003;AAF459s001;pc-7.0
22043;AAB506c002;AAA000s001;pc-7.0
22042;AAB506c002;AAB222s001;pc-7.0
22041;AAB506c002;AAB274s001;pc-7.0
22034;AAB506c002;AAF288s001;pc-7.0
22033;AAB506c002;AAF289s001;pc-7.0
22016;AAB506c002;AAF290s001;pc-7.0
22014;AAB506c002;AAF291s001;pc-7.0
22015;AAB506c002;AAF292s001;pc-7.0
22013;AAB506c002;AAF293s001;pc-7.0
22036;AAB506c002;AAF294s001;pc-7.0
22032;AAB506c002;AAF295s001;pc-7.0
22035;AAB506c002;AAF296s001;pc-7.0
22031;AAB506c002;AAF297s001;pc-7.0
22030;AAB506c002;AAF298s001;pc-7.0
22028;AAB506c002;AAF299s001;pc-7.0
22040;AAB506c002;AAF300s001;pc-7.0
22038;AAB506c002;AAF301s001;pc-7.0
22029;AAB506c002;AAF302s001;pc-7.0
22027;AAB506c002;AAF303s001;pc-7.0
22039;AAB506c002;AAF304s001;pc-7.0
22037;AAB506c002;AAF305s001;pc-7.0
22026;AAB506c002;AAF332s001;pc-7.0
22024;AAB506c002;AAF333s001;pc-7.0
22022;AAB506c002;AAF334s001;pc-7.0
22021;AAB506c002;AAF335s001;pc-7.0
22025;AAB506c002;AAF342s001;pc-7.0
22023;AAB506c002;AAF343s001;pc-7.0
22020;AAB506c002;AAF456s001;pc-7.0
22018;AAB506c002;AAF457s001;pc-7.0
22017;AAB506c002;AAF458s001;pc-7.0
22019;AAB506c002;AAF459s001;pc-7.0
22531;AAB507c003;AAA150s001;pc-7.0
22529;AAB507c003;AAB274s001;pc-7.0
22539;AAB507c003;AAF414s001;pc-7.0
22537;AAB507c003;AAF415s001;pc-7.0
22524;AAB507c003;AAF416s001;pc-7.0
22543;AAB507c003;AAF417s001;pc-7.0
22541;AAB507c003;AAF418s001;pc-7.0
22526;AAB507c003;AAF419s001;pc-7.0
22528;AAB507c003;AAF420s001;pc-7.0
22520;AAB507c003;AAF421s001;pc-7.0
22518;AAB507c003;AAF422s001;pc-7.0
22516;AAB507c003;AAF423s001;pc-7.0
22515;AAB507c003;AAF424s001;pc-7.0
22535;AAB507c003;AAF425s001;pc-7.0
22534;AAB507c003;AAF426s001;pc-7.0
22538;AAB507c003;AAF427s001;pc-7.0
22536;AAB507c003;AAF428s001;pc-7.0
22542;AAB507c003;AAF429s001;pc-7.0
22540;AAB507c003;FAA190s001;pc-7.0
22527;AAB507c003;AAF431s001;pc-7.0
22525;AAB507c003;FAA176s001;pc-7.0
22519;AAB507c003;AAF433s001;pc-7.0
22517;AAB507c003;AAF434s001;pc-7.0
22533;AAB507c003;AAF460s001;pc-7.0
22522;AAB507c003;AAF467s001;pc-7.0
22523;AAB507c003;AAF474s001;pc-7.0
22521;AAB507c003;AAF475s001;pc-7.0
22532;AAB507c003;AAF561s001;pc-7.0
22530;AAB507c003;AAF562s001;pc-7.0
22148;AAB508c003;AAA148s001;pc-7.0
22165;AAB508c003;AAA150s001;pc-7.0
22146;AAB508c003;AAB170s001;pc-7.0
22163;AAB508c003;AAB274s001;pc-7.0
22150;AAB508c003;AAC088s001;pc-7.0
22154;AAB508c003;AAC089s001;pc-7.0
22157;AAB508c003;AAF540s001;pc-7.0
22153;AAB508c003;AAF541s001;pc-7.0
22155;AAB508c003;AAF542s001;pc-7.0
22151;AAB508c003;AAF543s001;pc-7.0
22156;AAB508c003;AAF544s001;pc-7.0
22152;AAB508c003;AAF545s001;pc-7.0
22158;AAB508c003;AAF554s001;pc-7.0
22160;AAB508c003;AAF557s001;pc-7.0
22159;AAB508c003;AAF558s001;pc-7.0
22149;AAB508c003;AAF559s001;pc-7.0
22147;AAB508c003;AAF560s001;pc-7.0
22166;AAB508c003;AAF561s001;pc-7.0
22164;AAB508c003;AAF562s001;pc-7.0
22162;AAB508c003;AAF572s001;pc-7.0
22161;AAB508c003;AAF573s001;pc-7.0
13694;AAB511c003;AAE454s001;pc-7.0
13695;AAB511c003;AAF752s001;pc-7.0
13696;AAB511c003;AAF753s001;pc-7.0
13698;AAB511c003;AAF790s001;pc-7.0
13699;AAB511c003;AAF791s001;pc-7.0
13692;AAB511c003;AAF792s001;pc-7.0
13693;AAB511c003;AAF793s001;pc-7.0
13697;AAB511c003;AAF873s001;pc-7.0
22249;AAB512c003;AAA148s001;pc-7.0
22270;AAB512c003;AAA150s001;pc-7.0
22247;AAB512c003;AAB170s001;pc-7.0
22268;AAB512c003;AAB274s001;pc-7.0
22262;AAB512c003;AAC108s001;pc-7.0
22265;AAB512c003;AAC109s001;pc-7.0
22267;AAB512c003;AAF536s001;pc-7.0
22264;AAB512c003;AAF537s001;pc-7.0
22266;AAB512c003;AAF538s001;pc-7.0
22263;AAB512c003;AAF539s001;pc-7.0
22253;AAB512c003;AAF554s001;pc-7.0
22255;AAB512c003;AAF557s001;pc-7.0
22254;AAB512c003;AAF558s001;pc-7.0
22250;AAB512c003;AAF559s001;pc-7.0
22248;AAB512c003;AAF560s001;pc-7.0
22271;AAB512c003;AAF561s001;pc-7.0
22269;AAB512c003;AAF562s001;pc-7.0
22251;AAB512c003;AAF574s001;pc-7.0
22252;AAB512c003;AAF575s001;pc-7.0
22261;AAB512c003;AAF576s001;pc-7.0
22260;AAB512c003;AAF577s001;pc-7.0
22258;AAB512c003;AAF578s001;pc-7.0
22259;AAB512c003;AAF579s001;pc-7.0
22257;AAB512c003;AAF580s001;pc-7.0
22256;AAB512c003;AAF581s001;pc-7.0
22339;AAB513c003;AAA148s001;pc-7.0
22350;AAB513c003;AAA150s001;pc-7.0
22337;AAB513c003;AAB170s001;pc-7.0
22348;AAB513c003;AAB274s001;pc-7.0
22347;AAB513c003;AAF532s001;pc-7.0
22345;AAB513c003;AAF533s001;pc-7.0
22346;AAB513c003;AAF534s001;pc-7.0
22344;AAB513c003;AAF535s001;pc-7.0
22341;AAB513c003;AAF554s001;pc-7.0
22343;AAB513c003;AAF557s001;pc-7.0
22342;AAB513c003;AAF558s001;pc-7.0
22340;AAB513c003;AAF559s001;pc-7.0
22338;AAB513c003;AAF560s001;pc-7.0
22351;AAB513c003;AAF561s001;pc-7.0
22349;AAB513c003;AAF562s001;pc-7.0
22120;AAB514c002;AAA148s001;pc-7.0
22125;AAB514c002;AAA150s001;pc-7.0
22118;AAB514c002;AAB170s001;pc-7.0
22123;AAB514c002;AAB274s001;pc-7.0
22114;AAB514c002;AAC074s001;pc-7.0
22116;AAB514c002;AAC075s001;pc-7.0
22117;AAB514c002;AAF530s001;pc-7.0
22115;AAB514c002;AAF531s001;pc-7.0
22122;AAB514c002;AAF554s001;pc-7.0
22121;AAB514c002;AAF559s001;pc-7.0
22119;AAB514c002;AAF560s001;pc-7.0
22126;AAB514c002;AAF561s001;pc-7.0
22124;AAB514c002;AAF562s001;pc-7.0
22129;AAB515c003;AAA148s001;pc-7.0
22140;AAB515c003;AAA150s001;pc-7.0
22127;AAB515c003;AAB170s001;pc-7.0
22138;AAB515c003;AAB274s001;pc-7.0
22134;AAB515c003;AAF522s001;pc-7.0
22132;AAB515c003;AAF523s001;pc-7.0
22144;AAB515c003;AAF524s001;pc-7.0
22142;AAB515c003;AAF525s001;pc-7.0
22133;AAB515c003;AAF526s001;pc-7.0
22131;AAB515c003;AAF527s001;pc-7.0
22143;AAB515c003;AAF528s001;pc-7.0
22145;AAB515c003;AAF529s001;pc-7.0
22135;AAB515c003;AAF554s001;pc-7.0
22137;AAB515c003;AAF557s001;pc-7.0
22136;AAB515c003;AAF558s001;pc-7.0
22130;AAB515c003;AAF559s001;pc-7.0
22128;AAB515c003;AAF560s001;pc-7.0
22141;AAB515c003;AAF561s001;pc-7.0
22139;AAB515c003;AAF562s001;pc-7.0
22189;AAB516c003;AAA148s001;pc-7.0
22215;AAB516c003;AAA150s001;pc-7.0
22187;AAB516c003;AAB170s001;pc-7.0
22213;AAB516c003;AAB274s001;pc-7.0
22209;AAB516c003;AAC098s001;pc-7.0
22211;AAB516c003;AAC099s001;pc-7.0
22194;AAB516c003;AAF504s001;pc-7.0
22198;AAB516c003;AAF505s001;pc-7.0
22212;AAB516c003;AAF506s001;pc-7.0
22210;AAB516c003;AAF507s001;pc-7.0
22197;AAB516c003;AAF508s001;pc-7.0
22193;AAB516c003;AAF509s001;pc-7.0
22196;AAB516c003;AAF510s001;pc-7.0
22192;AAB516c003;AAF511s001;pc-7.0
22195;AAB516c003;AAF512s001;pc-7.0
22191;AAB516c003;AAF513s001;pc-7.0
22199;AAB516c003;AAF554s001;pc-7.0
22200;AAB516c003;AAF558s001;pc-7.0
22190;AAB516c003;AAF559s001;pc-7.0
22188;AAB516c003;AAF560s001;pc-7.0
22216;AAB516c003;AAF561s001;pc-7.0
22214;AAB516c003;AAF562s001;pc-7.0
22204;AAB516c003;AAF563s001;pc-7.0
22202;AAB516c003;AAF564s001;pc-7.0
22208;AAB516c003;AAF576s001;pc-7.0
22207;AAB516c003;AAF577s001;pc-7.0
22205;AAB516c003;AAF578s001;pc-7.0
22206;AAB516c003;AAF579s001;pc-7.0
22203;AAB516c003;AAF580s001;pc-7.0
22201;AAB516c003;AAF581s001;pc-7.0
22381;AAB517c003;AAA148s001;pc-7.0
22393;AAB517c003;AAA150s001;pc-7.0
22379;AAB517c003;AAB170s001;pc-7.0
22391;AAB517c003;AAB274s001;pc-7.0
22383;AAB517c003;AAC086s001;pc-7.0
22385;AAB517c003;AAC087s001;pc-7.0
22386;AAB517c003;AAF495s001;pc-7.0
22384;AAB517c003;AAF496s001;pc-7.0
22389;AAB517c003;AAF497s001;pc-7.0
22396;AAB517c003;AAF498s001;pc-7.0
22395;AAB517c003;AAF499s001;pc-7.0
22387;AAB517c003;AAF554s001;pc-7.0
22390;AAB517c003;AAF557s001;pc-7.0
22388;AAB517c003;AAF558s001;pc-7.0
22382;AAB517c003;AAF559s001;pc-7.0
22380;AAB517c003;AAF560s001;pc-7.0
22394;AAB517c003;AAF561s001;pc-7.0
22392;AAB517c003;AAF562s001;pc-7.0
22274;AAB518c002;AAA148s001;pc-7.0
22306;AAB518c002;AAA150s001;pc-7.0
22272;AAB518c002;AAB170s001;pc-7.0
22304;AAB518c002;AAB274s001;pc-7.0
22293;AAB518c002;AAC108s001;pc-7.0
22299;AAB518c002;AAC109s001;pc-7.0
22278;AAB518c002;AAF554s001;pc-7.0
22303;AAB518c002;AAF555s001;pc-7.0
22298;AAB518c002;AAF556s001;pc-7.0
22280;AAB518c002;AAF557s001;pc-7.0
22279;AAB518c002;AAF558s001;pc-7.0
22275;AAB518c002;AAF559s001;pc-7.0
22273;AAB518c002;AAF560s001;pc-7.0
22307;AAB518c002;AAF561s001;pc-7.0
22305;AAB518c002;AAF562s001;pc-7.0
22288;AAB518c002;AAF563s001;pc-7.0
22286;AAB518c002;AAF564s001;pc-7.0
22284;AAB518c002;AAF565s001;pc-7.0
22282;AAB518c002;AAF566s001;pc-7.0
22301;AAB518c002;AAF567s001;pc-7.0
22296;AAB518c002;AAF568s001;pc-7.0
22294;AAB518c002;AAF569s001;pc-7.0
22300;AAB518c002;AAF570s001;pc-7.0
22295;AAB518c002;AAF571s001;pc-7.0
22283;AAB518c002;AAF572s001;pc-7.0
22281;AAB518c002;AAF573s001;pc-7.0
22276;AAB518c002;AAF574s001;pc-7.0
22277;AAB518c002;AAF575s001;pc-7.0
22292;AAB518c002;AAF576s001;pc-7.0
22291;AAB518c002;AAF577s001;pc-7.0
22289;AAB518c002;AAF578s001;pc-7.0
22290;AAB518c002;AAF579s001;pc-7.0
22287;AAB518c002;AAF580s001;pc-7.0
22285;AAB518c002;AAF581s001;pc-7.0
22302;AAB518c002;AAF582s001;pc-7.0
22297;AAB518c002;AAF583s001;pc-7.0
379;AAB520c029;AAB177s001;pc-7.0
387;AAB520c029;AAF251s001;pc-7.0
388;AAB520c029;AAF252s001;pc-7.0
380;AAB520c029;AAG124s001;pc-7.0
383;AAB520c029;AAG125s001;pc-7.0
389;AAB520c029;AAG126s001;pc-7.0
391;AAB520c029;AAG127s001;pc-7.0
385;AAB520c029;AAG128s001;pc-7.0
381;AAB520c029;AAG129s001;pc-7.0
382;AAB520c029;AAG130s001;pc-7.0
386;AAB520c029;AAG290s001;pc-7.0
392;AAB520c029;AAG291s001;pc-7.0
384;AAB520c029;AAG292s001;pc-7.0
390;AAB520c029;AAG293s001;pc-7.0
378;AAB521c017;AAA656s001;pc-7.0
369;AAB521c017;AAB178s001;pc-7.0
377;AAB521c017;AAB329s001;pc-7.0
370;AAB521c017;AAG129s001;pc-7.0
371;AAB521c017;AAG131s001;pc-7.0
372;AAB521c017;AAG132s001;pc-7.0
375;AAB521c017;AAG133s001;pc-7.0
374;AAB521c017;AAG157s001;pc-7.0
376;AAB521c017;AAG294s001;pc-7.0
373;AAB521c017;AAG295s001;pc-7.0
433;AAB522c017;AAB099s001;pc-7.0
426;AAB522c017;AAB178s001;pc-7.0
427;AAB522c017;AAG129s001;pc-7.0
428;AAB522c017;AAG134s001;pc-7.0
429;AAB522c017;AAG135s001;pc-7.0
431;AAB522c017;AAG136s001;pc-7.0
434;AAB522c017;AAG296s001;pc-7.0
430;AAB522c017;AAG297s001;pc-7.0
432;AAB522c017;AAG298s001;pc-7.0
363;AAB523c018;AAA744s001;pc-7.0
355;AAB523c018;AAB177s001;pc-7.0
362;AAB523c018;AAB318s001;pc-7.0
356;AAB523c018;AAG129s001;pc-7.0
358;AAB523c018;AAG137s001;pc-7.0
359;AAB523c018;AAG138s001;pc-7.0
364;AAB523c018;AAG139s001;pc-7.0
366;AAB523c018;AAG140s001;pc-7.0
368;AAB523c018;AAG142s001;pc-7.0
361;AAB523c018;AAG159s001;pc-7.0
367;AAB523c018;AAG300s001;pc-7.0
365;AAB523c018;AAG301s001;pc-7.0
360;AAB523c018;AAG302s001;pc-7.0
357;AAB523c018;EAJ115s001;pc-7.0
420;AAB524c017;AAA850s001;pc-7.0
421;AAB524c017;AAA851s001;pc-7.0
412;AAB524c017;AAB177s001;pc-7.0
418;AAB524c017;AAF251s001;pc-7.0
419;AAB524c017;AAF252s001;pc-7.0
413;AAB524c017;AAG129s001;pc-7.0
415;AAB524c017;AAG143s001;pc-7.0
417;AAB524c017;AAG144s001;pc-7.0
422;AAB524c017;AAG145s001;pc-7.0
416;AAB524c017;AAG162s001;pc-7.0
423;AAB524c017;AAG303s001;pc-7.0
414;AAB524c017;AAI261s001;pc-7.0
435;AAB525c018;AAB178s001;pc-7.0
440;AAB525c018;AAD378s001;pc-7.0
436;AAB525c018;AAG129s001;pc-7.0
438;AAB525c018;AAG141s001;pc-7.0
437;AAB525c018;AAG146s001;pc-7.0
439;AAB525c018;AAG160s001;pc-7.0
402;AAB526c018;AAB178s001;pc-7.0
404;AAB526c018;AAG129s001;pc-7.0
405;AAB526c018;AAG147s001;pc-7.0
407;AAB526c018;AAG148s001;pc-7.0
409;AAB526c018;AAG149s001;pc-7.0
411;AAB526c018;AAG150s001;pc-7.0
403;AAB526c018;AAG151s001;pc-7.0
406;AAB526c018;AAG160s001;pc-7.0
410;AAB526c018;AAG304s001;pc-7.0
408;AAB526c018;AAG305s001;pc-7.0
393;AAB527c029;AAB177s001;pc-7.0
394;AAB527c029;AAG129s001;pc-7.0
395;AAB527c029;AAG152s001;pc-7.0
396;AAB527c029;AAG153s001;pc-7.0
397;AAB527c029;AAG154s001;pc-7.0
400;AAB527c029;AAG155s001;pc-7.0
399;AAB527c029;AAG156s001;pc-7.0
398;AAB527c029;AAG306s001;pc-7.0
401;AAB527c029;AAG307s001;pc-7.0
2288;AAB528c003;AAA744s001;pc-7.0
2289;AAB528c003;AAA765s001;pc-7.0
2282;AAB528c003;AAB165s001;pc-7.0
2281;AAB528c003;AAB177s001;pc-7.0
2287;AAB528c003;AAB318s001;pc-7.0
2295;AAB528c003;AAD616s001;pc-7.0
2285;AAB528c003;AAG159s001;pc-7.0
2294;AAB528c003;AAG166s001;pc-7.0
2296;AAB528c003;AAG179s001;pc-7.0
2283;AAB528c003;AAG180s001;pc-7.0
2290;AAB528c003;AAG181s001;pc-7.0
2292;AAB528c003;AAG182s001;pc-7.0
2286;AAB528c003;AAG323s001;pc-7.0
2293;AAB528c003;AAG324s001;pc-7.0
2284;AAB528c003;AAG325s001;pc-7.0
2291;AAB528c003;AAG326s001;pc-7.0
2297;AAB528c003;AAG327s001;pc-7.0
2269;AAB529c003;AAA765s001;pc-7.0
2267;AAB529c003;AAB165s001;pc-7.0
2268;AAB529c003;AAB166s001;pc-7.0
2265;AAB529c003;AAB177s001;pc-7.0
2266;AAB529c003;AAB178s001;pc-7.0
2279;AAB529c003;AAD616s001;pc-7.0
2273;AAB529c003;AAG166s001;pc-7.0
2278;AAB529c003;AAG183s001;pc-7.0
2276;AAB529c003;AAG184s001;pc-7.0
2271;AAB529c003;AAG185s001;pc-7.0
2270;AAB529c003;AAG186s001;pc-7.0
2274;AAB529c003;AAG187s001;pc-7.0
2275;AAB529c003;AAG188s001;pc-7.0
2272;AAB529c003;AAG189s001;pc-7.0
2277;AAB529c003;AAG190s001;pc-7.0
2280;AAB529c003;AAG191s001;pc-7.0
2391;AAB530c003;AAA765s001;pc-7.0
2392;AAB530c003;AAA850s001;pc-7.0
2393;AAB530c003;AAA851s001;pc-7.0
2385;AAB530c003;AAB165s001;pc-7.0
2382;AAB530c003;AAB177s001;pc-7.0
2396;AAB530c003;AAD616s001;pc-7.0
2389;AAB530c003;AAF251s001;pc-7.0
2390;AAB530c003;AAF252s001;pc-7.0
