KlasseMerkmal_Nr;Klasse_ID;Merkmal_ID;Einheit_ID;Sortier_Nr;Mussmerkmal;Klassifikationssystem_ID
9177;EAC808c001;EAC190f001;AAA001u001;3;FALSE;pc-7.0
9178;EAC808c001;AAA003f001;AAA009u001;4;FALSE;pc-7.0
9179;AAC258c002;AAA737f001;AAA005u001;1;FALSE;pc-7.0
9180;AAC258c002;AAA060f001;AAA010u001;2;FALSE;pc-7.0
9181;AAC258c002;AAC791f001;AAA013u001;3;TRUE;pc-7.0
9182;AAC258c002;AAA080f001;AAA001u001;4;TRUE;pc-7.0
9183;AAC258c002;AAA341f001;AAA001u001;5;TRUE;pc-7.0
9184;AAC258c002;AAA079f001;AAA001u001;6;FALSE;pc-7.0
9185;AAC258c002;EAC194f001;AAA001u001;7;FALSE;pc-7.0
9186;AAC258c002;AAA002f001;AAA001u001;8;FALSE;pc-7.0
9187;AAC258c002;AAA040f001;AAA001u001;9;FALSE;pc-7.0
9188;AAC258c002;AAA031f001;AAA001u001;10;FALSE;pc-7.0
9189;AAC258c002;AAA059f001;AAA009u001;11;FALSE;pc-7.0
9190;AAC313c002;AAC630f001;AAA015u001;1;TRUE;pc-7.0
9191;AAC313c002;AAA303f001;AAA005u001;2;FALSE;pc-7.0
9192;AAC313c002;AAC823f001;AAA044u001;3;FALSE;pc-7.0
9193;AAC313c002;AAC824f001;AAA044u001;4;FALSE;pc-7.0
9194;AAC313c002;AAC791f001;AAA013u001;5;TRUE;pc-7.0
9195;AAC313c002;AAA080f001;AAA001u001;6;TRUE;pc-7.0
9196;AAC313c002;AAA079f001;AAA001u001;7;TRUE;pc-7.0
9197;AAC313c002;EAC194f001;AAA001u001;8;FALSE;pc-7.0
9198;AAC313c002;AAA002f001;AAA001u001;9;FALSE;pc-7.0
9199;AAC313c002;AAA040f001;AAA001u001;10;FALSE;pc-7.0
9200;AAC313c002;AAA031f001;AAA001u001;11;FALSE;pc-7.0
9201;AAC313c002;AAA003f001;AAA009u001;12;TRUE;pc-7.0
9202;EAB328c032;AAA003f001;AAA009u001;1;FALSE;pc-7.0
9203;EAB328c032;AAC630f001;AAA041u001;2;FALSE;pc-7.0
9204;EAB328c032;AAA303f001;AAA005u001;3;FALSE;pc-7.0
9205;EAB328c032;EAB076f001;AAA001u001;4;FALSE;pc-7.0
9206;EAB328c032;EAB216f001;AAA060u001;5;FALSE;pc-7.0
9207;EAB328c032;EAB217f001;AAA086u001;6;FALSE;pc-7.0
9208;EAB328c032;EAB218f001;AAA001u001;7;FALSE;pc-7.0
9209;EAB328c032;AAA110f001;AAA013u001;8;FALSE;pc-7.0
9210;EAB328c032;EAB651f001;AAA001u001;9;FALSE;pc-7.0
9211;EAB328c032;EAB652f001;AAA001u001;10;FALSE;pc-7.0
9212;EAB328c032;EAB653f001;AAA060u001;11;FALSE;pc-7.0
9213;EAB101c017;AAA083f001;AAA015u001;1;FALSE;pc-7.0
9214;EAB101c017;AAA303f001;AAA005u001;2;FALSE;pc-7.0
9215;EAB101c017;EAB143f001;AAA095u001;3;FALSE;pc-7.0
9216;EAB101c017;AAC500f001;AAA013u001;4;FALSE;pc-7.0
9217;EAB101c017;EAB521f001;AAA094u001;5;FALSE;pc-7.0
9218;EAC815c001;AAA737f001;AAA005u001;1;FALSE;pc-7.0
9219;EAC815c001;AAC249f001;;2;FALSE;pc-7.0
9220;EAC815c001;AAA091f001;AAA012u001;3;FALSE;pc-7.0
9221;EAC815c001;AAA304f001;AAA001u001;4;FALSE;pc-7.0
9222;EAC815c001;EAC195f001;AAA001u001;5;FALSE;pc-7.0
9223;EAC815c001;AAA301f001;AAA001u001;6;FALSE;pc-7.0
9224;EAC815c001;EAC196f001;AAA022u001;7;FALSE;pc-7.0
9225;EAC815c001;AAA059f001;AAA009u001;8;FALSE;pc-7.0
9226;EAC816c001;AAC630f001;AAA015u001;1;FALSE;pc-7.0
9227;EAC816c001;AAC249f001;;2;FALSE;pc-7.0
9228;EAC816c001;AAA091f001;AAA012u001;3;FALSE;pc-7.0
9229;EAC816c001;AAA304f001;AAA001u001;4;FALSE;pc-7.0
9230;EAC816c001;EAC195f001;AAA001u001;5;FALSE;pc-7.0
9231;EAC816c001;AAA316f001;AAA001u001;6;FALSE;pc-7.0
9232;EAC816c001;EAC196f001;AAA022u001;7;FALSE;pc-7.0
9233;EAC816c001;AAA003f001;AAA009u001;8;FALSE;pc-7.0
9234;EAD290c001;EAD220f001;;1;TRUE;pc-7.0
9235;EAD290c001;AAC249f001;;2;FALSE;pc-7.0
9236;EAD290c001;AAA091f001;AAA012u001;3;FALSE;pc-7.0
9237;EAD290c001;AAA304f001;AAA001u001;4;TRUE;pc-7.0
9238;EAD290c001;EAC195f001;AAA001u001;5;TRUE;pc-7.0
9239;EAD290c001;AAA301f001;AAA001u001;6;TRUE;pc-7.0
9240;EAD290c001;EAC196f001;AAA022u001;7;TRUE;pc-7.0
9241;EAD290c001;AAA003f001;AAA009u001;8;TRUE;pc-7.0
9242;EAC818c001;AAA737f001;AAA005u001;1;FALSE;pc-7.0
9243;EAC818c001;AAA304f001;AAA001u001;2;FALSE;pc-7.0
9244;EAC818c001;AAA059f001;AAA009u001;3;FALSE;pc-7.0
9245;EAC819c001;AAA304f001;AAA001u001;1;TRUE;pc-7.0
9246;EAC819c001;AAA737f001;AAA005u001;2;FALSE;pc-7.0
9247;EAC819c001;AAA003f001;AAA009u001;3;FALSE;pc-7.0
9248;EAC821c001;AAA737f001;AAA005u001;1;FALSE;pc-7.0
9249;EAC821c001;EAC197f001;AAA032u001;2;FALSE;pc-7.0
9250;EAC821c001;EAC198f001;AAA032u001;3;FALSE;pc-7.0
9251;EAC821c001;EAC199f001;AAA032u001;4;FALSE;pc-7.0
9252;EAC821c001;AAA059f001;AAA009u001;5;FALSE;pc-7.0
9253;EAC822c001;AAC630f001;AAA015u001;1;FALSE;pc-7.0
9254;EAC822c001;EAC197f001;AAA032u001;2;FALSE;pc-7.0
9255;EAC822c001;EAC198f001;AAA032u001;3;FALSE;pc-7.0
9256;EAC822c001;EAC199f001;AAA032u001;4;FALSE;pc-7.0
9257;EAC822c001;AAA003f001;AAA009u001;5;FALSE;pc-7.0
9258;EAC824c001;AAA737f001;AAA005u001;1;FALSE;pc-7.0
9259;EAC824c001;AAA060f001;AAA010u001;2;FALSE;pc-7.0
9260;EAC824c001;AAA026f001;;3;TRUE;pc-7.0
9261;EAC824c001;AAA211f001;AAA001u001;4;FALSE;pc-7.0
9262;EAC824c001;EAC196f001;AAA022u001;5;FALSE;pc-7.0
9263;EAC824c001;AAA003f001;AAA009u001;6;FALSE;pc-7.0
9264;EAC825c001;AAC630f001;AAA015u001;1;FALSE;pc-7.0
9265;EAC825c001;AAA026f001;;2;TRUE;pc-7.0
9266;EAC825c001;AAA211f001;AAA001u001;3;FALSE;pc-7.0
9267;EAC825c001;EAC196f001;AAA022u001;4;FALSE;pc-7.0
9268;EAC825c001;AAA003f001;AAA009u001;5;FALSE;pc-7.0
9269;EAC827c001;EAC193f001;AAA022u001;1;FALSE;pc-7.0
9270;EAB879c008;AAA031f001;AAA032u001;1;FALSE;pc-7.0
9271;EAB879c008;AAA040f001;AAA032u001;2;FALSE;pc-7.0
9272;EAA956c009;AAA031f001;AAA001u001;1;FALSE;pc-7.0
9273;EAA956c009;AAA002f001;AAA001u001;2;FALSE;pc-7.0
9274;EAA956c009;AAA407f001;AAA001u001;3;FALSE;pc-7.0
9275;EAA780c019;AAA002f001;AAA001u001;1;FALSE;pc-7.0
9276;EAA780c019;EAB492f002;;2;FALSE;pc-7.0
9277;EAB877c013;AAA026f001;;1;FALSE;pc-7.0
9278;EAB877c013;EAB494f001;;2;FALSE;pc-7.0
9279;EAB883c004;AAA031f001;AAA032u001;1;FALSE;pc-7.0
9280;EAB932c008;AAA031f001;AAA001u001;1;FALSE;pc-7.0
9281;EAB932c008;AAA350f001;AAA038u001;2;FALSE;pc-7.0
9282;EAB235c011;EAA462f001;;1;FALSE;pc-7.0
9283;EAB235c011;EAB492f002;;2;FALSE;pc-7.0
9284;EAC476c008;AAA002f001;AAA001u001;1;FALSE;pc-7.0
9285;EAC476c008;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9286;EAC476c008;AAA213f001;AAA001u001;3;FALSE;pc-7.0
9287;EAC421c008;AAA032f001;AAA001u001;1;FALSE;pc-7.0
9288;EAC421c008;AAA002f001;AAA001u001;2;FALSE;pc-7.0
9289;EAC002c013;AAA213f001;AAA001u001;1;FALSE;pc-7.0
9290;EAC002c013;AAC312f001;AAA001u001;2;FALSE;pc-7.0
9291;EAC002c013;AAB358f001;AAA001u001;3;FALSE;pc-7.0
9292;EAB978c006;AAA032f001;AAA001u001;1;FALSE;pc-7.0
9293;EAB978c006;AAA002f001;AAA001u001;2;FALSE;pc-7.0
9294;EAC829c001;EAA073f001;;1;TRUE;pc-7.0
9295;EAC830c001;EAA073f001;;1;TRUE;pc-7.0
9296;EAC831c001;EAA073f001;;1;TRUE;pc-7.0
9297;EAC833c001;EAA073f001;;1;TRUE;pc-7.0
9298;EAC834c001;EAA073f001;;1;TRUE;pc-7.0
9299;EAC835c001;EAA073f001;;1;TRUE;pc-7.0
9300;EAC514c005;EAB566f001;;1;FALSE;pc-7.0
9301;EAC514c005;EAB565f001;;2;FALSE;pc-7.0
9302;EAE046c001;EAE050f001;;1;TRUE;pc-7.0
9303;EAE046c001;AAB892f002;AAA076u001;2;TRUE;pc-7.0
9304;EAE046c001;AAB874f001;AAA076u001;3;TRUE;pc-7.0
9305;EAE046c001;EAE051f001;AAA012u001;4;FALSE;pc-7.0
9306;EAE046c001;AAA912f001;AAA009u001;5;FALSE;pc-7.0
9307;EAC496c005;AAB402f001;AAA015u001;1;FALSE;pc-7.0
9308;EAC496c005;EAB565f001;;2;FALSE;pc-7.0
9309;EAE047c001;EAE052f001;;1;TRUE;pc-7.0
9310;EAE047c001;EAE053f001;;2;TRUE;pc-7.0
9311;EAE047c001;EAB623f001;;3;TRUE;pc-7.0
9312;EAE047c001;EAE054f001;;4;TRUE;pc-7.0
9313;EAE047c001;AAC630f001;AAA015u001;5;FALSE;pc-7.0
9314;EAE047c001;AAC631f001;AAA044u001;6;FALSE;pc-7.0
9315;EAE047c001;AAA040f001;AAA001u001;7;FALSE;pc-7.0
9316;EAE047c001;AAA031f001;AAA001u001;8;FALSE;pc-7.0
9317;EAE047c001;AAA472f001;AAA001u001;9;FALSE;pc-7.0
9318;EAE047c001;AAA003f001;AAA009u001;10;FALSE;pc-7.0
9319;EAE048c001;EAA073f001;;1;TRUE;pc-7.0
9320;EAB013c012;AAA358f001;;1;FALSE;pc-7.0
9321;EAB013c012;AAA197f001;AAA002u001;2;FALSE;pc-7.0
9322;EAB013c012;AAA002f001;AAA001u001;3;FALSE;pc-7.0
9323;EAB677c026;AAA358f001;;1;FALSE;pc-7.0
9324;EAB677c026;AAA031f001;AAA001u001;2;FALSE;pc-7.0
9325;EAB677c026;AAA197f001;AAA035u001;3;FALSE;pc-7.0
9326;EAB677c026;AAA032f001;AAA001u001;4;FALSE;pc-7.0
9327;EAB677c026;EAB497f001;;5;FALSE;pc-7.0
9328;EAA743c017;AAA358f001;;1;FALSE;pc-7.0
9329;EAA743c017;AAA081f001;AAA001u001;2;FALSE;pc-7.0
9330;EAA743c017;AAB358f001;AAA001u001;3;FALSE;pc-7.0
9331;EAA743c017;AAB359f001;AAA001u001;4;FALSE;pc-7.0
9332;EAA743c017;AAA197f001;AAA022u001;5;FALSE;pc-7.0
9333;EAA743c017;AAA032f001;AAA001u001;6;FALSE;pc-7.0
9334;EAB758c004;AAA197f001;AAA035u001;1;FALSE;pc-7.0
9335;EAE049c001;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9336;EAE049c001;AAA031f001;AAA001u001;2;TRUE;pc-7.0
9337;EAE049c001;AAA472f001;AAA001u001;3;TRUE;pc-7.0
9338;EAE049c001;EAE055f001;;4;FALSE;pc-7.0
9339;EAE049c001;EAE056f001;AAA009u001;5;TRUE;pc-7.0
9340;EAE049c001;EAE057f001;AAA009u001;6;FALSE;pc-7.0
9341;EAE049c001;AAA026f001;;7;TRUE;pc-7.0
9342;EAE049c001;AAA358f001;;8;FALSE;pc-7.0
9343;EAB002c030;AAA026f001;;1;FALSE;pc-7.0
9344;EAB002c030;EAB093f001;AAA017u001;2;FALSE;pc-7.0
9345;EAB002c030;EAB094f001;AAA001u001;3;FALSE;pc-7.0
9346;EAB002c030;AAA358f001;;4;FALSE;pc-7.0
9347;EAB003c009;AAA358f001;;1;FALSE;pc-7.0
9348;EAB432c002;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9349;EAB432c002;AAA031f001;AAA001u001;2;FALSE;pc-7.0
9350;EAB445c002;AAA122f001;AAA001u001;1;TRUE;pc-7.0
9351;EAB444c003;AAA122f001;AAA001u001;1;TRUE;pc-7.0
9352;EAB443c002;AAB223f001;;1;TRUE;pc-7.0
9353;AAC079c002;AAA002f001;AAA032u001;1;TRUE;pc-7.0
9354;AAC079c002;AAA472f001;AAA032u001;2;TRUE;pc-7.0
9355;AAC079c002;AAA031f001;AAA032u001;3;TRUE;pc-7.0
9356;AAC079c002;AAC424f001;AAA017u001;4;TRUE;pc-7.0
9357;AAC079c002;AAC425f001;AAA032u001;5;TRUE;pc-7.0
9358;AAC079c002;AAA026f001;;6;TRUE;pc-7.0
9359;AAC080c002;AAA002f001;AAA001u001;1;TRUE;pc-7.0
9360;AAC080c002;AAA040f001;AAA001u001;2;TRUE;pc-7.0
9361;AAC080c002;AAA031f001;AAA001u001;3;TRUE;pc-7.0
9362;AAC080c002;AAA026f001;;4;TRUE;pc-7.0
9363;EAB518c002;AAA002f001;AAA001u001;1;TRUE;pc-7.0
9364;EAB518c002;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9365;EAB518c002;AAC312f001;AAA001u001;3;FALSE;pc-7.0
9366;EAB517c002;AAB223f001;;1;TRUE;pc-7.0
9367;EAB900c049;AAA026f001;;1;FALSE;pc-7.0
9368;EAB900c049;AAA031f001;AAA001u001;2;FALSE;pc-7.0
9369;EAB900c049;AAB222f001;;3;FALSE;pc-7.0
9370;EAB898c002;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9371;EAB898c002;AAA031f001;AAA001u001;2;FALSE;pc-7.0
9372;EAD178c001;EAA670f001;;1;TRUE;pc-7.0
9373;EAD178c001;AAA133f001;AAA027u001;2;FALSE;pc-7.0
9374;EAD178c001;AAA349f001;AAA027u001;3;FALSE;pc-7.0
9375;EAD178c001;AAB478f001;;4;FALSE;pc-7.0
9376;EAD178c001;AAB401f001;AAA005u001;5;FALSE;pc-7.0
9377;EAD178c001;AAB820f001;AAA005u001;6;FALSE;pc-7.0
9378;EAD178c001;EAD395f001;;7;TRUE;pc-7.0
9379;EAD178c001;EAB537f001;;8;FALSE;pc-7.0
9380;EAD178c001;EAB949f001;EAA024u001;9;FALSE;pc-7.0
9381;EAC219c008;AAA031f001;AAA001u001;1;FALSE;pc-7.0
9382;EAC219c008;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9383;EAA976c014;AAA358f001;;1;FALSE;pc-7.0
9384;EAA976c014;EAB465f001;AAA001u001;2;FALSE;pc-7.0
9385;AAA353c002;AAA197f001;AAA030u001;1;TRUE;pc-7.0
9386;AAA353c002;AAA003f001;AAA009u001;2;TRUE;pc-7.0
9387;AAA353c002;AAA002f001;AAA001u001;3;TRUE;pc-7.0
9388;AAA353c002;AAA473f001;AAA001u001;4;TRUE;pc-7.0
9389;AAA353c002;AAA040f001;AAA001u001;5;TRUE;pc-7.0
9390;AAA353c002;AAA474f001;AAA001u001;6;TRUE;pc-7.0
9391;AAA353c002;AAA031f001;AAA001u001;7;TRUE;pc-7.0
9392;AAA353c002;AAA475f001;AAA001u001;8;TRUE;pc-7.0
9393;EAA827c027;AAA026f001;;1;FALSE;pc-7.0
9394;EAA827c027;AAA358f001;;2;FALSE;pc-7.0
9395;EAA827c027;AAA032f001;AAA001u001;3;FALSE;pc-7.0
9396;EAA827c027;AAA031f001;AAA001u001;4;FALSE;pc-7.0
9397;EAA827c027;AAA003f001;AAA009u001;5;FALSE;pc-7.0
9398;EAA827c027;AAA197f001;AAA022u001;6;FALSE;pc-7.0
9399;EAA827c027;AAA345f001;AAA001u001;7;FALSE;pc-7.0
9400;EAF044c001;EAF050f001;AAA097u001;1;FALSE;pc-7.0
9401;EAF044c001;EAF051f001;;2;FALSE;pc-7.0
9402;EAF044c001;EAF052f001;;3;FALSE;pc-7.0
9403;EAC354c005;AAA031f001;AAA032u001;1;FALSE;pc-7.0
9404;EAA876c006;AAA002f001;AAA001u001;1;FALSE;pc-7.0
9405;EAA876c006;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9406;EAA878c002;EAB425f001;AAA017u001;1;TRUE;pc-7.0
9407;EAA890c003;AAA002f001;AAA001u001;1;TRUE;pc-7.0
9408;EAA890c003;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9409;EAA889c045;AAA026f001;;1;FALSE;pc-7.0
9410;EAA889c045;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9411;EAA889c045;AAA002f001;AAA001u001;3;FALSE;pc-7.0
9412;EAA889c045;AAA358f001;;4;FALSE;pc-7.0
9413;EAA889c045;AAA407f001;AAA001u001;5;FALSE;pc-7.0
9414;EAD122c001;AAB222f001;;1;FALSE;pc-7.0
9415;EAA904c009;AAA040f001;AAA001u001;1;FALSE;pc-7.0
9416;EAA904c009;AAA031f001;AAA001u001;2;FALSE;pc-7.0
9417;EAA904c009;AAA472f001;AAA001u001;3;FALSE;pc-7.0
9418;EAD124c001;AAA472f001;AAA001u001;1;FALSE;pc-7.0
9419;EAD124c001;AAA040f001;AAA001u001;2;FALSE;pc-7.0
9420;EAD124c001;AAA031f001;AAA001u001;3;FALSE;pc-7.0
9421;EAF047c001;EAF053f001;;1;FALSE;pc-7.0
9422;EAF047c001;EAF054f001;AAA035u001;2;FALSE;pc-7.0
9423;EAF047c001;EAF055f001;AAA035u001;3;FALSE;pc-7.0
9424;EAF047c001;EAF056f001;AAA022u001;4;FALSE;pc-7.0
9425;EAC411c013;AAA358f001;;1;FALSE;pc-7.0
9426;EAC411c013;AAB358f001;AAA001u001;2;FALSE;pc-7.0
9427;EAC411c013;AAA081f001;AAA001u001;3;FALSE;pc-7.0
9428;AAA857c002;AAA002f001;AAA001u001;1;TRUE;pc-7.0
9429;AAA857c002;AAA040f001;AAA001u001;2;TRUE;pc-7.0
9430;AAA857c002;AAA031f001;AAA001u001;3;TRUE;pc-7.0
9431;AAA857c002;AAA973f001;;4;TRUE;pc-7.0
9432;AAA857c002;AAA446f001;;5;TRUE;pc-7.0
9433;AAA857c002;AAA974f001;;6;TRUE;pc-7.0
9434;AAA857c002;AAA003f001;AAA009u001;7;TRUE;pc-7.0
9435;AAA858c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9436;AAA858c003;AAA407f001;AAA001u001;2;TRUE;pc-7.0
9437;AAA858c003;AAA446f001;;3;TRUE;pc-7.0
9438;AAA858c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9439;AAA858c003;AAA975f001;;5;TRUE;pc-7.0
9440;AAA858c003;AAA003f001;AAA061u001;6;TRUE;pc-7.0
9441;AAA858c003;AAA348f001;AAA027u001;7;TRUE;pc-7.0
9442;AAA858c003;AAA349f001;AAA027u001;8;TRUE;pc-7.0
9443;AAA858c003;AAA358f001;;9;TRUE;pc-7.0
9444;AAA858c003;AAA976f001;;10;FALSE;pc-7.0
9445;AAA307c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9446;AAA307c003;AAA407f001;AAA001u001;2;TRUE;pc-7.0
9447;AAA307c003;AAA446f001;;3;TRUE;pc-7.0
9448;AAA307c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9449;AAA307c003;AAA975f001;;5;TRUE;pc-7.0
9450;AAA307c003;AAA003f001;AAA009u001;6;TRUE;pc-7.0
9451;AAA307c003;AAA348f001;AAA027u001;7;TRUE;pc-7.0
9452;AAA307c003;AAA349f001;AAA027u001;8;TRUE;pc-7.0
9453;AAA307c003;AAA358f001;;9;TRUE;pc-7.0
9454;AAA307c003;AAA976f001;;10;FALSE;pc-7.0
9455;AAA860c003;AAA982f001;;1;TRUE;pc-7.0
9456;AAA860c003;AAA040f001;AAA001u001;2;TRUE;pc-7.0
9457;AAA860c003;AAA002f001;AAA038u001;3;TRUE;pc-7.0
9458;AAA860c003;AAA981f001;;4;TRUE;pc-7.0
9459;AAA860c003;AAA979f001;AAA001u001;5;TRUE;pc-7.0
9460;AAA860c003;AAA980f001;AAA001u001;6;TRUE;pc-7.0
9461;AAA860c003;AAA446f001;;7;TRUE;pc-7.0
9462;AAA860c003;AAA407f001;AAA001u001;8;TRUE;pc-7.0
9463;AAA860c003;AAA293f001;;9;TRUE;pc-7.0
9464;AAA860c003;AAA983f001;;10;TRUE;pc-7.0
9465;AAA860c003;AAA358f001;;11;TRUE;pc-7.0
9466;AAA860c003;AAA003f001;AAA061u001;12;TRUE;pc-7.0
9467;AAA320c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9468;AAA320c003;AAA407f001;AAA001u001;2;TRUE;pc-7.0
9469;AAA320c003;AAA446f001;;3;TRUE;pc-7.0
9470;AAA320c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9471;AAA320c003;AAA975f001;;5;TRUE;pc-7.0
9472;AAA320c003;AAA003f001;AAA061u001;6;TRUE;pc-7.0
9473;AAA320c003;AAA348f001;AAA027u001;7;TRUE;pc-7.0
9474;AAA320c003;AAA349f001;AAA027u001;8;TRUE;pc-7.0
9475;AAA320c003;AAA358f001;;9;TRUE;pc-7.0
9476;AAA327c003;AAA554f001;AAA055u001;1;TRUE;pc-7.0
9477;AAA327c003;AAA702f001;;2;TRUE;pc-7.0
9478;AAA327c003;AAA040f001;AAA001u001;3;TRUE;pc-7.0
9479;AAA327c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9480;AAA327c003;AAA407f001;AAA001u001;5;TRUE;pc-7.0
9481;AAA327c003;AAA978f001;;6;TRUE;pc-7.0
9482;AAA340c003;AAA898f001;AAA009u001;1;FALSE;pc-7.0
9483;AAA340c003;AAA040f001;AAA001u001;2;TRUE;pc-7.0
9484;AAA340c003;AAA407f001;AAA001u001;3;TRUE;pc-7.0
9485;AAA340c003;AAA446f001;;4;TRUE;pc-7.0
9486;AAA340c003;AAA350f001;AAA038u001;5;TRUE;pc-7.0
9487;AAA340c003;AAA975f001;;6;TRUE;pc-7.0
9488;AAA340c003;AAA003f001;AAA061u001;7;TRUE;pc-7.0
9489;AAA351c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9490;AAA351c003;AAA407f001;AAA001u001;2;TRUE;pc-7.0
9491;AAA351c003;AAA446f001;;3;TRUE;pc-7.0
9492;AAA351c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9493;AAA351c003;AAA975f001;;5;TRUE;pc-7.0
9494;AAA351c003;AAA003f001;AAA061u001;6;TRUE;pc-7.0
9495;AAA351c003;AAA348f001;AAA027u001;7;TRUE;pc-7.0
9496;AAA351c003;AAA349f001;AAA027u001;8;TRUE;pc-7.0
9497;AAA351c003;AAA358f001;;9;TRUE;pc-7.0
9498;AAA351c003;AAA976f001;;10;FALSE;pc-7.0
9499;AAA361c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9500;AAA361c003;AAA407f001;AAA001u001;2;TRUE;pc-7.0
9501;AAA361c003;AAA446f001;;3;TRUE;pc-7.0
9502;AAA361c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9503;AAA361c003;AAA003f001;AAA061u001;5;TRUE;pc-7.0
9504;AAA361c003;AAA358f001;;6;TRUE;pc-7.0
9505;AAA364c002;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9506;AAA364c002;AAA002f001;AAA001u001;2;TRUE;pc-7.0
9507;AAA364c002;AAA003f001;AAA009u001;3;TRUE;pc-7.0
9508;AAA370c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9509;AAA370c003;AAA000f001;;2;TRUE;pc-7.0
9510;AAA370c003;AAA003f001;AAA009u001;3;TRUE;pc-7.0
9511;AAA370c003;AAA002f001;AAA001u001;4;TRUE;pc-7.0
9512;AAA370c003;AAA407f001;AAA001u001;5;TRUE;pc-7.0
9513;AAA370c003;AAA481f001;;6;TRUE;pc-7.0
9514;AAA406c003;AAA026f001;;1;TRUE;pc-7.0
9515;AAA406c003;AAA000f001;;2;TRUE;pc-7.0
9516;AAA406c003;AAA040f001;AAA001u001;3;TRUE;pc-7.0
9517;AAA406c003;AAA002f001;AAA001u001;4;TRUE;pc-7.0
9518;AAA406c003;AAA446f001;;5;TRUE;pc-7.0
9519;AAA406c003;AAA407f001;AAA001u001;6;TRUE;pc-7.0
9520;AAA410c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9521;AAA410c003;AAA002f001;AAA001u001;2;TRUE;pc-7.0
9522;AAA410c003;AAA407f001;AAA001u001;3;TRUE;pc-7.0
9523;AAA410c003;AAA000f001;;4;TRUE;pc-7.0
9524;AAA859c002;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9525;AAA859c002;AAA003f001;AAA061u001;2;TRUE;pc-7.0
9526;AAA859c002;AAA002f001;AAA001u001;3;TRUE;pc-7.0
9527;AAA859c002;AAA973f001;;4;TRUE;pc-7.0
9528;AAA859c002;AAA407f001;AAA001u001;5;TRUE;pc-7.0
9529;AAA859c002;AAA446f001;;6;TRUE;pc-7.0
9530;EAB523c020;AAA040f001;AAA001u001;1;FALSE;pc-7.0
9531;EAB523c020;AAA358f001;;2;FALSE;pc-7.0
9532;EAB523c020;AAA003f001;AAA009u001;3;FALSE;pc-7.0
9533;EAB523c020;AAA979f001;AAA001u001;4;FALSE;pc-7.0
9534;EAB523c020;AAA002f001;AAA001u001;5;FALSE;pc-7.0
9535;EAB523c020;AAA407f001;AAA001u001;6;FALSE;pc-7.0
9536;AAA306c002;AAA000f001;;1;TRUE;pc-7.0
9537;AAA306c002;AAA423f001;AAA004u001;2;TRUE;pc-7.0
9538;AAA306c002;AAA351f001;AAA002u001;3;TRUE;pc-7.0
9539;AAA337c002;AAA002f001;AAA001u001;1;TRUE;pc-7.0
9540;AAA337c002;AAA040f001;AAA001u001;2;TRUE;pc-7.0
9541;AAA337c002;AAA407f001;AAA001u001;3;TRUE;pc-7.0
9542;AAA337c002;AAA446f001;;4;TRUE;pc-7.0
9543;AAA337c002;AAA447f001;;5;TRUE;pc-7.0
9544;AAA337c002;AAA000f001;;6;TRUE;pc-7.0
9545;AAA338c002;AAA351f001;AAA002u001;1;TRUE;pc-7.0
9546;AAA338c002;AAA448f001;AAA001u001;2;TRUE;pc-7.0
9547;AAA338c002;AAA000f001;;3;TRUE;pc-7.0
9548;AAA338c002;AAA449f001;AAA001u001;4;TRUE;pc-7.0
9549;AAA318c002;AAA000f001;;1;TRUE;pc-7.0
9550;AAA318c002;AAA346f001;AAA001u001;2;TRUE;pc-7.0
9551;AAA318c002;AAA430f001;;3;TRUE;pc-7.0
9552;AAA318c002;AAA351f001;AAA002u001;4;TRUE;pc-7.0
9553;AAA355c003;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9554;AAA355c003;AAA000f001;;2;TRUE;pc-7.0
9555;AAA355c003;AAA002f001;AAA001u001;3;TRUE;pc-7.0
9556;AAA355c003;AAA350f001;AAA038u001;4;TRUE;pc-7.0
9557;AAA362c002;AAA040f001;AAA001u001;1;TRUE;pc-7.0
9558;AAA362c002;AAA031f001;AAA001u001;2;TRUE;pc-7.0
