KlasseSchlagwort_Nr;Klasse_ID;Schlagwort_ID;Klassifikationssystem_ID
1884,00;AAA384c003;AAA931s001;pc-5.1
1885,00;AAA384c003;AAA935s001;pc-5.1
1886,00;AAA384c003;AAA936s001;pc-5.1
1887,00;AAA384c003;AAA960s001;pc-5.1
1888,00;AAA384c003;AAA961s001;pc-5.1
1889,00;AAA384c003;AAB096s001;pc-5.1
1890,00;AAA384c003;AAB097s001;pc-5.1
1891,00;AAA384c003;AAB165s001;pc-5.1
1892,00;AAA384c003;AAB177s001;pc-5.1
1893,00;AAA384c003;AAB178s001;pc-5.1
1894,00;AAA384c003;AAF251s001;pc-5.1
1895,00;AAA384c003;AAF252s001;pc-5.1
1896,00;AAA384c003;AAG176s001;pc-5.1
1897,00;AAA384c003;AAG177s001;pc-5.1
1898,00;AAA384c003;AAG202s001;pc-5.1
1899,00;AAA384c003;AAG204s001;pc-5.1
1900,00;AAA384c003;AAG206s001;pc-5.1
1901,00;AAA384c003;AAG320s001;pc-5.1
1902,00;AAA384c003;AAG321s001;pc-5.1
1903,00;AAA385c003;AAA765s001;pc-5.1
1904,00;AAA385c003;AAA932s001;pc-5.1
1905,00;AAA385c003;AAB166s001;pc-5.1
1906,00;AAA385c003;AAB177s001;pc-5.1
1907,00;AAA385c003;AAB178s001;pc-5.1
1908,00;AAA385c003;AAB764s001;pc-5.1
1909,00;AAA385c003;AAG201s001;pc-5.1
1910,00;AAA385c003;AAG202s001;pc-5.1
1911,00;AAA385c003;AAG204s001;pc-5.1
1912,00;AAA385c003;AAG215s001;pc-5.1
1913,00;AAA385c003;AAG216s001;pc-5.1
1914,00;AAA385c003;AAG347s001;pc-5.1
1915,00;AAA386c003;AAA656s001;pc-5.1
1916,00;AAA386c003;AAA765s001;pc-5.1
1917,00;AAA386c003;AAA933s001;pc-5.1
1918,00;AAA386c003;AAA934s001;pc-5.1
1919,00;AAA386c003;AAB165s001;pc-5.1
1920,00;AAA386c003;AAB177s001;pc-5.1
1921,00;AAA386c003;AAB178s001;pc-5.1
1922,00;AAA386c003;AAB329s001;pc-5.1
1923,00;AAA386c003;AAG164s001;pc-5.1
1924,00;AAA386c003;AAG167s001;pc-5.1
1925,00;AAA386c003;AAG168s001;pc-5.1
1926,00;AAA386c003;AAG173s001;pc-5.1
1927,00;AAA386c003;AAG200s001;pc-5.1
1928,00;AAA386c003;AAG201s001;pc-5.1
1929,00;AAA386c003;AAG202s001;pc-5.1
1930,00;AAA386c003;AAG310s001;pc-5.1
1931,00;AAA386c003;AAG311s001;pc-5.1
1932,00;AAA386c003;AAG312s001;pc-5.1
1933,00;AAA386c003;AAG316s001;pc-5.1
1934,00;AAA386c003;AAG328s001;pc-5.1
1935,00;AAA388c003;AAA765s001;pc-5.1
1936,00;AAA388c003;AAA849s001;pc-5.1
1937,00;AAA388c003;AAA937s001;pc-5.1
1938,00;AAA388c003;AAA938s001;pc-5.1
1939,00;AAA388c003;AAA939s001;pc-5.1
1940,00;AAA388c003;AAA940s001;pc-5.1
1941,00;AAA388c003;AAA941s001;pc-5.1
1942,00;AAA388c003;AAB166s001;pc-5.1
1943,00;AAA388c003;AAB177s001;pc-5.1
1944,00;AAA388c003;AAB178s001;pc-5.1
1945,00;AAA388c003;AAG201s001;pc-5.1
1946,00;AAA388c003;AAG202s001;pc-5.1
1947,00;AAA388c003;AAG204s001;pc-5.1
1948,00;AAA388c003;AAG209s001;pc-5.1
1949,00;AAA389c003;AAA656s001;pc-5.1
1950,00;AAA389c003;AAA815s001;pc-5.1
1951,00;AAA389c003;AAA816s001;pc-5.1
1952,00;AAA389c003;AAA933s001;pc-5.1
1953,00;AAA389c003;AAA934s001;pc-5.1
1954,00;AAA389c003;AAA942s001;pc-5.1
1955,00;AAA389c003;AAA943s001;pc-5.1
1956,00;AAA389c003;AAB166s001;pc-5.1
1957,00;AAA389c003;AAB177s001;pc-5.1
1958,00;AAA389c003;AAB329s001;pc-5.1
1959,00;AAA389c003;AAG164s001;pc-5.1
1960,00;AAA389c003;AAG167s001;pc-5.1
1961,00;AAA389c003;AAG168s001;pc-5.1
1962,00;AAA389c003;AAG173s001;pc-5.1
1963,00;AAA389c003;AAG200s001;pc-5.1
1964,00;AAA389c003;AAG201s001;pc-5.1
1965,00;AAA389c003;AAG202s001;pc-5.1
1966,00;AAA389c003;AAG204s001;pc-5.1
1967,00;AAA389c003;AAG205s001;pc-5.1
1968,00;AAA389c003;AAG310s001;pc-5.1
1969,00;AAA389c003;AAG311s001;pc-5.1
1970,00;AAA389c003;AAG312s001;pc-5.1
1971,00;AAA389c003;AAG316s001;pc-5.1
1972,00;AAA389c003;AAG328s001;pc-5.1
1973,00;AAA389c003;AAG329s001;pc-5.1
1974,00;AAA390c003;AAA765s001;pc-5.1
1975,00;AAA390c003;AAA848s001;pc-5.1
1976,00;AAA390c003;AAA937s001;pc-5.1
1977,00;AAA390c003;AAA944s001;pc-5.1
1978,00;AAA390c003;AAA946s001;pc-5.1
1979,00;AAA390c003;AAB166s001;pc-5.1
1980,00;AAA390c003;AAB177s001;pc-5.1
1981,00;AAA390c003;AAB178s001;pc-5.1
1982,00;AAA390c003;AAG197s001;pc-5.1
1983,00;AAA390c003;AAG198s001;pc-5.1
1984,00;AAA390c003;AAG199s001;pc-5.1
1985,00;AAA390c003;AAG201s001;pc-5.1
1986,00;AAA390c003;AAG202s001;pc-5.1
1987,00;AAA390c003;AAG204s001;pc-5.1
1988,00;AAA390c003;AAG207s001;pc-5.1
1989,00;AAA391c003;AAA947s001;pc-5.1
1990,00;AAA391c003;AAA948s001;pc-5.1
1991,00;AAA391c003;AAA949s001;pc-5.1
1992,00;AAA391c003;AAB166s001;pc-5.1
1993,00;AAA391c003;AAB177s001;pc-5.1
1994,00;AAA391c003;AAB178s001;pc-5.1
1995,00;AAA391c003;AAB766s001;pc-5.1
1996,00;AAA391c003;AAG201s001;pc-5.1
1997,00;AAA391c003;AAG202s001;pc-5.1
1998,00;AAA391c003;AAG204s001;pc-5.1
1999,00;AAA391c003;AAG213s001;pc-5.1
2000,00;AAA391c003;AAG214s001;pc-5.1
2001,00;AAA392c003;AAA765s001;pc-5.1
2002,00;AAA392c003;AAA922s001;pc-5.1
2003,00;AAA392c003;AAA950s001;pc-5.1
2004,00;AAA392c003;AAA951s001;pc-5.1
2005,00;AAA392c003;AAA954s001;pc-5.1
2006,00;AAA392c003;AAA955s001;pc-5.1
2007,00;AAA392c003;AAA958s001;pc-5.1
2008,00;AAA392c003;AAA959s001;pc-5.1
2009,00;AAA392c003;AAB166s001;pc-5.1
2010,00;AAA392c003;AAB177s001;pc-5.1
2011,00;AAA392c003;AAB178s001;pc-5.1
2012,00;AAA392c003;AAB763s001;pc-5.1
2013,00;AAA392c003;AAG201s001;pc-5.1
2014,00;AAA392c003;AAG202s001;pc-5.1
2015,00;AAA393c003;AAA765s001;pc-5.1
2016,00;AAA393c003;AAA877s001;pc-5.1
2017,00;AAA393c003;AAA935s001;pc-5.1
2018,00;AAA393c003;AAA936s001;pc-5.1
2019,00;AAA393c003;AAA960s001;pc-5.1
2020,00;AAA393c003;AAA961s001;pc-5.1
2021,00;AAA393c003;AAB096s001;pc-5.1
2022,00;AAA393c003;AAB165s001;pc-5.1
2023,00;AAA393c003;AAB177s001;pc-5.1
2024,00;AAA393c003;AAB178s001;pc-5.1
2025,00;AAA393c003;AAE012s001;pc-5.1
2026,00;AAA393c003;AAF251s001;pc-5.1
2027,00;AAA393c003;AAF252s001;pc-5.1
2028,00;AAA393c003;AAG176s001;pc-5.1
2029,00;AAA393c003;AAG177s001;pc-5.1
2030,00;AAA393c003;AAG201s001;pc-5.1
2031,00;AAA393c003;AAG202s001;pc-5.1
2032,00;AAA393c003;AAG320s001;pc-5.1
2033,00;AAA393c003;AAG321s001;pc-5.1
2034,00;AAA394c004;AAA765s001;pc-5.1
2035,00;AAA394c004;AAA911s001;pc-5.1
2036,00;AAA394c004;AAA922s001;pc-5.1
2037,00;AAA394c004;AAA956s001;pc-5.1
2038,00;AAA394c004;AAA964s001;pc-5.1
2039,00;AAA394c004;AAB166s001;pc-5.1
2040,00;AAA394c004;AAB177s001;pc-5.1
2041,00;AAA394c004;AAB178s001;pc-5.1
2042,00;AAA394c004;AAB763s001;pc-5.1
2043,00;AAA394c004;AAB768s001;pc-5.1
2044,00;AAA394c004;AAG201s001;pc-5.1
2045,00;AAA394c004;AAG202s001;pc-5.1
2046,00;AAA394c004;AAG204s001;pc-5.1
2047,00;AAA394c004;AAG217s001;pc-5.1
2048,00;AAA394c004;AAG334s001;pc-5.1
2049,00;AAA395c003;AAA765s001;pc-5.1
2050,00;AAA395c003;AAA967s001;pc-5.1
2051,00;AAA395c003;AAA968s001;pc-5.1
2052,00;AAA395c003;AAB177s001;pc-5.1
2053,00;AAA395c003;AAB178s001;pc-5.1
2054,00;AAA395c003;AAG202s001;pc-5.1
2055,00;AAA395c003;AAG204s001;pc-5.1
2056,00;AAA395c003;AAG211s001;pc-5.1
2057,00;AAA395c003;AAG212s001;pc-5.1
2058,00;AAA395c003;AAG331s001;pc-5.1
2059,00;AAA395c003;AAG332s001;pc-5.1
2060,00;AAA396c003;AAA891s001;pc-5.1
2061,00;AAA396c003;AAA971s001;pc-5.1
2062,00;AAA396c003;AAA972s001;pc-5.1
2063,00;AAA396c003;AAA973s001;pc-5.1
2064,00;AAA396c003;AAC045s001;pc-5.1
2065,00;AAA396c003;AAC046s001;pc-5.1
2066,00;AAA397c002;AAA753s001;pc-5.1
2067,00;AAA397c002;AAA756s001;pc-5.1
2068,00;AAA397c002;AAA974s001;pc-5.1
2069,00;AAA397c002;AAA975s001;pc-5.1
2070,00;AAA398c002;AAA753s001;pc-5.1
2071,00;AAA398c002;AAA756s001;pc-5.1
2072,00;AAA398c002;AAA976s001;pc-5.1
2073,00;AAA398c002;AAA977s001;pc-5.1
2074,00;AAA398c002;AAA978s001;pc-5.1
2075,00;AAA398c002;AAA979s001;pc-5.1
2076,00;AAA399c002;AAA611s001;pc-5.1
2077,00;AAA399c002;AAA674s001;pc-5.1
2078,00;AAA399c002;AAA675s001;pc-5.1
2079,00;AAA399c002;AAA695s001;pc-5.1
2080,00;AAA399c002;AAA809s001;pc-5.1
2081,00;AAA399c002;AAA811s001;pc-5.1
2082,00;AAA399c002;AAA980s001;pc-5.1
2083,00;AAA399c002;AAA981s001;pc-5.1
2084,00;AAA399c002;AAA982s001;pc-5.1
2085,00;AAA399c002;AAA983s001;pc-5.1
2086,00;AAA399c002;AAA984s001;pc-5.1
2087,00;AAA399c002;AAA985s001;pc-5.1
2088,00;AAA399c002;AAA986s001;pc-5.1
2089,00;AAA399c002;AAA987s001;pc-5.1
2090,00;AAA399c002;AAA988s001;pc-5.1
2091,00;AAA399c002;AAA989s001;pc-5.1
2092,00;AAA399c002;AAA990s001;pc-5.1
2093,00;AAA399c002;AAA991s001;pc-5.1
2094,00;AAA399c002;AAA992s001;pc-5.1
2095,00;AAA399c002;AAA993s001;pc-5.1
2096,00;AAA399c002;AAA994s001;pc-5.1
2097,00;AAA399c002;AAA995s001;pc-5.1
2098,00;AAA399c002;AAB805s001;pc-5.1
2099,00;AAA399c002;AAE043s001;pc-5.1
2100,00;AAA399c002;AAE047s001;pc-5.1
2101,00;AAA399c002;AAE048s001;pc-5.1
2102,00;AAA400c002;AAA821s001;pc-5.1
2103,00;AAA400c002;AAB013s001;pc-5.1
2104,00;AAA400c002;AAB014s001;pc-5.1
2105,00;AAA400c002;AAB377s001;pc-5.1
2106,00;AAA400c002;AAE452s001;pc-5.1
2107,00;AAA400c002;AAE454s001;pc-5.1
2108,00;AAA401c002;AAA716s001;pc-5.1
2109,00;AAA401c002;AAB015s001;pc-5.1
2110,00;AAA401c002;AAB016s001;pc-5.1
2111,00;AAA401c002;AAB017s001;pc-5.1
2112,00;AAA401c002;AAE043s001;pc-5.1
2113,00;AAA401c002;AAE058s001;pc-5.1
2114,00;AAA401c002;AAE059s001;pc-5.1
2115,00;AAA401c002;AAE060s001;pc-5.1
2116,00;AAA402c002;AAA677s001;pc-5.1
2117,00;AAA402c002;AAA716s001;pc-5.1
2118,00;AAA402c002;AAB017s001;pc-5.1
2119,00;AAA402c002;AAB018s001;pc-5.1
2120,00;AAA402c002;AAB019s001;pc-5.1
2121,00;AAA402c002;AAB020s001;pc-5.1
2122,00;AAA402c002;AAB021s001;pc-5.1
2123,00;AAA402c002;AAB231s001;pc-5.1
2124,00;AAA402c002;AAE043s001;pc-5.1
2125,00;AAA402c002;AAE058s001;pc-5.1
2126,00;AAA402c002;AAE059s001;pc-5.1
2127,00;AAA402c002;AAE060s001;pc-5.1
2128,00;AAA403c002;AAA695s001;pc-5.1
2129,00;AAA403c002;AAA696s001;pc-5.1
2130,00;AAA403c002;AAB022s001;pc-5.1
2131,00;AAA403c002;AAB023s001;pc-5.1
2132,00;AAA403c002;AAB805s001;pc-5.1
2133,00;AAA403c002;AAE043s001;pc-5.1
2134,00;AAA403c002;AAE047s001;pc-5.1
2135,00;AAA403c002;AAE049s001;pc-5.1
2136,00;AAA406c003;AAA618s001;pc-5.1
2137,00;AAA406c003;AAB030s001;pc-5.1
2138,00;AAA406c003;AAB031s001;pc-5.1
2139,00;AAA406c003;AAB032s001;pc-5.1
2140,00;AAA406c003;AAB033s001;pc-5.1
2141,00;AAA406c003;AAB142s001;pc-5.1
2142,00;AAA406c003;AAE452s001;pc-5.1
2143,00;AAA406c003;AAE454s001;pc-5.1
2144,00;AAA407c002;AAA144s001;pc-5.1
2145,00;AAA407c002;AAA590s001;pc-5.1
2146,00;AAA407c002;AAA643s001;pc-5.1
2147,00;AAA407c002;AAB035s001;pc-5.1
2148,00;AAA407c002;AAB036s001;pc-5.1
2149,00;AAA407c002;AAB037s001;pc-5.1
2150,00;AAA407c002;AAB038s001;pc-5.1
2151,00;AAA407c002;AAB039s001;pc-5.1
2152,00;AAA407c002;AAB161s001;pc-5.1
2153,00;AAA407c002;AAC047s001;pc-5.1
2154,00;AAA408c002;AAA753s001;pc-5.1
2155,00;AAA408c002;AAA756s001;pc-5.1
2156,00;AAA408c002;AAA974s001;pc-5.1
2157,00;AAA408c002;AAA975s001;pc-5.1
2158,00;AAA408c002;AAB040s001;pc-5.1
2159,00;AAA408c002;AAB041s001;pc-5.1
2160,00;AAA408c002;AAB042s001;pc-5.1
2161,00;AAA408c002;AAB043s001;pc-5.1
2162,00;AAA408c002;AAB044s001;pc-5.1
2163,00;AAA408c002;AAB045s001;pc-5.1
2164,00;AAA408c002;AAG025s001;pc-5.1
2165,00;AAA409c002;AAA753s001;pc-5.1
2166,00;AAA409c002;AAA756s001;pc-5.1
2167,00;AAA409c002;AAB042s001;pc-5.1
2168,00;AAA409c002;AAB043s001;pc-5.1
2169,00;AAA409c002;AAB044s001;pc-5.1
2170,00;AAA409c002;AAB045s001;pc-5.1
2171,00;AAA410c003;AAA618s001;pc-5.1
2172,00;AAA410c003;AAB054s001;pc-5.1
2173,00;AAA410c003;AAB055s001;pc-5.1
2174,00;AAA410c003;AAB142s001;pc-5.1
2175,00;AAA410c003;AAE452s001;pc-5.1
2176,00;AAA410c003;AAE454s001;pc-5.1
2177,00;AAA411c002;AAA753s001;pc-5.1
2178,00;AAA411c002;AAA756s001;pc-5.1
2179,00;AAA411c002;AAB056s001;pc-5.1
2180,00;AAA411c002;AAB057s001;pc-5.1
2181,00;AAA411c002;AAB058s001;pc-5.1
2182,00;AAA411c002;AAB059s001;pc-5.1
2183,00;AAA411c002;AAB060s001;pc-5.1
2184,00;AAA411c002;AAB061s001;pc-5.1
2185,00;AAA411c002;AAB062s001;pc-5.1
2186,00;AAA411c002;AAB063s001;pc-5.1
2187,00;AAA412c002;AAB050s001;pc-5.1
2188,00;AAA412c002;AAB051s001;pc-5.1
2189,00;AAA412c002;AAB052s001;pc-5.1
2190,00;AAA412c002;AAB053s001;pc-5.1
2191,00;AAA412c002;AAB064s001;pc-5.1
2192,00;AAA412c002;AAB065s001;pc-5.1
2193,00;AAA412c002;AAB066s001;pc-5.1
2194,00;AAA412c002;AAB067s001;pc-5.1
2195,00;AAA412c002;AAC052s001;pc-5.1
2196,00;AAA412c002;AAC053s001;pc-5.1
2197,00;AAA412c002;AAC054s001;pc-5.1
2198,00;AAA412c002;AAC055s001;pc-5.1
2199,00;AAA412c002;AAE133s001;pc-5.1
2200,00;AAA413c003;AAB071s001;pc-5.1
2201,00;AAA413c003;AAB072s001;pc-5.1
2202,00;AAA413c003;AAB073s001;pc-5.1
2203,00;AAA413c003;AAB177s001;pc-5.1
2204,00;AAA413c003;AAG529s001;pc-5.1
2205,00;AAA413c003;AAG530s001;pc-5.1
2206,00;AAA413c003;AAG541s001;pc-5.1
2207,00;AAA413c003;AAG542s001;pc-5.1
2208,00;AAA413c003;AAG543s001;pc-5.1
2209,00;AAA413c003;AAG544s001;pc-5.1
2210,00;AAA413c003;AAG545s001;pc-5.1
2211,00;AAA413c003;AAG546s001;pc-5.1
2212,00;AAA413c003;AAG547s001;pc-5.1
2213,00;AAA413c003;AAG548s001;pc-5.1
2214,00;AAA413c003;AAG549s001;pc-5.1
2215,00;AAA413c003;AAG550s001;pc-5.1
2216,00;AAA413c003;AAG551s001;pc-5.1
2217,00;AAA413c003;AAG552s001;pc-5.1
2218,00;AAA413c003;AAG553s001;pc-5.1
2219,00;AAA414c003;AAA769s001;pc-5.1
2220,00;AAA414c003;AAA771s001;pc-5.1
2221,00;AAA414c003;AAB071s001;pc-5.1
2222,00;AAA414c003;AAB078s001;pc-5.1
2223,00;AAA414c003;AAB079s001;pc-5.1
2224,00;AAA414c003;AAB177s001;pc-5.1
2225,00;AAA414c003;AAB328s001;pc-5.1
2226,00;AAA414c003;AAB332s001;pc-5.1
2227,00;AAA414c003;AAG529s001;pc-5.1
2228,00;AAA414c003;AAG530s001;pc-5.1
2229,00;AAA414c003;AAG531s001;pc-5.1
2230,00;AAA414c003;AAG532s001;pc-5.1
2231,00;AAA414c003;AAG533s001;pc-5.1
2232,00;AAA414c003;AAG534s001;pc-5.1
2233,00;AAA414c003;AAG535s001;pc-5.1
2234,00;AAA414c003;AAG536s001;pc-5.1
2235,00;AAA414c003;AAG537s001;pc-5.1
2236,00;AAA414c003;AAG538s001;pc-5.1
2237,00;AAA414c003;AAG539s001;pc-5.1
2238,00;AAA414c003;AAG540s001;pc-5.1
2239,00;AAA414c003;AAG541s001;pc-5.1
2240,00;AAA414c003;AAG542s001;pc-5.1
2241,00;AAA415c002;AAA681s001;pc-5.1
2242,00;AAA415c002;AAA683s001;pc-5.1
2243,00;AAA415c002;AAB081s001;pc-5.1
2244,00;AAA415c002;AAB082s001;pc-5.1
2245,00;AAA415c002;AAD384s001;pc-5.1
2246,00;AAA415c002;AAD385s001;pc-5.1
2247,00;AAA415c002;AAD386s001;pc-5.1
2248,00;AAA415c002;AAD387s001;pc-5.1
2249,00;AAA415c002;AAD388s001;pc-5.1
2250,00;AAA415c002;AAD389s001;pc-5.1
2251,00;AAA415c002;AAD390s001;pc-5.1
2252,00;AAA415c002;AAD391s001;pc-5.1
2253,00;AAA415c002;AAD392s001;pc-5.1
2254,00;AAA415c002;AAD393s001;pc-5.1
2255,00;AAA416c002;AAA821s001;pc-5.1
2256,00;AAA416c002;AAB083s001;pc-5.1
2257,00;AAA416c002;AAB084s001;pc-5.1
2258,00;AAA416c002;AAB377s001;pc-5.1
2259,00;AAA416c002;AAE452s001;pc-5.1
2260,00;AAA416c002;AAE454s001;pc-5.1
2261,00;AAA416c002;AAG035s001;pc-5.1
2262,00;AAA418c002;AAA753s001;pc-5.1
2263,00;AAA418c002;AAA756s001;pc-5.1
2264,00;AAA418c002;AAB089s001;pc-5.1
2265,00;AAA418c002;AAB090s001;pc-5.1
2266,00;AAA418c002;AAB091s001;pc-5.1
2267,00;AAA420c002;AAA915s001;pc-5.1
2268,00;AAA420c002;AAB095s001;pc-5.1
2269,00;AAA420c002;AAE453s001;pc-5.1
2270,00;AAA420c002;AAE454s001;pc-5.1
2271,00;AAA421c002;AAA223s001;pc-5.1
2272,00;AAA421c002;AAA753s001;pc-5.1
2273,00;AAA421c002;AAA756s001;pc-5.1
2274,00;AAA421c002;AAB101s001;pc-5.1
2275,00;AAA421c002;AAB102s001;pc-5.1
2276,00;AAA421c002;AAB103s001;pc-5.1
2277,00;AAA421c002;AAB104s001;pc-5.1
2278,00;AAA421c002;AAB105s001;pc-5.1
2279,00;AAA421c002;AAC056s001;pc-5.1
2280,00;AAA421c002;AAC057s001;pc-5.1
2281,00;AAA424c002;AAA879s001;pc-5.1
2282,00;AAA424c002;AAB113s001;pc-5.1
2283,00;AAA424c002;AAB114s001;pc-5.1
2284,00;AAA424c002;AAB115s001;pc-5.1
2285,00;AAA424c002;AAB116s001;pc-5.1
2286,00;AAA424c002;AAB117s001;pc-5.1
2287,00;AAA424c002;AAB118s001;pc-5.1
2288,00;AAA424c002;AAB119s001;pc-5.1
2289,00;AAA424c002;AAB120s001;pc-5.1
2290,00;AAA424c002;AAF255s001;pc-5.1
2291,00;AAA424c002;AAF256s001;pc-5.1
2292,00;AAA424c002;AAF257s001;pc-5.1
2293,00;AAA425c002;AAA753s001;pc-5.1
2294,00;AAA425c002;AAA756s001;pc-5.1
2295,00;AAA425c002;AAB121s001;pc-5.1
2296,00;AAA425c002;AAB122s001;pc-5.1
2297,00;AAA425c002;AAB123s001;pc-5.1
2298,00;AAA425c002;AAB124s001;pc-5.1
2299,00;AAA425c002;AAB125s001;pc-5.1
2300,00;AAA425c002;AAB126s001;pc-5.1
2301,00;AAA425c002;AAG042s001;pc-5.1
2302,00;AAA426c002;AAA221s001;pc-5.1
2303,00;AAA426c002;AAB167s001;pc-5.1
2304,00;AAA426c002;AAB680s001;pc-5.1
2305,00;AAA426c002;AAB681s001;pc-5.1
2306,00;AAA426c002;AAB682s001;pc-5.1
2307,00;AAA426c002;AAB683s001;pc-5.1
2308,00;AAA426c002;AAB684s001;pc-5.1
2309,00;AAA426c002;AAB685s001;pc-5.1
2310,00;AAA426c002;AAB686s001;pc-5.1
2311,00;AAA426c002;AAB687s001;pc-5.1
2312,00;AAA426c002;AAB688s001;pc-5.1
2313,00;AAA426c002;AAB689s001;pc-5.1
2314,00;AAA426c002;AAB690s001;pc-5.1
2315,00;AAA426c002;AAB691s001;pc-5.1
2316,00;AAA426c002;AAB692s001;pc-5.1
2317,00;AAA426c002;AAB693s001;pc-5.1
2318,00;AAA426c002;AAB694s001;pc-5.1
2319,00;AAA427c003;AAB613s001;pc-5.1
2320,00;AAA427c003;AAB695s001;pc-5.1
2321,00;AAA427c003;AAB696s001;pc-5.1
2322,00;AAA427c003;AAE043s001;pc-5.1
2323,00;AAA427c003;AAE069s001;pc-5.1
2324,00;AAA428c002;AAB697s001;pc-5.1
2325,00;AAA428c002;AAB698s001;pc-5.1
2326,00;AAA428c002;AAB699s001;pc-5.1
2327,00;AAA428c002;AAB700s001;pc-5.1
2328,00;AAA428c002;AAE043s001;pc-5.1
2329,00;AAA428c002;AAE069s001;pc-5.1
2330,00;AAA428c002;AAE245s001;pc-5.1
2331,00;AAA429c003;AAB701s001;pc-5.1
2332,00;AAA429c003;AAB702s001;pc-5.1
2333,00;AAA429c003;AAE043s001;pc-5.1
2334,00;AAA430c003;AAB703s001;pc-5.1
2335,00;AAA430c003;AAB704s001;pc-5.1
2336,00;AAA430c003;AAE043s001;pc-5.1
2337,00;AAA430c003;AAE071s001;pc-5.1
2338,00;AAA431c002;AAB705s001;pc-5.1
2339,00;AAA431c002;AAB706s001;pc-5.1
2340,00;AAA431c002;AAE043s001;pc-5.1
2341,00;AAA431c002;AAE071s001;pc-5.1
2342,00;AAA432c002;AAA261s001;pc-5.1
2343,00;AAA432c002;AAB630s001;pc-5.1
2344,00;AAA432c002;AAB707s001;pc-5.1
2345,00;AAA432c002;AAB708s001;pc-5.1
2346,00;AAA432c002;AAE043s001;pc-5.1
2347,00;AAA433c003;AAB709s001;pc-5.1
2348,00;AAA433c003;AAB710s001;pc-5.1
2349,00;AAA433c003;AAE043s001;pc-5.1
2350,00;AAA433c003;AAE071s001;pc-5.1
2351,00;AAA434c002;AAB711s001;pc-5.1
2352,00;AAA434c002;AAB712s001;pc-5.1
2353,00;AAA434c002;AAE043s001;pc-5.1
2354,00;AAA434c002;AAE071s001;pc-5.1
2355,00;AAA435c003;AAB713s001;pc-5.1
2356,00;AAA435c003;AAB714s001;pc-5.1
2357,00;AAA435c003;AAE043s001;pc-5.1
2358,00;AAA435c003;AAE071s001;pc-5.1
2359,00;AAA436c003;AAB715s001;pc-5.1
2360,00;AAA436c003;AAB716s001;pc-5.1
2361,00;AAA436c003;AAE043s001;pc-5.1
2362,00;AAA436c003;AAE071s001;pc-5.1
2363,00;AAA437c002;AAB717s001;pc-5.1
2364,00;AAA437c002;AAB718s001;pc-5.1
2365,00;AAA437c002;AAE043s001;pc-5.1
2366,00;AAA437c002;AAE071s001;pc-5.1
2367,00;AAA438c003;AAB719s001;pc-5.1
2368,00;AAA438c003;AAB720s001;pc-5.1
2369,00;AAA438c003;AAE043s001;pc-5.1
2370,00;AAA438c003;AAE071s001;pc-5.1
2371,00;AAA439c002;AAB630s001;pc-5.1
2372,00;AAA439c002;AAB721s001;pc-5.1
2373,00;AAA439c002;AAB722s001;pc-5.1
2374,00;AAA439c002;AAE043s001;pc-5.1
2375,00;AAA440c003;AAA415s001;pc-5.1
2376,00;AAA440c003;AAB730s001;pc-5.1
2377,00;AAA440c003;AAE043s001;pc-5.1
2378,00;AAA441c003;AAB731s001;pc-5.1
2379,00;AAA441c003;AAB732s001;pc-5.1
2380,00;AAA441c003;AAE043s001;pc-5.1
2381,00;AAA441c003;AAE069s001;pc-5.1
2382,00;AAA442c002;AAA261s001;pc-5.1
2383,00;AAA442c002;AAB630s001;pc-5.1
2384,00;AAA442c002;AAB733s001;pc-5.1
2385,00;AAA442c002;AAB734s001;pc-5.1
2386,00;AAA442c002;AAE043s001;pc-5.1
2387,00;AAA513c002;AAA136s001;pc-5.1
2388,00;AAA513c002;AAB274s001;pc-5.1
2389,00;AAA513c002;AAB389s001;pc-5.1
2390,00;AAA513c002;AAC058s001;pc-5.1
2391,00;AAA513c002;AAC059s001;pc-5.1
2392,00;AAA513c002;AAC060s001;pc-5.1
2393,00;AAA513c002;AAC061s001;pc-5.1
2394,00;AAA513c002;AAC062s001;pc-5.1
2395,00;AAA513c002;AAC063s001;pc-5.1
2396,00;AAA513c002;AAF460s001;pc-5.1
2397,00;AAA514c002;AAC070s001;pc-5.1
2398,00;AAA514c002;AAC071s001;pc-5.1
2399,00;AAA514c002;AAC072s001;pc-5.1
2400,00;AAA514c002;AAC073s001;pc-5.1
2401,00;AAA514c002;AAC110s001;pc-5.1
2402,00;AAA516c002;AAA136s001;pc-5.1
2403,00;AAA516c002;AAB274s001;pc-5.1
2404,00;AAA516c002;AAB389s001;pc-5.1
2405,00;AAA516c002;AAC066s001;pc-5.1
2406,00;AAA516c002;AAC067s001;pc-5.1
2407,00;AAA516c002;AAC068s001;pc-5.1
2408,00;AAA516c002;AAC069s001;pc-5.1
2409,00;AAA516c002;AAF460s001;pc-5.1
2410,00;AAA518c002;AAC078s001;pc-5.1
2411,00;AAA518c002;AAC079s001;pc-5.1
2412,00;AAA518c002;AAC080s001;pc-5.1
2413,00;AAA518c002;AAC081s001;pc-5.1
2414,00;AAA518c002;AAC082s001;pc-5.1
2415,00;AAA518c002;AAC083s001;pc-5.1
2416,00;AAA518c002;AAC084s001;pc-5.1
2417,00;AAA518c002;AAC085s001;pc-5.1
2418,00;AAA518c002;AAC110s001;pc-5.1
2419,00;AAA519c004;AAA148s001;pc-5.1
