Schlagwort_ID;Schlagwortbezeichnung;Klassifikationssystem_ID
AAE442s001;Arbeitstisch;pc-5.1
AAE443s001;Arbeitstische;pc-5.1
AAE444s001;Höhenverstellbare Werkbank;pc-5.1
AAE445s001;Höhenverstellbare Werkbänke;pc-5.1
AAE446s001;Kombinationswerkbank;pc-5.1
AAE447s001;Kombinationswerkbänke;pc-5.1
AAE448s001;Packtisch;pc-5.1
AAE449s001;Packtische;pc-5.1
AAE450s001;Ablagetisch;pc-5.1
AAE451s001;Ablagetische;pc-5.1
AAE452s001;Betriebseinrichtung (sonstiges);pc-5.1
AAE453s001;Lagereinrichtung (sontiges);pc-5.1
AAE454s001;Lager- und Betriebseinrichtung;pc-5.1
AAE455s001;Regal (Lager/Betrieb/Büro);pc-5.1
AAE456s001;Fachbodenregal;pc-5.1
AAE457s001;Tragarmregal;pc-5.1
AAE458s001;Tragarmregale;pc-5.1
AAE459s001;Auslegerregal;pc-5.1
AAE460s001;Auslegerregale;pc-5.1
AAE461s001;Lastenregal;pc-5.1
AAE462s001;Lastenregale;pc-5.1
AAE463s001;Euroregal;pc-5.1
AAE464s001;Euroregale;pc-5.1
AAE465s001;Clipregal;pc-5.1
AAE466s001;Clipregale;pc-5.1
AAE467s001;Grossspannregal;pc-5.1
AAE468s001;Grossspannregale;pc-5.1
AAE469s001;Holzbodenregal;pc-5.1
AAE470s001;Holzbodenregale;pc-5.1
AAE471s001;Regal mit Holzboden;pc-5.1
AAE472s001;Regale mit Holzböden;pc-5.1
AAE473s001;Hobelbank;pc-5.1
AAE474s001;Hobelbänke;pc-5.1
AAE475s001;Heimwerkerhobelbank;pc-5.1
AAE476s001;Heimwerkerhobelbänke;pc-5.1
AAE477s001;Falttürschrank (brennbare Flüssigkeiten);pc-5.1
AAE478s001;Falttürschränke (brennbare Flüssigkeiten);pc-5.1
AAE479s001;Gefahrstoffschrank;pc-5.1
AAE480s001;Gefahrstoffschränke;pc-5.1
AAE481s001;Schrank (Lager/Betrieb/Büro);pc-5.1
AAE482s001;Schränke (Lager/Betrieb/Büro);pc-5.1
AAE483s001;Sicherheitsschrank;pc-5.1
AAE484s001;Sicherheitsschränke;pc-5.1
AAE485s001;Feuerschutzschrank;pc-5.1
AAE486s001;Feuerschutzschränke;pc-5.1
AAE487s001;Lösemittelschrank;pc-5.1
AAE488s001;Lösemittelschränke;pc-5.1
AAE489s001;Flügeltürschrank;pc-5.1
AAE490s001;Flügeltürschränke;pc-5.1
AAE491s001;Gefahrstoffcenter;pc-5.1
AAE492s001;Kombi-Sicherheitsschrank;pc-5.1
AAE493s001;Kombi--Sicherheitsschränke;pc-5.1
AAE494s001;Kombilab 1-2-3;pc-5.1
AAE495s001;Flügeltürschrank (brennbare Flüssigkeiten);pc-5.1
AAE496s001;Fassschrank (brennbare Flüssigkeiten);pc-5.1
AAE497s001;Fassschrank;pc-5.1
AAE498s001;Fassschränke;pc-5.1
AAE499s001;Unterbauschrank (brennbare Flüssigkeiten);pc-5.1
AAE500s001;Arbeitshandschuhe;pc-5.1
AAE501s001;Unterbauschrank;pc-5.1
AAE502s001;Unterbauschränke;pc-5.1
AAE503s001;Abzugsunterschrank;pc-5.1
AAE504s001;Abzugsunterschränke;pc-5.1
AAE505s001;Säurenschrank (Gefahrstoff);pc-5.1
AAE506s001;Säurenschrank;pc-5.1
AAE507s001;Säurenschränke;pc-5.1
AAE508s001;Laugenschrank;pc-5.1
AAE509s001;Laugenschränke;pc-5.1
AAE510s001;Säure-/Laugenschrank;pc-5.1
AAE511s001;Säure-/Laugenschränke;pc-5.1
AAE512s001;Chemikalienschrank (Gefahrstoff);pc-5.1
AAE513s001;Chemikalienschrank;pc-5.1
AAE514s001;Chemikalienschränke;pc-5.1
AAE515s001;Giftstoffschrank;pc-5.1
AAE516s001;Giftstoffschränke;pc-5.1
AAE517s001;Giftschrank;pc-5.1
AAE518s001;Giftschränke;pc-5.1
AAE519s001;Umweltschrank (Gefahrstoff);pc-5.1
AAE520s001;Umweltschrank;pc-5.1
AAE521s001;Umweltschränke;pc-5.1
AAE522s001;Depositschrank;pc-5.1
AAE523s001;Depositschränke;pc-5.1
AAE524s001;Druckgasflaschenschrank;pc-5.1
AAE525s001;Druckgasflaschenschränke;pc-5.1
AAE526s001;Druckgasflaschen;pc-5.1
AAE527s001;Gasflaschenschrank;pc-5.1
AAE528s001;Gasflaschenschränke;pc-5.1
AAE529s001;Gasflaschenzelle;pc-5.1
AAE530s001;Gasflaschenzellen;pc-5.1
AAE531s001;Sicherheitsschrank für;pc-5.1
AAE532s001;Sicherheitsschränke für;pc-5.1
AAE533s001;Flüssiggasflaschenschrank;pc-5.1
AAE534s001;Flüssiggasflaschenschränke;pc-5.1
AAE535s001;Gasflaschendepot;pc-5.1
AAE536s001;Gasflaschenpalette;pc-5.1
AAE537s001;Gasflaschenpaletten;pc-5.1
AAE538s001;Gasflaschentransport;pc-5.1
AAE539s001;Gasflaschentransporte;pc-5.1
AAE540s001;Stahlflaschenwagen;pc-5.1
AAE541s001;Druckgasflaschenwagen;pc-5.1
AAE542s001;Flaschenwagen;pc-5.1
AAE543s001;Gefahrstoffregal;pc-5.1
AAE544s001;Gefahrstoffregale;pc-5.1
AAE545s001;Gewässerschutzregal;pc-5.1
AAE546s001;Gewässerschutzregale;pc-5.1
AAE548s001;Abfüllstation;pc-5.1
AAE549s001;Lagerstation;pc-5.1
AAE550s001;Schreinerhobelbank;pc-5.1
AAE551s001;Kinderhobelbank;pc-5.1
AAE552s001;Schreinerhobelbänke;pc-5.1
AAE553s001;Kinderhobelbänke;pc-5.1
AAE554s001;Schulhobelbank;pc-5.1
AAE555s001;Schulhobelbänke;pc-5.1
AAE556s001;Rollschrank;pc-5.1
AAE557s001;Rollschränke;pc-5.1
AAE558s001;Rollregal;pc-5.1
AAE559s001;Rollregale;pc-5.1
AAE560s001;Rollschrankanlage;pc-5.1
AAE561s001;Rollschrankanlagen;pc-5.1
AAE562s001;Lagerschrank;pc-5.1
AAE563s001;Lagerschränke;pc-5.1
AAE564s001;Kompaktanlage;pc-5.1
AAE565s001;Kompaktanlagen;pc-5.1
AAE566s001;Materialschrank;pc-5.1
AAE567s001;Materialschränke;pc-5.1
AAE568s001;Materialregal;pc-5.1
AAE569s001;Materialregale;pc-5.1
AAE570s001;Magazin;pc-5.1
AAE571s001;Magazine;pc-5.1
AAE572s001;Schieberegal;pc-5.1
AAE573s001;Schieberegale;pc-5.1
AAE574s001;Gleitregal;pc-5.1
AAE575s001;Gleitregale;pc-5.1
AAE576s001;verfahrbare Regale;pc-5.1
AAE577s001;verfahrbares Regal;pc-5.1
AAE578s001;fahrbares Regal;pc-5.1
AAE579s001;fahrbare Regale;pc-5.1
AAE580s001;Verschieberegal;pc-5.1
AAE581s001;Verschieberegale;pc-5.1
AAE582s001;Palettenalage;pc-5.1
AAE583s001;Palettenanlagen;pc-5.1
AAE584s001;verschiebbare Regale;pc-5.1
AAE585s001;Langgutregal;pc-5.1
AAE586s001;Langgutregale;pc-5.1
AAE587s001;verfahrbares Langgutregal;pc-5.1
AAE588s001;verschiebbares Langgutregal;pc-5.1
AAE589s001;Kragarmregal (verfahrbar);pc-5.1
AAE590s001;Kragarmregale (verfahrbar);pc-5.1
AAE591s001;verschiebbares Regal;pc-5.1
AAE592s001;verfahrbares Palettenregal;pc-5.1
AAE593s001;verschiebbares Palettenregal;pc-5.1
AAE594s001;Palettenregal (verfahrbar);pc-5.1
AAE595s001;Bücherschrank;pc-5.1
AAE596s001;Bücherschränke;pc-5.1
AAE597s001;Bücherregal;pc-5.1
AAE598s001;Bücherregale;pc-5.1
AAE599s001;Bücherrollregal;pc-5.1
AAE600s001;Bücherrollregale;pc-5.1
AAE601s001;Archivschrank;pc-5.1
AAE602s001;Archivschränke;pc-5.1
AAE603s001;Archivrollregal;pc-5.1
AAE604s001;Archivrollregale;pc-5.1
AAE605s001;Bibliothekschrank;pc-5.1
AAE606s001;Bibliothekschränke;pc-5.1
AAE607s001;Bibliothekregal;pc-5.1
AAE608s001;Bibliothekregale;pc-5.1
AAE609s001;Bibliothekregal (verfahrbar);pc-5.1
AAE610s001;Mittelpfostenregal;pc-5.1
AAE611s001;Mittelpfostenregale;pc-5.1
AAE612s001;verfahrbares Mittelpfostenregal;pc-5.1
AAE613s001;verschiebbares Mittelpfostenregal;pc-5.1
AAE614s001;Magazinrollregal;pc-5.1
AAE615s001;Magazinrollregale;pc-5.1
AAE616s001;Aktenschrank;pc-5.1
AAE617s001;Aktenschränke;pc-5.1
AAE618s001;Aktenregal;pc-5.1
AAE619s001;Aktenregale;pc-5.1
AAE620s001;Registraturregal;pc-5.1
AAE621s001;Registraturregale;pc-5.1
AAE622s001;verfahrbares Fachbodenregal;pc-5.1
AAE623s001;verschiebbares Fachbodenregal;pc-5.1
AAE624s001;Büro-/Archivregal (verfahrbar);pc-5.1
AAE625s001;Minirollregal (verfahrbar);pc-5.1
AAE626s001;Bits;pc-5.1
AAE627s001;Schlitz-Schraubendrehereinsatz;pc-5.1
AAE628s001;Kreuzschlitz-Schraubendrehereinsatz;pc-5.1
AAE629s001;Innensechsrund-Schraubendrehereinsatz;pc-5.1
AAE630s001;TORX;pc-5.1
AAE631s001;TX;pc-5.1
AAE632s001;TX BO;pc-5.1
AAE633s001;TORX BO;pc-5.1
AAE634s001;Torx Plus;pc-5.1
AAE635s001;Innensechsrund, elliptische Form Schraubendrehereinsatz;pc-5.1
AAE636s001;Innenvierkant-Schraubendrehereinsatz;pc-5.1
AAE637s001;Innensechskant-Schraubendrehereinsatz;pc-5.1
AAE638s001;BO;pc-5.1
AAE639s001;Dreiflügel-Schraubendrehereinsatz;pc-5.1
AAE640s001;TRIWING;pc-5.1
AAE641s001;XZN Vielzahn-Schraubendrehereinsatz;pc-5.1
AAE642s001;TORQ-SET-Schraubendrehereinsatz;pc-5.1
AAE643s001;Spanner-Schraubendrehereinsatz;pc-5.1
AAE644s001;Transportwagen;pc-5.1
AAE645s001;Stirnwandwagen;pc-5.1
AAE646s001;Stirnwagen;pc-5.1
AAE647s001;Doppelstirnwandwagen;pc-5.1
AAE648s001;Drahtkastenwagen;pc-5.1
AAE649s001;Holzkastenwagen;pc-5.1
AAE650s001;Dreiwandwagen;pc-5.1
AAE651s001;Vierwandwagen;pc-5.1
AAE652s001;Plattformwagen;pc-5.1
AAE653s001;Kommissionierwagen;pc-5.1
AAE654s001;Tischwagen;pc-5.1
AAE655s001;Magazinwagen;pc-5.1
AAE656s001;Transportgerät (Lagertechnik);pc-5.1
AAE657s001;Kastenwagen;pc-5.1
AAE658s001;Gitterkastenwagen;pc-5.1
AAE659s001;Blechkastenwagen;pc-5.1
AAE660s001;Etagenwagen;pc-5.1
AAE661s001;Stahltischwagen;pc-5.1
AAE662s001;Etagentransportwagen;pc-5.1
AAE663s001;Paketwagen;pc-5.1
AAE664s001;Rollcontainer;pc-5.1
AAE665s001;Schrankwagen;pc-5.1
AAE666s001;Gabelhubwagen;pc-5.1
AAE667s001;Hubwagen;pc-5.1
AAE668s001;Scherengabelhubwagen;pc-5.1
AAE669s001;Tandemhubwagen;pc-5.1
AAE670s001;Transporthubwagen;pc-5.1
AAE671s001;Gabelwagen;pc-5.1
AAE672s001;Handgabelhubwagen;pc-5.1
AAE673s001;Palettenhubwagen;pc-5.1
AAE674s001;Paletthubwagen;pc-5.1
AAE675s001;Wiegehubwagen;pc-5.1
AAE676s001;Wägehubwagen;pc-5.1
AAE677s001;Edelstahlhubwagen;pc-5.1
AAE678s001;Edelstahlgabelhubwagen;pc-5.1
AAE679s001;Flurförderzeug;pc-5.1
AAE680s001;Gabelstapler (manuell);pc-5.1
AAE681s001;Stapler;pc-5.1
AAE682s001;Hubstapler;pc-5.1
AAE683s001;Deichselstapler;pc-5.1
AAE684s001;Handwindenstapler;pc-5.1
AAE685s001;Gabelhochhubwagen;pc-5.1
AAE686s001;Hochhubwagen;pc-5.1
AAE687s001;Gabelstapler (elektrohydraulisch);pc-5.1
AAE688s001;Gabelstapler;pc-5.1
AAE689s001;Elektrostapler;pc-5.1
AAE690s001;Hydraulikstapler;pc-5.1
AAE691s001;Hochhubstapler;pc-5.1
AAE692s001;Scherenhubwagen;pc-5.1
AAE693s001;Montagehubtisch;pc-5.1
AAE694s001;Montagehubtische;pc-5.1
AAE695s001;Montagetisch;pc-5.1
AAE696s001;Montagetische;pc-5.1
AAE697s001;Elektroscherengabelhubwagen;pc-5.1
AAE698s001;Elektroscherenhubwagen;pc-5.1
AAE699s001;Hubtisch (verfahrbar);pc-5.1
AAE700s001;Scherenwagen;pc-5.1
AAE701s001;Scherenhubtischwagen;pc-5.1
AAE702s001;Montagehubtischwagen;pc-5.1
AAE703s001;Montagehubwagen;pc-5.1
AAE704s001;Hubtischwagen;pc-5.1
AAE715s001;Arbeitsbühne;pc-5.1
AAE716s001;Arbeitsbühnen;pc-5.1
AAE724s001;Behälterneiger;pc-5.1
AAE725s001;Boxenneiger;pc-5.1
AAE726s001;Palettenkipper;pc-5.1
AAE727s001;Palettenheber;pc-5.1
AAE728s001;Palettenneigegerät;pc-5.1
AAE729s001;Palettenneigegeräte;pc-5.1
AAE730s001;Behälterneigegerät;pc-5.1
AAE731s001;Behälterneigegeräte;pc-5.1
AAE732s001;Wendelbohrer;pc-5.1
AAE733s001;Bohrer;pc-5.1
AAE734s001;Stahlbohrer;pc-5.1
AAE735s001;Automatenbohrer;pc-5.1
AAE736s001;Bohrbuchsenbohrer;pc-5.1
AAE737s001;Anzentrierbohrer;pc-5.1
AAE738s001;Anbohrer;pc-5.1
AAE739s001;NC-Bohrer;pc-5.1
AAE740s001;Zentrierbohrer;pc-5.1
AAE741s001;Spiralbohrersätze;pc-5.1
AAE742s001;Bohrersatz;pc-5.1
AAE743s001;Spibo;pc-5.1
AAE744s001;Abdeckkappe;pc-5.1
AAE745s001;Abdeckung;pc-5.1
AAE746s001;Abdeckung (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE748s001;Abdeckung (Bad/WC, Einzelteile);pc-5.1
AAE749s001;Abdeckung (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE750s001;Abdeckungen (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE751s001;Abdeckung (Schutzbeschlag, Einzelteile);pc-5.1
AAE752s001;Abdeckungen (Schutzbeschlag, Einzelteile);pc-5.1
AAE753s001;Abdeckung (Tür, Einzelteile);pc-5.1
AAE754s001;Abdeckung (Türwechselgarnitur, Einzelteile);pc-5.1
AAE755s001;Abdeckungen (Türwechselgarnitur, Einzelteile);pc-5.1
AAE756s001;Achse;pc-5.1
AAE757s001;Anti-Panikbeschlag und seine Einzelteile;pc-5.1
AAE758s001;Anti-Panikbeschläge und deren Einzelteile;pc-5.1
AAE759s001;Auslösetaster;pc-5.1
AAE762s001;Bad-/WC-Garnitur und ihre Einzelteile;pc-5.1
AAE763s001;Bad-/WC-Garnituren und deren Einzelteile;pc-5.1
AAE766s001;Befestigungsmaterial (Stoßgriff, Einzelteile);pc-5.1
AAE771s001;Bodenträger;pc-5.1
AAE772s001;Boden-Türschließer (allgemeine Türen) (1-flügelig);pc-5.1
AAE773s001;Boden-Türschließer (allgemeine Türen) (2-flügelig);pc-5.1
AAE774s001;Boden-Türschließer (Feuer-/Rauchschutz) (1-flügelig);pc-5.1
AAE775s001;Boden-Türschließer (Feuer-/Rauchschutz) (2-flügelig);pc-5.1
AAE776s001;Briefkasten;pc-5.1
AAE777s001;Briefkästen;pc-5.1
AAE778s001;Briefklappe;pc-5.1
AAE779s001;Briefklappen;pc-5.1
AAE780s001;Büromöbelsystem;pc-5.1
AAE781s001;Büromöbelsysteme;pc-5.1
AAE784s001;Deckplatte für Bodentürschließer;pc-5.1
AAE785s001;Drehbegrenzer;pc-5.1
AAE786s001;Drehkippbegrenzer;pc-5.1
AAE787s001;Drehsperre;pc-5.1
AAE789s001;Elektronik (elektronisch);pc-5.1
AAE790s001;Elektronik (elektronische Schließanlage);pc-5.1
AAE791s001;Elektronik (mechanisch);pc-5.1
AAE792s001;Elektronik (mechanische Schließanlage);pc-5.1
AAE793s001;Elektronik (mechatronisch);pc-5.1
AAE794s001;Elektronik (mechatronische Schließanlage);pc-5.1
AAE795s001;Elektrische/optoelektrische Ergänzungsbauteile für Überwindung;pc-5.1
AAE796s001;Energieversorgung;pc-5.1
AAE797s001;Falzauflauf;pc-5.1
AAE800s001;Fenstergriffrosette;pc-5.1
AAE801s001;Fenstergriffrosetten;pc-5.1
AAE802s001;Fenstergriffsicherungen;pc-5.1
AAE805s001;Fensterladenband;pc-5.1
AAE806s001;Fensterladenbeschlag;pc-5.1
AAE808s001;Fensterladenfeststeller;pc-5.1
AAE809s001;Fensterladenklobenband;pc-5.1
AAE810s001;Fensterladenkupplung;pc-5.1
AAE812s001;Fensterladenüberwurf;pc-5.1
AAE813s001;Feststellbremse;pc-5.1
AAE814s001;Feststellvorrichtung nach DIN EN 1156;pc-5.1
AAE815s001;Feuerschutzbeschlag und seine Einzelteile;pc-5.1
AAE816s001;Feuerschutzbeschläge und deren Einzelteile;pc-5.1
AAE817s001;Geländerstütze;pc-5.1
AAE818s001;Geländerstützen;pc-5.1
AAE819s001;Halbgarnitur (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE820s001;Halbgarnituren (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE821s001;Halbgarnitur (Bad/WC, Einzelteile);pc-5.1
AAE822s001;Halbgarnitur (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE823s001;Halbgarnituren (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE824s001;Halbgarnitur (Schutzbeschlag, Einzelteile);pc-5.1
AAE825s001;Halbgarnituren (Schutzbeschlag, Einzelteile);pc-5.1
AAE826s001;Halbgarnitur (Tür, Einzelteile);pc-5.1
AAE827s001;Halbgarnitur (Türwechselgarnitur, Einzelteile);pc-5.1
AAE828s001;Halbgarnituren (Türwechselgarnitur, Einzelteile);pc-5.1
AAE833s001;Hebelzylinder (elektronisch);pc-5.1
AAE834s001;Hebelzylinder (elektronische Schließanlage);pc-5.1
AAE835s001;Hebelzylinder (mechanisch);pc-5.1
AAE836s001;Hebelzylinder (mechanische Schließanlage);pc-5.1
AAE837s001;Hebelzylinder (mechatronisch);pc-5.1
AAE838s001;Hebelzylinder (mechatronische Schließanlage);pc-5.1
AAE841s001;Innenöffner;pc-5.1
AAE842s001;Integrierte Türschließer (allgemeine Türen) (1-flügelig);pc-5.1
AAE843s001;Integrierte Türschließer (allgemeine Türen) (2-flügelig);pc-5.1
AAE844s001;Integrierte Türschließer (Feuer-/Rauchschutz) (1-flügelig);pc-5.1
AAE845s001;Integrierte Türschließer (Feuer-/Rauchschutz) (2-flügelig);pc-5.1
AAE846s001;Klappenhalter;pc-5.1
AAE847s001;Knopf, Knopf-Griffschild (Türwechselgarnitur, Einzelteile);pc-5.1
AAE848s001;Knöpfe, Knopf-Griffschilder (Türwechselgarnituren, Einzelteile);pc-5.1
AAE849s001;Konsole;pc-5.1
AAE850s001;Konsolen;pc-5.1
AAE851s001;Leuchtensystem;pc-5.1
AAE852s001;Leuchtensysteme;pc-5.1
AAE853s001;Loch- oder Stiftteil (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE854s001;Loch- oder Stiftteile (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE855s001;Loch- oder Stiftteil (Bad/WC, Einzelteile);pc-5.1
AAE856s001;Loch- oder Stiftteil (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE857s001;Loch- oder Stiftteile (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE858s001;Loch- oder Stiftteil (Schutzbeschlag, Einzelteile);pc-5.1
AAE859s001;Loch- oder Stiftteile (schutzbeschlag, Einzelteile);pc-5.1
AAE860s001;Loch- oder Stiftteil (Tür, Einzelteile);pc-5.1
AAE861s001;Loch- oder Stiftteil (Türwechselgarnitur, Einzelteile);pc-5.1
AAE862s001;Loch- oder Stiftteile (Türwechselgarnitur, Einzelteile);pc-5.1
AAE863s001;Lüftung (Beschlag);pc-5.1
AAE864s001;Lüftungen;pc-5.1
AAE865s001;Magnetschnäpper und Türriegel;pc-5.1
AAE866s001;Mehrpunktschloss (Mehrfachverriegelung);pc-5.1
AAE869s001;Möbelfunktionsbeschlag;pc-5.1
AAE877s001;Möbelschloss;pc-5.1
AAE878s001;Möbelschloss und -beschlag;pc-5.1
AAE879s001;Möbelschlösser;pc-5.1
AAE881s001;Möbelsichtbeschlag;pc-5.1
AAE883s001;Möbelzylinder;pc-5.1
AAE884s001;Montageplatte für Obentürschließer;pc-5.1
AAE885s001;Oben-Türschließer (allgemeine Türen) (1-flügelig);pc-5.1
AAE886s001;Oben-Türschließer (allgemeine Türen) (2-flügelig);pc-5.1
AAE887s001;Oben-Türschließer (Feuer-/Rauchschutz) (1-flügelig);pc-5.1
AAE888s001;Oben-Türschließer (Feuer-/Rauchschutz) (2-flügelig);pc-5.1
AAE889s001;Ovalzylinder (elektronisch);pc-5.1
AAE890s001;Ovalzylinder (elektronische Schließanlage);pc-5.1
AAE891s001;Ovalzylinder (mechanisch);pc-5.1
AAE892s001;Ovalzylinder (mechanische Schließanlage);pc-5.1
AAE893s001;Ovalzylinder (mechatronisch);pc-5.1
AAE894s001;Ovalzylinder (mechatronische Schließanlage);pc-5.1
AAE895s001;Profilzylinder (elektronisch);pc-5.1
AAE896s001;Profilzylinder (elektronische Schließanlage);pc-5.1
AAE897s001;Profilzylinder (mechanisch);pc-5.1
AAE898s001;Profilzylinder (mechanische Schließanlage);pc-5.1
AAE899s001;Profilzylinder (mechatronisch);pc-5.1
AAE900s001;Profilzylinder (mechatronische Schließanlage);pc-5.1
AAE901s001;Rahmen-Türschließer (allgemeine Türen) (1-flügelig);pc-5.1
AAE902s001;Rahmen-Türschließer (allgemeine Türen) (2-flügelig);pc-5.1
AAE903s001;Rahmen-Türschließer (Feuer-/Rauchschutz) (1-flügelig);pc-5.1
AAE904s001;Rahmen-Türschließer (Feuer-/Rauchschutz) (2-flügelig);pc-5.1
AAE908s001;Rauchmelder;pc-5.1
AAE910s001;Rundzylinder (elektronisch);pc-5.1
AAE911s001;Rundzylinder (elektronische Schließanlage);pc-5.1
AAE912s001;Rundzylinder (mechanisch);pc-5.1
AAE913s001;Rundzylinder (mechanische Schließanlage);pc-5.1
AAE914s001;Rundzylinder (mechatronisch);pc-5.1
AAE915s001;Rundzylinder (mechatronische Schließanlage);pc-5.1
AAE918s001;Säulensystem und Deckenabhängung;pc-5.1
AAE919s001;Säulensysteme und Deckenabhängungen;pc-5.1
AAE920s001;Schalldämmlüfter;pc-5.1
AAE921s001;Schaltsperre;pc-5.1
AAE922s001;Scharnier;pc-5.1
AAE923s001;Scharniere;pc-5.1
AAE926s001;Schiebe- und Klapplüftung;pc-5.1
AAE927s001;Schiebe- und Klapplüftungen;pc-5.1
AAE932s001;Schließzylinder für Türen und Tore (elektronisch);pc-5.1
AAE933s001;Schließzylinder für Türen und Tore (mechanisch);pc-5.1
AAE934s001;Schließzylinder für Türen und Tore (mechatronisch);pc-5.1
AAE935s001;Schloss für Türen und Tore;pc-5.1
AAE937s001;Schlüssel (elektronisch);pc-5.1
AAE938s001;Schlüssel (elektronische Schließanlage);pc-5.1
AAE939s001;Schlüssel (mechanisch);pc-5.1
AAE940s001;Schlüssel (mechanische Schließanlage);pc-5.1
AAE941s001;Schlüssel (mechatronisch);pc-5.1
AAE942s001;Schlüssel (mechatronische Schließanlage);pc-5.1
AAE943s001;Schnäpper;pc-5.1
AAE944s001;Schrankaufhänger;pc-5.1
AAE945s001;Schraubsatz für Türfeststeller;pc-5.1
AAE946s001;Schutzbeschlag und seine Einzelteile;pc-5.1
AAE949s001;Software/Schließanlagenverwaltungsprogramm (elektrische Schließanlage);pc-5.1
AAE950s001;Software/Schließanlagenverwaltungsprogramm (elektronische Schließanlage);pc-5.1
AAE951s001;Software/Schließanlagenverwaltungsprogramm (mechanische Schließanlage);pc-5.1
AAE953s001;Software/Schließanlagenverwaltungsprogramm (mechatronische Anlage);pc-5.1
AAE954s001;Software/Schließanlagenverwaltungsprogramm (mechatronische Schließanlage);pc-5.1
AAE955s001;Sonderbeschlag;pc-5.1
AAE956s001;Sonderbeschlag (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE957s001;Sonderbeschläge (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAE958s001;Sonderbeschlag (Bad/WC, Einzelteile);pc-5.1
AAE959s001;Sonderbeschlag (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAE960s001;Sonderbeschläge (Feuerschutzbeshclag, Einzelteile);pc-5.1
AAE961s001;Sonderbeschlag (Schutzbeschlag, Einzelteile);pc-5.1
AAE962s001;Sonderbeschläge (Schutzbeschlag, Einzelteile);pc-5.1
AAE963s001;Sonderbeschlag (Stoßgriff, Einzelteile);pc-5.1
AAE964s001;Sonderbeschlag (Tür,Einzelteile);pc-5.1
AAE965s001;Sonderbeschlag (Türwechselgarnitur, Einzelteile);pc-5.1
AAE966s001;Sonderbeschläge (Türwechselgarnitur, Einzelteile);pc-5.1
AAE970s001;Sonstiger Sonderbeschlag (Sonderbeschlag, Einzelteile);pc-5.1
AAE971s001;Sonstiger Sonderbeschläge (Sonderbeschlag, Einzelteile);pc-5.1
AAE972s001;Sonstiges Schloss, sonstiger Beschlag;pc-5.1
AAE973s001;Sonstiges Schloss, sonstiger Beschlag für Türen und Tore;pc-5.1
AAE974s001;Spaltlüfter;pc-5.1
AAE975s001;Stange für Tür- und Tortreibriegel;pc-5.1
AAE976s001;Stoßgriff (Stoßgriff, Einzelteile);pc-5.1
AAE977s001;Stoßgriff und seine Einzelteile;pc-5.1
AAE978s001;Stoßgriffe und deren Einzelteile;pc-5.1
AAE979s001;Sturzfutterwinkel;pc-5.1
AAE982s001;Torband;pc-5.1
AAE983s001;Torbänder;pc-5.1
AAE984s001;Trennwandstütze;pc-5.1
AAE985s001;Trennwandstützen;pc-5.1
AAE986s001;Türautomatik;pc-5.1
AAE987s001;Türband (Außentüren);pc-5.1
AAE990s001;Türbänder (Außentüren);pc-5.1
AAF005s001;Türdrücker-/Türgriff (Türwechselgarnitur, Einzelteile);pc-5.1
AAF006s001;Türdrücker-/Türgriffe (Türwechselgarnitur, Einzelteile);pc-5.1
AAF007s001;Türdrücker-/Türgriffarnituren (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAF008s001;Türdrücker-/Türgriffgarnitur (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAF009s001;Türdrücker-/Türgriffgarnitur (Bad/WC, Einzelteile);pc-5.1
AAF010s001;Türdrücker-/Türgriffgarnitur (Einzelteile);pc-5.1
AAF011s001;Türdrücker-/Türgriffgarnitur (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAF012s001;Türdrücker-/Türgriffgarnituren (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAF013s001;Türdrücker-/Türgriffgarnitur (Schutzbeschlag, Einzelteile);pc-5.1
AAF014s001;Türdrücker-/Türgriffgarnituren (Schutzbeschlag,Einzelteile);pc-5.1
AAF015s001;Türdrücker-/Türgriffgarnitur (Tür, Einzelteile);pc-5.1
AAF017s001;Türgriff-/Türdrückerpaar (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAF018s001;Türgriffe-/Türdrückerpaare (Anti-Panikbeschlag, Einzelteile);pc-5.1
AAF019s001;Türgriff-/Türdrückerpaar (Bad/WC, Einzelteile);pc-5.1
AAF020s001;Türgriff-/Türdrückerpaar (Feuerschutzbeschlag, Einzelteile);pc-5.1
AAF021s001;Türgriffe-/Türdrückerpaare (Feuerschutzbeschlag, Einzelteile);pc-5.1
