Klasse_ID;Parent_ID;Klassenbezeichnung;Hierarchieebene;Klassifikationssystem_ID
AAB356c002;AAB114h002;Zylinderolive (elektronisch);4,00;pc-5.1
AAB357c002;AAB114h002;Zylinderolive (elektronische Schließanlage);4,00;pc-5.1
AAB358c002;AAB115h003;Zylinderolive (mechanisch);4,00;pc-5.1
AAB359c002;AAB115h003;Zylinderolive (mechanische Schließanlage);4,00;pc-5.1
AAB360c002;AAB116h002;Zylinderolive (mechatronisch);4,00;pc-5.1
AAB361c002;AAB116h002;Zylinderolive (mechatronische Schließanlage);4,00;pc-5.1
AAB362c003;AAB114h002;Zylindervorhangschloss (elektronisch);4,00;pc-5.1
AAB363c003;AAB114h002;Zylindervorhangschloss (elektronische Schließanlage);4,00;pc-5.1
AAB364c003;AAB115h003;Zylindervorhangschloss (mechanisch);4,00;pc-5.1
AAB365c003;AAB115h003;Zylindervorhangschloss (mechanische Schließanlage);4,00;pc-5.1
AAB366c003;AAB116h002;Zylindervorhangschloss (mechatronisch);4,00;pc-5.1
AAB367c003;AAB116h002;Zylindervorhangschloss (mechatronische Schließanlage);4,00;pc-5.1
AAB368c002;AAB114h002;Zylinderzubehör (elektronisch);4,00;pc-5.1
AAB369c002;AAB114h002;Zylinderzubehör (elektronische Schließanlage);4,00;pc-5.1
AAB370c002;AAB115h003;Zylinderzubehör (mechanisch);4,00;pc-5.1
AAB371c002;AAB115h003;Zylinderzubehör (mechanische Schließanlage);4,00;pc-5.1
AAB372c002;AAB116h002;Zylinderzubehör (mechatronisch);4,00;pc-5.1
AAB373c002;AAB116h002;Zylinderzubehör (mechatronische Schließanlage);4,00;pc-5.1
AAB374c002;AAA503h002;Werkstattwagen;4,00;pc-5.1
AAB376c002;AAA503h002;Plattenwagen;4,00;pc-5.1
AAB377c002;AAA503h002;Handpritschenwagen;4,00;pc-5.1
AAB378c002;AAA503h002;Industrie-Anhänger;4,00;pc-5.1
AAB379c002;AAA503h002;Transportroller;4,00;pc-5.1
AAB380c002;AAB381h002;Transportkarre;5,00;pc-5.1
AAB381h002;AAB069h002;Transportkarre (Lagertechnik);4,00;pc-5.1
AAB382c002;AAB381h002;Stahlflaschenkarre;5,00;pc-5.1
AAB383c002;AAB381h002;Fasskarre;5,00;pc-5.1
AAB384h002;AAB064h002;Stückgutförderer (Schwerkraft);3,00;pc-5.1
AAB385c003;AAB384h002;Rollenbahn;4,00;pc-5.1
AAB386c003;AAB384h002;Röllchenbahn;4,00;pc-5.1
AAB387c003;AAB384h002;Scherenbahn;4,00;pc-5.1
AAB388c003;AAB384h002;Rollenständer;4,00;pc-5.1
AAB389c002;AAB384h002;Förderrolle;4,00;pc-5.1
AAB392h003;AAA450h003;Lichtbogenschutzbekleidung;3,00;pc-5.1
AAB393c003;AAB392h003;Lichtbogenschutzjacke;4,00;pc-5.1
AAB394c003;AAB392h003;Lichtbogenschutzlatzhose;4,00;pc-5.1
AAB395h002;AAA443h002;Befestigungsmittel;2,00;pc-5.1
AAB396h002;AAB395h002;Chemische Anker/Dübel;3,00;pc-5.1
AAB397c003;AAB396h002;Injektionssystem;4,00;pc-5.1
AAB398c002;AAB396h002;Verbundanker;4,00;pc-5.1
AAB399c002;AAB396h002;Verbundschraubanker;4,00;pc-5.1
AAB400c002;AAB396h002;Sonstige chemische Anker;4,00;pc-5.1
AAB401c002;AAB396h002;Zubehör für chemische Anker/Dübel;4,00;pc-5.1
AAB402h002;AAB395h002;Metallanker/-dübel;3,00;pc-5.1
AAB403c002;AAB402h002;Spreizanker (Bolzentyp);4,00;pc-5.1
AAB404c002;AAB402h002;Spreizanker (Hülsentyp);4,00;pc-5.1
AAB405c002;AAB402h002;Hinterschnittanker (Metall);4,00;pc-5.1
AAB406c002;AAB402h002;Einschlaganker;4,00;pc-5.1
AAB407c002;AAB402h002;Schraubanker;4,00;pc-5.1
AAB408c002;AAB402h002;Deckendübel;4,00;pc-5.1
AAB409c002;AAB402h002;Hohldeckendübel;4,00;pc-5.1
AAB410c002;AAB402h002;Kippdübel (Metallanker/-dübel);4,00;pc-5.1
AAB411c002;AAB402h002;Dämmstoffbefestiger (Metall);4,00;pc-5.1
AAB412c002;AAB402h002;Hohlraumdübel (Metall);4,00;pc-5.1
AAB413c002;AAB402h002;Rahmendübel (Metall);4,00;pc-5.1
AAB414c002;AAB402h002;Fassadenplattenanker;4,00;pc-5.1
AAB415c002;AAB402h002;Sonstige Metallanker;4,00;pc-5.1
AAB416c002;AAB402h002;Zubehör für Metallanker/-dübel;4,00;pc-5.1
AAB417h002;AAB395h002;Kunststoffdübel;3,00;pc-5.1
AAB418c002;AAB417h002;Kunststoffdübel (allgemein);4,00;pc-5.1
AAB419c002;AAB417h002;Rahmen-/Fassadendübel (Kunststoff);4,00;pc-5.1
AAB420c002;AAB417h002;Hinterschnittdübel (Kunststoff);4,00;pc-5.1
AAB421c002;AAB417h002;Schlag-/Nageldübel;4,00;pc-5.1
AAB422c002;AAB417h002;Hohlraumdübel (Kunststoff);4,00;pc-5.1
AAB423c002;AAB417h002;Wärmedämmverbunddübel;4,00;pc-5.1
AAB424c002;AAB417h002;Dämmstoffbefestiger (Kunststoff);4,00;pc-5.1
AAB425c002;AAB417h002;Sonstige Kunststoffdübel;4,00;pc-5.1
AAB426c002;AAB417h002;Zubehör für Kunststoffdübel;4,00;pc-5.1
AAB427h002;AAB395h002;Spezialanker/-dübel;3,00;pc-5.1
AAB428c002;AAB427h002;Sanitärbefestigung;4,00;pc-5.1
AAB429c002;AAB427h002;Gleis-/Rail-Anker;4,00;pc-5.1
AAB430c002;AAB427h002;Gerüstverankerung;4,00;pc-5.1
AAB431c002;AAB427h002;Abstandsbefestigung;4,00;pc-5.1
AAB432c002;AAB427h002;Luftschichtanker;4,00;pc-5.1
AAB433c002;AAB427h002;Wetterschalenanker;4,00;pc-5.1
AAB434c002;AAB427h002;Gipskartondübel (Spezialanker/-dübel);4,00;pc-5.1
AAB435c002;AAB427h002;Zubehör für Spezialanker/-dübel;4,00;pc-5.1
AAB436h002;AAB395h002;Anker-/Dübelsoftware;3,00;pc-5.1
AAB437c002;AAB436h002;Bemessungsprogramm Anker/Dübel;4,00;pc-5.1
AAB438h002;AAB395h002;Direktbefestigung;3,00;pc-5.1
AAB439c002;AAB438h002;Bolzenschubwerkzeug (einfach);4,00;pc-5.1
AAB440c002;AAB438h002;Bolzenschubwerkzeug (Magazingerät);4,00;pc-5.1
AAB441c002;AAB438h002;Bolzenschub-Markiergerät;4,00;pc-5.1
AAB443c002;AAB438h002;Gewindebolzen für Stahl (einzeln);4,00;pc-5.1
AAB444c002;AAB438h002;Gewindebolzen für Beton (einzeln);4,00;pc-5.1
AAB445c002;AAB438h002;Nagel für Stahl (einzeln);4,00;pc-5.1
AAB446c002;AAB438h002;Nagel für Stahl (magaziniert);4,00;pc-5.1
AAB447c002;AAB438h002;Nagel für Beton (einzeln);4,00;pc-5.1
AAB448c002;AAB438h002;Nagel für Beton (magaziniert);4,00;pc-5.1
AAB449c002;AAB438h002;Mehrteilige Elemente;4,00;pc-5.1
AAB450c002;AAB438h002;Dämmstoffbefestiger;4,00;pc-5.1
AAB451c003;AAB438h002;Zugelassener Nagel/Element;4,00;pc-5.1
AAB452c002;AAB438h002;Gitterrost-/Nägel/Elemente;4,00;pc-5.1
AAB453c002;AAB438h002;Zubehör für Direktbefestigungen;4,00;pc-5.1
AAB454h002;AAB093h002;Band für Fenster und Fenstertüren (Fensterbeschlag);3,00;pc-5.1
AAB455c002;AAB124h002;Halbgarnitur (Türwechselgarnitur, Einzelteile);4,00;pc-5.1
AAB456c002;AAB467h002;Kippbehälter;3,00;pc-5.1
AAB457c003;AAB460h002;Staplerschaufel;4,00;pc-5.1
AAB458c002;AAB467h002;Metallstapelbehälter;3,00;pc-5.1
AAB459c002;AAB460h002;Arbeitsbühne;4,00;pc-5.1
AAB460h002;AAB064h002;Gabelstaplervorsatzgerät;3,00;pc-5.1
AAB461c003;AAB489h002;Tritt;4,00;pc-5.1
AAB462c002;AAB489h002;Steigleiter;4,00;pc-5.1
AAB463h002;AAB008h002;Steigtechnik;2,00;pc-5.1
AAB464h002;AAB463h002;Gerüst;3,00;pc-5.1
AAB465c002;AAB460h002;Verladetraverse;4,00;pc-5.1
AAB466c003;AAB464h002;Fahrgerüst;4,00;pc-5.1
AAB467h002;AAB008h002;Lagerbehälter;2,00;pc-5.1
AAB468c002;AAB489h002;Industrietreppe;4,00;pc-5.1
AAB469c003;AAB489h002;Stehleiter;4,00;pc-5.1
AAB470c003;AAB489h002;Anlegeleiter;4,00;pc-5.1
AAB471c002;AAB483h003;Transportkoffer (Betriebseinrichtung);3,00;pc-5.1
AAB472c002;AAB489h002;Arbeitsdiele;4,00;pc-5.1
AAB473c002;AAB483h003;Sichtlagerkasten;3,00;pc-5.1
AAB474c003;AAB483h003;Sichtlagerkastenregal;3,00;pc-5.1
AAB475c002;AAB483h003;Montagerollwagen;3,00;pc-5.1
AAB476c002;AAB483h003;Kleinteilemagazin;3,00;pc-5.1
AAB477c002;AAB483h003;Einsatzkasten;3,00;pc-5.1
AAB478c002;AAB483h003;Sortimentskasten;3,00;pc-5.1
AAB479c002;AAB483h003;Drehstapelbehälter;3,00;pc-5.1
AAB480c002;AAB460h002;Gabelverlängerung;4,00;pc-5.1
AAB481c002;AAB483h003;Regalkasten;3,00;pc-5.1
AAB482c002;AAB460h002;Teleskoplader;4,00;pc-5.1
AAB483h003;AAB008h002;Lagerkasten, -schrank und -regal;2,00;pc-5.1
AAB484c003;AAB467h002;Klappbodencontainer;3,00;pc-5.1
AAB485c002;AAB467h002;Stapelkippbehälter;3,00;pc-5.1
AAB486c003;AAB467h002;Stapelkippbehältertraverse;3,00;pc-5.1
AAB487c002;AAB460h002;Staplerschneeschieber;4,00;pc-5.1
AAB488c002;AAB502h002;Schaleisen;5,00;pc-5.1
AAB489h002;AAB463h002;Leiter;3,00;pc-5.1
AAB490c002;AAB992h002;Lagertransportbehälter;4,00;pc-5.1
AAB491c003;AAB493h002;Kronen-, Silhouetten- und Taschenschere;5,00;pc-5.1
AAB492c003;AAB509h002;Universalschere (hebelübersetzt);5,00;pc-5.1
AAB493h002;AAA511h002;Spezielle Schere;4,00;pc-5.1
AAB494c003;AAB493h002;Goldschmiedeschere;5,00;pc-5.1
AAB495c002;AAB493h002;Blechknabber (Schere);5,00;pc-5.1
AAB496c003;AAB493h002;Bandeisenschere (hebelübersetzt);5,00;pc-5.1
AAB497c003;AAB493h002;Bandeisenschere;5,00;pc-5.1
AAB498c003;AAB510h002;Amerikanerschere;5,00;pc-5.1
AAB499c003;AAB493h002;Lackabziehpinzette;5,00;pc-5.1
AAB500c003;AAB510h002;Faconschere;5,00;pc-5.1
AAB501c003;AAB493h002;Haushalts-, Mehrzweck- und Nähschere;5,00;pc-5.1
AAB502h002;AAA511h002;Blechbearbeitungswerkzeug;4,00;pc-5.1
AAB503c003;AAB502h002;Spenglerflachrundzange;5,00;pc-5.1
AAB504c003;AAB502h002;Deck- und Falzzange;5,00;pc-5.1
AAB505c003;AAB502h002;Falzaufbiegezange;5,00;pc-5.1
AAB506c002;AAB502h002;Rohraufweitezange, -einziehzange;5,00;pc-5.1
AAB507c003;AAB493h002;Draht-, Kabel- und Telefonschere;5,00;pc-5.1
AAB508c003;AAB510h002;Durchlaufschere (hebelübersetzt);5,00;pc-5.1
AAB509h002;AAA511h002;Universelle Schere;4,00;pc-5.1
AAB510h002;AAA511h002;Handblechschere;4,00;pc-5.1
AAB511c002;AAB489h002;Überstieg;4,00;pc-5.1
AAB512c003;AAB510h002;Idealschere;5,00;pc-5.1
AAB513c003;AAB510h002;Lyonerschere;5,00;pc-5.1
AAB514c002;AAB510h002;Berlinerschere;5,00;pc-5.1
AAB515c003;AAB510h002;Blech-Universalschere;5,00;pc-5.1
AAB516c003;AAB510h002;Figurenlochschere;5,00;pc-5.1
AAB517c003;AAB510h002;Universalfigurenschere;5,00;pc-5.1
AAB518c002;AAB510h002;Idealschere (hebelübersetzt);5,00;pc-5.1
AAB519h002;AAA450h003;Dienstbekleidung;3,00;pc-5.1
AAB520c029;AAB519h002;Dienstbekleidungsjacke;4,00;pc-5.1
AAB521c017;AAB519h002;Dienstbekleidungshose;4,00;pc-5.1
AAB522c017;AAB519h002;Dienstbekleidungsweste;4,00;pc-5.1
AAB523c018;AAB519h002;Dienstbekleidungsbluse/-hemd;4,00;pc-5.1
AAB524c017;AAB519h002;Dienstbekleidungsparka;4,00;pc-5.1
AAB525c018;AAB519h002;Gürtel;4,00;pc-5.1
AAB526c018;AAB519h002;Dienstbekleidungskrawatte;4,00;pc-5.1
AAB527c029;AAB519h002;Dienstbekleidungskopfbedeckung;4,00;pc-5.1
AAB528c003;AAA508h003;Warnschutzhemd;4,00;pc-5.1
AAB529c003;AAA508h003;Warnschutz T-Shirt;4,00;pc-5.1
AAB530c003;AAA508h003;Warnschutzparka;4,00;pc-5.1
AAB531c003;AAA508h003;Warnschutzoverall;4,00;pc-5.1
AAB532h002;AAA450h003;Flammschutzbekleidung;3,00;pc-5.1
AAB533c017;AAB532h002;Flammschutzbundhose;4,00;pc-5.1
AAB534c017;AAB532h002;Flammschutzjacke;4,00;pc-5.1
AAB535c017;AAB532h002;Flammschutzoverall;4,00;pc-5.1
AAB536c017;AAB532h002;Flammschutzmantel;4,00;pc-5.1
AAB537h002;AAA450h003;Regenschutzbekleidung;3,00;pc-5.1
AAB538c003;AAB537h002;Regenschutzlatzhose;4,00;pc-5.1
AAB539c003;AAB537h002;Regenschutzoverall;4,00;pc-5.1
AAB540c003;AAB537h002;Regenschutzumhang;4,00;pc-5.1
AAB541c003;AAA907h003;Reinraumhose;4,00;pc-5.1
AAB542c003;AAA907h003;Reinraumjacke;4,00;pc-5.1
AAB543h002;AAA450h003;Medizinische Arbeitsbekleidung;3,00;pc-5.1
AAB544c003;AAB543h002;Labormantel;4,00;pc-5.1
AAB545c003;AAB543h002;Laborkasack;4,00;pc-5.1
AAB546c003;AAB543h002;Arzthemd;4,00;pc-5.1
AAB547c003;AAB543h002;Arzthose;4,00;pc-5.1
AAB548c003;AAB543h002;Arzt T-Shirt;4,00;pc-5.1
AAB549c003;AAB543h002;Arztweste;4,00;pc-5.1
AAB550h002;AAA450h003;Allgemeine Arbeitsbekleidung;3,00;pc-5.1
AAB551c017;AAB550h002;Arbeitsjacke;4,00;pc-5.1
AAB552c017;AAB550h002;Arbeitshose;4,00;pc-5.1
AAB553c017;AAB550h002;Arbeitslatzhose;4,00;pc-5.1
AAB554c019;AAB550h002;Arbeitsweste;4,00;pc-5.1
AAB555c017;AAB550h002;Arbeitsmantel;4,00;pc-5.1
AAB556h002;AAA450h003;Freizeitorientierte Arbeitsbekleidung;3,00;pc-5.1
AAB557c017;AAB556h002;Freizeit T-Shirt;4,00;pc-5.1
AAB558c017;AAB556h002;Freizeithemd;4,00;pc-5.1
AAB559c017;AAB556h002;Freizeithose;4,00;pc-5.1
AAB560c017;AAB556h002;Freizeitjacke;4,00;pc-5.1
AAB561c017;AAB556h002;Freizeitweste;4,00;pc-5.1
AAB562c017;AAB550h002;Arbeitsoverall;4,00;pc-5.1
AAB563h002;AAA450h003;Koch-/Cateringbekleidung;3,00;pc-5.1
AAB564c003;AAB563h002;Kochhalstuch;4,00;pc-5.1
AAB565c003;AAB563h002;Kochknopfleiste;4,00;pc-5.1
AAB566c003;AAB563h002;Kochkugelknopf;4,00;pc-5.1
AAB567c003;AAB563h002;Kochmütze;4,00;pc-5.1
AAB568c003;AAB563h002;Servicerock;4,00;pc-5.1
AAB569c003;AAB563h002;Kochschiffchen;4,00;pc-5.1
AAB570c003;AAB563h002;Kochschürze;4,00;pc-5.1
AAB571c003;AAB563h002;Kochweste;4,00;pc-5.1
AAB572c003;AAB563h002;Kochhose;4,00;pc-5.1
AAB573c003;AAB563h002;Kochjacke;4,00;pc-5.1
AAB574c003;AAB563h002;Servicehose;4,00;pc-5.1
AAB575h002;AAA450h003;Lebensmittelbekleidung;3,00;pc-5.1
AAB576c003;AAB575h002;Lebensmittelschürze;4,00;pc-5.1
AAB577c003;AAB575h002;Lebensmittelmantel;4,00;pc-5.1
AAB578c003;AAB575h002;Lebensmittelkasack;4,00;pc-5.1
AAB579c003;AAB575h002;Lebensmittelkombination;4,00;pc-5.1
AAB580c003;AAB575h002;Lebensmittellatzhose;4,00;pc-5.1
AAB581c003;AAB575h002;Lebensmittelweste;4,00;pc-5.1
AAB582h002;AAA450h003;Unterziehbekleidung;3,00;pc-5.1
AAB583h002;AAA450h003;Zunftbekleidung;3,00;pc-5.1
AAB584c003;AAB583h002;Zunftjacke;4,00;pc-5.1
AAB585c003;AAB583h002;Zunfthose;4,00;pc-5.1
AAB586c003;AAB583h002;Zunftweste;4,00;pc-5.1
AAB587c003;AAB583h002;Zunfthemd;4,00;pc-5.1
AAB588h002;AAA450h003;Waldarbeiterschutzbekleidung;3,00;pc-5.1
AAB589c003;AAB588h002;Waldarbeiterjacke;4,00;pc-5.1
AAB590c003;AAB588h002;Waldarbeiterhose;4,00;pc-5.1
AAB591c003;AAB588h002;Waldarbeiterlatzhose;4,00;pc-5.1
AAB592c003;AAB588h002;Waldarbeiterbeinling;4,00;pc-5.1
AAB593h002;AAA450h003;Chemikalienschutzbekleidung;3,00;pc-5.1
AAB594c017;AAB593h002;Chemikalienschutzhose;4,00;pc-5.1
AAB595c017;AAB593h002;Chemikalienschutzlatzhose;4,00;pc-5.1
AAB596c017;AAB593h002;Chemikalienschutzjacke;4,00;pc-5.1
AAB597c021;AAB593h002;Chemikalienschutzhemd;4,00;pc-5.1
AAB598c023;AAB593h002;Chemikalienvollschutzanzug/-overall;4,00;pc-5.1
AAB599h002;AAA450h003;Hitzeschutzbekleidung;3,00;pc-5.1
AAB600c003;AAB599h002;Hitzeschutzhose;4,00;pc-5.1
AAB601c003;AAB599h002;Hitzeschutzjacke;4,00;pc-5.1
AAB602c003;AAB599h002;Hitzeschutzmantel;4,00;pc-5.1
AAB603c003;AAB599h002;Hitzeschutzoverall;4,00;pc-5.1
AAB604c003;AAB599h002;Hitzeschutzschürze;4,00;pc-5.1
AAB605c003;AAB599h002;Hitzeschutzhaube;4,00;pc-5.1
AAB606c003;AAB599h002;Hitzeschutzgamasche;4,00;pc-5.1
AAB607c003;AAB599h002;Hitzeschutzarmschoner;4,00;pc-5.1
AAB608c003;AAA494h003;Kälteschutzparka;4,00;pc-5.1
AAB609c003;AAA494h003;Kälteschutzmantel;4,00;pc-5.1
AAB610c003;AAA494h003;Kälteschutzlatzhose;4,00;pc-5.1
AAB611c003;AAA494h003;Kälteschutzoverall;4,00;pc-5.1
AAB612c003;AAA494h003;Winterhemd;4,00;pc-5.1
AAB613c003;AAA494h003;Winterpullover;4,00;pc-5.1
AAB614c003;AAB582h002;Unterziehjacke;4,00;pc-5.1
AAB615c003;AAB582h002;Unterziehweste;4,00;pc-5.1
AAB616c003;AAB582h002;Unterziehoverall;4,00;pc-5.1
AAB617h002;AAA450h003;Sandstrahlschutzbekleidung;3,00;pc-5.1
AAB618c003;AAB617h002;Sandstrahlschutzoverall;4,00;pc-5.1
AAB619c003;AAB617h002;Sandstrahlschutzhaube;4,00;pc-5.1
AAB620h002;AAA450h003;Antistatikbekleidung;3,00;pc-5.1
AAB621c013;AAB620h002;Antistatikoverall;4,00;pc-5.1
AAB622c006;AAB620h002;Antistatikmantel;4,00;pc-5.1
AAB623h003;AAB033h002;Lagerschrank (Büro);3,00;pc-5.1
AAB624h003;AAB033h002;Büroschrank;3,00;pc-5.1
AAB625c003;AAB623h003;Werkzeugschrank;4,00;pc-5.1
AAB626c003;AAB624h003;Schubladenschrank (Büro);4,00;pc-5.1
AAB627c003;AAB624h003;Computerschrank;4,00;pc-5.1
AAB628c003;AAB624h003;Garderobenschrank;4,00;pc-5.1
AAB629c003;AAB624h003;Garderobenbank;4,00;pc-5.1
AAB630c003;AAB624h003;Schließfachschrank;4,00;pc-5.1
AAB631c003;AAB623h003;Schranklochplatte;4,00;pc-5.1
AAB632c003;AAB623h003;Lochplattenschrank;4,00;pc-5.1
AAB633c003;AAB623h003;Schranklochplattenhalter;4,00;pc-5.1
AAB634c003;AAB623h003;Werkzeugschrank CNC;4,00;pc-5.1
AAB635c003;AAB980h002;Schubladenschrank CNC;5,00;pc-5.1
AAB636h002;AAB008h002;Umweltschutz;2,00;pc-5.1
AAB637h002;AAB636h002;Gefahrstofflagerung;3,00;pc-5.1
AAB640h002;AAB636h002;Auffangwanne (Gefahrstoff);3,00;pc-5.1
AAB641c003;AAB640h002;Gefahrstoffauffangwanne (Fass);4,00;pc-5.1
AAB642c003;AAB640h002;Gefahrstoffauffangwanne (stapelbar);4,00;pc-5.1
AAB643c003;AAB640h002;Stapelrahmen (Gefahrgutfass);4,00;pc-5.1
AAB644c003;AAB640h002;Stapelrahmenauflage (Gefahrgut);4,00;pc-5.1
AAB645c003;AAB640h002;Gefahrstoffauffangwanne (IBC/KTC);4,00;pc-5.1
AAB646c003;AAB640h002;Gefahrstoffauffangwanne (Kleingebinde);4,00;pc-5.1
AAB647c003;AAB640h002;Regaleinhängewanne (Gefahrstoff);4,00;pc-5.1
AAB648c003;AAB640h002;Bodenwanne (Gefahrstoff);4,00;pc-5.1
AAB649h002;AAB636h002;Gefahrstoffregal;3,00;pc-5.1
AAB650c003;AAB649h002;Gefahrstoffregal (IBC/KTC);4,00;pc-5.1
AAB651c003;AAB649h002;Gefahrstoffregal (Kleingebinde);4,00;pc-5.1
AAB652c003;AAB637h002;Gefahrstoffdepot;4,00;pc-5.1
AAB653c003;AAB637h002;Lagercontainer (Gefahrstoffe);4,00;pc-5.1
AAB654c003;AAB637h002;Gasflaschenmagazin;4,00;pc-5.1
AAB655h003;AAA444h002;Verbindungstechnik;2,00;pc-5.1
AAB656h002;AAB655h003;Weichlöttechnik;3,00;pc-5.1
AAB657h004;AAB656h002;Lötgeräte und Zubehör;4,00;pc-5.1
AAB658c003;AAB657h004;Lötkolben (elektrisch);5,00;pc-5.1
AAB659c003;AAB657h004;Lötpistole (elektrisch);5,00;pc-5.1
AAB660c003;AAB657h004;Lötspitze;5,00;pc-5.1
AAB662h002;AAB656h002;Löt-/Entlötmittel;4,00;pc-5.1
AAB663h004;AAB656h002;Entlöttechnik;4,00;pc-5.1
AAB664c003;AAB662h002;Weichlot;5,00;pc-5.1
AAB665c003;AAB657h004;Ablageständer für Lötkolben;5,00;pc-5.1
AAB666c003;AAB657h004;Batterielötkolben;5,00;pc-5.1
AAB667c003;AAB657h004;Lötstation (elektrisch);5,00;pc-5.1
AAB668c003;AAB663h004;Entlötstation;5,00;pc-5.1
AAB669c003;AAB663h004;Entlötkolben (elektrisch);5,00;pc-5.1
AAB670c003;AAB657h004;Heizkörper für Lötkolben;5,00;pc-5.1
AAB671c003;AAB657h004;Lötkolbenset (Akku-/Batteriebetrieben);5,00;pc-5.1
AAB672c003;AAB662h002;Entlötlitze;5,00;pc-5.1
AAB673c003;AAB663h004;Entlötpinzette;5,00;pc-5.1
AAB674c003;AAB663h004;Entlötpumpe;5,00;pc-5.1
AAB675c003;AAB663h004;Entlötspitze;5,00;pc-5.1
AAB676c003;AAB657h004;Lötkolben (gasbetrieben);5,00;pc-5.1
AAB677c003;AAB657h004;Lötkolbenset (gasbetrieben);5,00;pc-5.1
AAB678c003;AAB657h004;Lötbad (elektrisch);5,00;pc-5.1
AAB679c003;AAB656h002;Lötdampfabsaugung;4,00;pc-5.1
AAB680c003;AAB662h002;Weichlötflussmittel;5,00;pc-5.1
AAB681c003;AAB657h004;Lötspitzenablage;5,00;pc-5.1
AAB682h002;AAB656h002;Löthilfsmittel;4,00;pc-5.1
AAB683c003;AAB682h002;Reinigungsschwamm für Lötspitzen;5,00;pc-5.1
AAB684c003;AAB657h004;Temperaturregler für Lötbad;5,00;pc-5.1
AAB685c003;AAB682h002;Salmiakstein (Löttechnik);5,00;pc-5.1
AAB687c003;AAB682h002;Lötwasserflasche;5,00;pc-5.1
AAB688c003;AAB682h002;Reinigungsvlies;5,00;pc-5.1
AAB689c003;AAB682h002;Wärmeschutzmatte (Löttechnik);5,00;pc-5.1
AAB691h002;AAA444h002;Mess- und Prüfwerkzeug;2,00;pc-5.1
AAB692h002;AAB691h002;Längenmessgerät;3,00;pc-5.1
AAB693h002;AAB691h002;Längenprüftechnik;3,00;pc-5.1
AAB694h002;AAB691h002;Winkel- und Neigungsmessgerät;3,00;pc-5.1
AAB695h002;AAB691h002;Winkel- und Neigungsprüfgerät;3,00;pc-5.1
AAB696c004;AAB692h002;Messuhr;4,00;pc-5.1
AAB697c004;AAB692h002;Höhenmessgerät;4,00;pc-5.1
AAB698c004;AAB692h002;Feinzeiger;4,00;pc-5.1
AAB699c004;AAB692h002;Fühlhebelmessgerät;4,00;pc-5.1
AAB700h002;AAB692h002;Maßstab;4,00;pc-5.1
AAB701c004;AAB700h002;Gliedermaßstab;5,00;pc-5.1
AAB702c004;AAB700h002;Stahllineal;5,00;pc-5.1
AAB703c004;AAB700h002;Teleskopmessstab;5,00;pc-5.1
AAB704h002;AAB692h002;Bandmaß;4,00;pc-5.1
AAB705c006;AAB704h002;Taschenbandmaß;5,00;pc-5.1
AAB706c004;AAB704h002;Spezialbandmaß;5,00;pc-5.1
AAB707c010;AAB704h002;Rollbandmaß;5,00;pc-5.1
AAB708h002;AAB692h002;Messschieber;4,00;pc-5.1
AAB709c004;AAB708h002;Taschenmessschieber;5,00;pc-5.1
AAB710c004;AAB708h002;Werkstattmessschieber;5,00;pc-5.1
AAB711c004;AAB708h002;Spezialmessschieber;5,00;pc-5.1
AAB712c006;AAB708h002;Tiefenmessschieber;5,00;pc-5.1
AAB713h003;AAB692h002;Messschraube;4,00;pc-5.1
AAB714c004;AAB713h003;Tiefenmessschraube;5,00;pc-5.1
AAB715c004;AAB713h003;Einbaumessschraube;5,00;pc-5.1
AAB716c005;AAB713h003;Bügelmessschraube;5,00;pc-5.1
AAB717c003;AAB692h002;Laser-Distanzmessgerät;4,00;pc-5.1
AAB718c003;AAB692h002;Messzeugsatz;4,00;pc-5.1
AAB719c004;AAB692h002;Messrad;4,00;pc-5.1
AAB721c003;AAB693h002;Lehre (Längenprüftechnik);4,00;pc-5.1
AAB723c004;AAB694h002;Winkelmessgerät;4,00;pc-5.1
AAB724h002;AAB695h002;Wasserwaage;4,00;pc-5.1
AAB725c003;AAB724h002;Bauwasserwaage;5,00;pc-5.1
AAB726c003;AAB724h002;Präzisionswasserwaage;5,00;pc-5.1
AAB727c003;AAB724h002;Laserwasserwaage;5,00;pc-5.1
AAB728h002;AAB695h002;Nivelliergerät;4,00;pc-5.1
AAB729c003;AAB728h002;Optisches Nivelliergerät;5,00;pc-5.1
AAB730c003;AAB728h002;Lasernivelliergerät;5,00;pc-5.1
AAB731h002;AAA454h002;Ölschlauch;3,00;pc-5.1
AAB775h002;AAA450h003;Kopfschutz;3,00;pc-5.1
AAB776h002;AAA450h003;Handschutz;3,00;pc-5.1
AAB777h002;AAC343h002;Gehörschutz;3,00;pc-5.1
AAB778h002;AAA450h003;Fußschutz;3,00;pc-5.1
AAB779h002;AAC343h002;Atemschutz;3,00;pc-5.1
AAB780h002;AAA450h003;Augenschutz, Gesichtsschutz;3,00;pc-5.1
AAB781c011;AAB780h002;Gesichtsschutzschild;4,00;pc-5.1
AAB782c034;AAB780h002;Schutzbrille;4,00;pc-5.1
AAB783c011;AAB780h002;Schutzschirm;4,00;pc-5.1
AAB784c020;AAB780h002;Ersatzscheibe für Augenschutz, Gesichtsschutz;4,00;pc-5.1
AAB785c004;AAB777h002;Bügelgehörschutz;4,00;pc-5.1
