KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
26820,00;9110,00;AAA270v001;4,00;pc-5.1
26821,00;9112,00;AAD234v001;1,00;pc-5.1
26822,00;9112,00;AAA270v001;2,00;pc-5.1
26823,00;9117,00;AAB078v001;1,00;pc-5.1
26824,00;9117,00;AAD237v001;2,00;pc-5.1
26825,00;9117,00;AAD229v001;3,00;pc-5.1
26826,00;9117,00;AAA270v001;4,00;pc-5.1
26827,00;9120,00;AAD238v001;1,00;pc-5.1
26828,00;9120,00;AAA562v001;2,00;pc-5.1
26829,00;9120,00;AAA270v001;3,00;pc-5.1
26830,00;9118,00;AAD236v001;1,00;pc-5.1
26831,00;9118,00;AAA110v001;2,00;pc-5.1
26832,00;9118,00;AAA270v001;3,00;pc-5.1
26833,00;9119,00;AAA013v001;1,00;pc-5.1
26834,00;9119,00;AAA024v001;2,00;pc-5.1
26835,00;9119,00;AAA270v001;3,00;pc-5.1
26836,00;9125,00;AAD230v001;1,00;pc-5.1
26837,00;9125,00;AAB078v001;2,00;pc-5.1
26838,00;9125,00;AAD229v001;3,00;pc-5.1
26839,00;9125,00;AAA270v001;4,00;pc-5.1
26840,00;9122,00;AAD244v001;1,00;pc-5.1
26841,00;9122,00;AAD239v001;2,00;pc-5.1
26842,00;9122,00;AAD242v001;3,00;pc-5.1
26843,00;9122,00;AAD241v001;4,00;pc-5.1
26844,00;9122,00;AAD243v001;5,00;pc-5.1
26845,00;9122,00;AAD240v001;6,00;pc-5.1
26846,00;9122,00;AAA270v001;7,00;pc-5.1
26847,00;9124,00;AAD250v001;1,00;pc-5.1
26848,00;9124,00;AAA270v001;2,00;pc-5.1
26849,00;9123,00;AAD245v001;1,00;pc-5.1
26850,00;9123,00;AAD246v001;2,00;pc-5.1
26851,00;9123,00;AAD247v001;3,00;pc-5.1
26852,00;9123,00;AAD248v001;4,00;pc-5.1
26853,00;9123,00;AAD249v001;5,00;pc-5.1
26854,00;9123,00;AAA270v001;6,00;pc-5.1
26855,00;9131,00;AAD230v001;1,00;pc-5.1
26856,00;9131,00;AAB078v001;2,00;pc-5.1
26857,00;9131,00;AAD229v001;3,00;pc-5.1
26858,00;9131,00;AAA270v001;4,00;pc-5.1
26859,00;9129,00;AAD236v001;1,00;pc-5.1
26860,00;9129,00;AAD251v001;2,00;pc-5.1
26861,00;9129,00;AAA270v001;3,00;pc-5.1
26862,00;9132,00;AAD234v001;1,00;pc-5.1
26863,00;9132,00;AAA270v001;2,00;pc-5.1
26864,00;9141,00;AAD230v001;1,00;pc-5.1
26865,00;9141,00;AAB078v001;2,00;pc-5.1
26866,00;9141,00;AAD229v001;3,00;pc-5.1
26867,00;9141,00;AAA270v001;4,00;pc-5.1
26868,00;9142,00;AAD244v001;1,00;pc-5.1
26869,00;9142,00;AAA270v001;10,00;pc-5.1
26870,00;9142,00;AAA397v001;2,00;pc-5.1
26871,00;9142,00;AAD252v001;3,00;pc-5.1
26872,00;9142,00;AAD241v001;4,00;pc-5.1
26873,00;9142,00;AAD243v001;5,00;pc-5.1
26874,00;9142,00;AAD253v001;6,00;pc-5.1
26875,00;9142,00;AAD254v001;7,00;pc-5.1
26876,00;9142,00;AAB084v001;8,00;pc-5.1
26877,00;9142,00;AAD240v001;9,00;pc-5.1
26878,00;9143,00;AAD234v001;1,00;pc-5.1
26879,00;9143,00;AAA270v001;2,00;pc-5.1
26880,00;9150,00;AAD230v001;1,00;pc-5.1
26881,00;9150,00;AAB078v001;2,00;pc-5.1
26882,00;9150,00;AAD229v001;3,00;pc-5.1
26883,00;9150,00;AAA270v001;4,00;pc-5.1
26884,00;9148,00;AAD236v001;1,00;pc-5.1
26885,00;9148,00;AAD251v001;2,00;pc-5.1
26886,00;9148,00;AAA270v001;3,00;pc-5.1
26887,00;9151,00;AAD234v001;1,00;pc-5.1
26888,00;9151,00;AAA270v001;2,00;pc-5.1
26889,00;9161,00;AAD230v001;1,00;pc-5.1
26890,00;9161,00;AAB078v001;2,00;pc-5.1
26891,00;9161,00;AAD229v001;3,00;pc-5.1
26892,00;9161,00;AAA270v001;4,00;pc-5.1
26893,00;9162,00;AAD244v001;1,00;pc-5.1
26894,00;9162,00;AAA270v001;10,00;pc-5.1
26895,00;9162,00;AAA397v001;2,00;pc-5.1
26896,00;9162,00;AAD252v001;3,00;pc-5.1
26897,00;9162,00;AAD241v001;4,00;pc-5.1
26898,00;9162,00;AAD243v001;5,00;pc-5.1
26899,00;9162,00;AAD253v001;6,00;pc-5.1
26900,00;9162,00;AAD254v001;7,00;pc-5.1
26901,00;9162,00;AAB084v001;8,00;pc-5.1
26902,00;9162,00;AAD240v001;9,00;pc-5.1
26903,00;9160,00;AAD236v001;1,00;pc-5.1
26904,00;9160,00;AAD251v001;2,00;pc-5.1
26905,00;9160,00;AAA270v001;3,00;pc-5.1
26906,00;9163,00;AAD234v001;1,00;pc-5.1
26907,00;9163,00;AAA270v001;2,00;pc-5.1
26908,00;9169,00;AAD230v001;1,00;pc-5.1
26909,00;9169,00;AAB078v001;2,00;pc-5.1
26910,00;9169,00;AAD229v001;3,00;pc-5.1
26911,00;9169,00;AAA270v001;4,00;pc-5.1
26912,00;9176,00;AAD230v001;1,00;pc-5.1
26913,00;9176,00;AAB078v001;2,00;pc-5.1
26914,00;9176,00;AAD229v001;3,00;pc-5.1
26915,00;9176,00;AAA270v001;4,00;pc-5.1
26916,00;9177,00;AAD252v001;1,00;pc-5.1
26917,00;9177,00;AAB084v001;2,00;pc-5.1
26918,00;9177,00;AAA270v001;3,00;pc-5.1
26919,00;9182,00;AAD230v001;1,00;pc-5.1
26920,00;9182,00;AAB078v001;2,00;pc-5.1
26921,00;9182,00;AAD229v001;3,00;pc-5.1
26922,00;9182,00;AAA270v001;4,00;pc-5.1
26923,00;9190,00;AAD230v001;1,00;pc-5.1
26924,00;9190,00;AAB078v001;2,00;pc-5.1
26925,00;9190,00;AAD229v001;3,00;pc-5.1
26926,00;9190,00;AAA270v001;4,00;pc-5.1
26927,00;9191,00;AAD252v001;1,00;pc-5.1
26928,00;9191,00;AAB084v001;2,00;pc-5.1
26929,00;9191,00;AAA270v001;3,00;pc-5.1
26930,00;9196,00;AAD258v001;1,00;pc-5.1
26931,00;9196,00;AAA025v001;2,00;pc-5.1
26932,00;9196,00;AAA270v001;3,00;pc-5.1
26933,00;9201,00;AAD258v001;1,00;pc-5.1
26934,00;9201,00;AAA025v001;2,00;pc-5.1
26935,00;9201,00;AAA270v001;3,00;pc-5.1
26936,00;9211,00;AAA030v001;1,00;pc-5.1
26937,00;9211,00;AAA562v001;2,00;pc-5.1
26938,00;9211,00;AAA093v001;3,00;pc-5.1
26939,00;9211,00;AAA508v001;4,00;pc-5.1
26940,00;9211,00;AAA005v001;5,00;pc-5.1
26941,00;9211,00;AAA270v001;6,00;pc-5.1
26942,00;9210,00;AAA030v001;1,00;pc-5.1
26943,00;9210,00;AAA562v001;2,00;pc-5.1
26944,00;9210,00;AAA093v001;3,00;pc-5.1
26945,00;9210,00;AAA508v001;4,00;pc-5.1
26946,00;9210,00;AAA005v001;5,00;pc-5.1
26947,00;9210,00;AAA270v001;6,00;pc-5.1
26948,00;9212,00;AAA030v001;1,00;pc-5.1
26949,00;9212,00;AAA562v001;2,00;pc-5.1
26950,00;9212,00;AAA093v001;3,00;pc-5.1
26951,00;9212,00;AAA508v001;4,00;pc-5.1
26952,00;9212,00;AAA005v001;5,00;pc-5.1
26953,00;9212,00;AAA270v001;6,00;pc-5.1
26954,00;9215,00;AAD259v001;1,00;pc-5.1
26955,00;9215,00;AAD199v001;2,00;pc-5.1
26956,00;9215,00;AAA270v001;3,00;pc-5.1
26957,00;9217,00;AAD261v001;1,00;pc-5.1
26958,00;9217,00;AAD260v001;2,00;pc-5.1
26959,00;9217,00;AAA270v001;3,00;pc-5.1
26960,00;9218,00;AAD262v001;1,00;pc-5.1
26961,00;9218,00;AAD263v001;2,00;pc-5.1
26962,00;9218,00;AAA270v001;3,00;pc-5.1
26963,00;9219,00;AAA562v001;1,00;pc-5.1
26964,00;9219,00;EAB954v001;2,00;pc-5.1
26965,00;9219,00;AAA006v001;3,00;pc-5.1
26966,00;9219,00;AAA270v001;4,00;pc-5.1
26967,00;9221,00;AAB120v001;1,00;pc-5.1
26968,00;9221,00;AAB121v001;2,00;pc-5.1
26969,00;9221,00;AAB095v001;3,00;pc-5.1
26970,00;9221,00;AAB094v001;4,00;pc-5.1
26971,00;9221,00;AAB122v001;5,00;pc-5.1
26972,00;9221,00;AAA270v001;6,00;pc-5.1
26973,00;9222,00;AAC474v001;1,00;pc-5.1
26974,00;9222,00;AAC475v001;2,00;pc-5.1
26975,00;9222,00;AAC476v001;3,00;pc-5.1
26976,00;9222,00;AAC477v001;4,00;pc-5.1
26977,00;9222,00;AAA270v001;5,00;pc-5.1
26978,00;9224,00;EAB954v001;1,00;pc-5.1
26979,00;9224,00;AAA005v001;2,00;pc-5.1
26980,00;9224,00;AAA006v001;3,00;pc-5.1
26981,00;9224,00;AAA270v001;4,00;pc-5.1
26982,00;9229,00;AAB078v001;1,00;pc-5.1
26983,00;9229,00;AAC901v001;2,00;pc-5.1
26984,00;9229,00;AAA270v001;3,00;pc-5.1
26985,00;9227,00;AAA030v001;1,00;pc-5.1
26986,00;9227,00;AAA562v001;2,00;pc-5.1
26987,00;9227,00;EAB954v001;3,00;pc-5.1
26988,00;9227,00;AAA005v001;4,00;pc-5.1
26989,00;9227,00;AAA270v001;5,00;pc-5.1
26990,00;9228,00;AAD265v001;1,00;pc-5.1
26991,00;9228,00;AAD259v001;2,00;pc-5.1
26992,00;9228,00;AAD266v001;3,00;pc-5.1
26993,00;9228,00;AAD267v001;4,00;pc-5.1
26994,00;9228,00;AAA270v001;5,00;pc-5.1
26995,00;9237,00;AAB078v001;1,00;pc-5.1
26996,00;9237,00;AAC901v001;2,00;pc-5.1
26997,00;9237,00;AAA270v001;3,00;pc-5.1
26998,00;9235,00;AAA030v001;1,00;pc-5.1
26999,00;9235,00;AAA562v001;2,00;pc-5.1
27000,00;9235,00;EAB954v001;3,00;pc-5.1
27001,00;9235,00;AAA005v001;4,00;pc-5.1
27002,00;9235,00;AAA270v001;5,00;pc-5.1
27003,00;9236,00;AAD265v001;1,00;pc-5.1
27004,00;9236,00;AAD259v001;2,00;pc-5.1
27005,00;9236,00;AAD266v001;3,00;pc-5.1
27006,00;9236,00;AAD267v001;4,00;pc-5.1
27007,00;9236,00;AAA270v001;5,00;pc-5.1
27008,00;9242,00;AAB078v001;1,00;pc-5.1
27009,00;9242,00;AAC901v001;2,00;pc-5.1
27010,00;9242,00;AAA270v001;3,00;pc-5.1
27011,00;9241,00;AAA030v001;1,00;pc-5.1
27012,00;9241,00;AAA562v001;2,00;pc-5.1
27013,00;9241,00;EAB954v001;3,00;pc-5.1
27014,00;9241,00;AAA005v001;4,00;pc-5.1
27015,00;9241,00;AAA270v001;5,00;pc-5.1
27016,00;9249,00;AAB078v001;1,00;pc-5.1
27017,00;9249,00;AAC901v001;2,00;pc-5.1
27018,00;9249,00;AAA270v001;3,00;pc-5.1
27019,00;9248,00;AAD265v001;1,00;pc-5.1
27020,00;9248,00;AAD259v001;2,00;pc-5.1
27021,00;9248,00;AAA270v001;3,00;pc-5.1
27022,00;9247,00;AAA030v001;1,00;pc-5.1
27023,00;9247,00;AAA093v001;2,00;pc-5.1
27024,00;9247,00;EAB954v001;3,00;pc-5.1
27025,00;9247,00;AAA005v001;4,00;pc-5.1
27026,00;9247,00;AAA091v001;5,00;pc-5.1
27027,00;9247,00;AAA270v001;6,00;pc-5.1
27028,00;9254,00;AAA030v001;1,00;pc-5.1
27029,00;9254,00;AAA562v001;2,00;pc-5.1
27030,00;9254,00;EAB954v001;3,00;pc-5.1
27031,00;9254,00;AAA005v001;4,00;pc-5.1
27032,00;9254,00;AAA270v001;5,00;pc-5.1
27033,00;9265,00;AAA562v001;1,00;pc-5.1
27034,00;9265,00;AAA005v001;2,00;pc-5.1
27035,00;9265,00;AAA091v001;3,00;pc-5.1
27036,00;9265,00;AAA270v001;4,00;pc-5.1
27037,00;9256,00;AAA109v001;1,00;pc-5.1
27038,00;9256,00;AAA073v001;2,00;pc-5.1
27039,00;9256,00;AAA025v001;3,00;pc-5.1
27040,00;9256,00;AAA411v001;4,00;pc-5.1
27041,00;9256,00;AAD274v001;5,00;pc-5.1
27042,00;9256,00;AAA067v001;6,00;pc-5.1
27043,00;9256,00;AAA270v001;7,00;pc-5.1
27044,00;9259,00;AAD275v001;1,00;pc-5.1
27045,00;9259,00;AAD279v001;10,00;pc-5.1
27046,00;9259,00;AAD280v001;11,00;pc-5.1
27047,00;9259,00;AAA270v001;12,00;pc-5.1
27048,00;9259,00;AAD276v001;2,00;pc-5.1
27049,00;9259,00;AAD277v001;3,00;pc-5.1
27050,00;9259,00;AAD259v001;4,00;pc-5.1
27051,00;9259,00;AAD201v001;5,00;pc-5.1
27052,00;9259,00;AAD278v001;6,00;pc-5.1
27053,00;9259,00;AAD204v001;7,00;pc-5.1
27054,00;9259,00;AAD205v001;8,00;pc-5.1
27055,00;9259,00;AAD206v001;9,00;pc-5.1
27056,00;9260,00;AAD281v001;1,00;pc-5.1
27057,00;9260,00;AAD206v001;10,00;pc-5.1
27058,00;9260,00;AAD279v001;11,00;pc-5.1
27059,00;9260,00;AAD286v001;12,00;pc-5.1
27060,00;9260,00;AAD287v001;13,00;pc-5.1
27061,00;9260,00;AAD280v001;14,00;pc-5.1
27062,00;9260,00;AAD288v001;15,00;pc-5.1
27063,00;9260,00;AAD289v001;16,00;pc-5.1
27064,00;9260,00;AAD290v001;17,00;pc-5.1
27065,00;9260,00;AAD291v001;18,00;pc-5.1
27066,00;9260,00;AAD292v001;19,00;pc-5.1
27067,00;9260,00;AAD282v001;2,00;pc-5.1
27068,00;9260,00;AAA270v001;20,00;pc-5.1
27069,00;9260,00;AAD283v001;3,00;pc-5.1
27070,00;9260,00;AAD201v001;4,00;pc-5.1
27071,00;9260,00;AAD278v001;5,00;pc-5.1
27072,00;9260,00;AAD284v001;6,00;pc-5.1
27073,00;9260,00;AAD204v001;7,00;pc-5.1
27074,00;9260,00;AAD205v001;8,00;pc-5.1
27075,00;9260,00;AAD285v001;9,00;pc-5.1
27076,00;9272,00;AAD300v001;1,00;pc-5.1
27077,00;9272,00;AAD299v001;10,00;pc-5.1
27078,00;9272,00;AAA270v001;11,00;pc-5.1
27079,00;9272,00;AAD297v001;2,00;pc-5.1
27080,00;9272,00;AAD293v001;3,00;pc-5.1
27081,00;9272,00;AAD296v001;4,00;pc-5.1
27082,00;9272,00;AAD301v001;5,00;pc-5.1
27083,00;9272,00;AAD274v001;6,00;pc-5.1
27084,00;9272,00;AAD294v001;7,00;pc-5.1
27085,00;9272,00;AAD298v001;8,00;pc-5.1
27086,00;9272,00;AAD295v001;9,00;pc-5.1
27087,00;9273,00;AAD302v001;1,00;pc-5.1
27088,00;9273,00;AAA064v001;2,00;pc-5.1
27089,00;9273,00;AAA270v001;3,00;pc-5.1
27090,00;9280,00;AAD300v001;1,00;pc-5.1
27091,00;9280,00;AAD299v001;10,00;pc-5.1
27092,00;9280,00;AAA270v001;11,00;pc-5.1
27093,00;9280,00;AAD297v001;2,00;pc-5.1
27094,00;9280,00;AAD293v001;3,00;pc-5.1
27095,00;9280,00;AAD296v001;4,00;pc-5.1
27096,00;9280,00;AAD301v001;5,00;pc-5.1
27097,00;9280,00;AAD274v001;6,00;pc-5.1
27098,00;9280,00;AAD294v001;7,00;pc-5.1
27099,00;9280,00;AAD298v001;8,00;pc-5.1
27100,00;9280,00;AAD295v001;9,00;pc-5.1
27101,00;9281,00;AAD302v001;1,00;pc-5.1
27102,00;9281,00;AAA064v001;2,00;pc-5.1
27103,00;9281,00;AAA270v001;3,00;pc-5.1
27104,00;9276,00;AAD303v001;1,00;pc-5.1
27105,00;9276,00;AAD304v001;2,00;pc-5.1
27106,00;9276,00;AAA270v001;3,00;pc-5.1
27107,00;9285,00;AAD271v001;1,00;pc-5.1
27108,00;9285,00;AAD219v001;2,00;pc-5.1
27109,00;9285,00;AAA562v001;3,00;pc-5.1
27110,00;9285,00;AAA270v001;4,00;pc-5.1
27111,00;9286,00;AAD300v001;1,00;pc-5.1
27112,00;9286,00;AAD307v001;2,00;pc-5.1
27113,00;9286,00;AAD305v001;3,00;pc-5.1
27114,00;9286,00;AAD306v001;4,00;pc-5.1
27115,00;9286,00;AAA270v001;5,00;pc-5.1
27116,00;9292,00;AAA112v001;1,00;pc-5.1
27117,00;9292,00;AAD315v001;2,00;pc-5.1
27118,00;9292,00;AAA067v001;3,00;pc-5.1
27119,00;9292,00;AAA270v001;4,00;pc-5.1
27120,00;9291,00;AAD313v001;1,00;pc-5.1
27121,00;9291,00;AAD314v001;2,00;pc-5.1
27122,00;9291,00;AAD308v001;3,00;pc-5.1
27123,00;9291,00;AAD296v001;4,00;pc-5.1
27124,00;9291,00;AAD309v001;5,00;pc-5.1
27125,00;9291,00;AAD311v001;6,00;pc-5.1
27126,00;9291,00;AAD312v001;7,00;pc-5.1
27127,00;9291,00;AAD310v001;8,00;pc-5.1
27128,00;9291,00;AAA270v001;9,00;pc-5.1
27129,00;9290,00;AAD929v001;1,00;pc-5.1
27130,00;9290,00;AAD259v001;10,00;pc-5.1
27131,00;9290,00;AAD934v001;11,00;pc-5.1
27132,00;9290,00;AAD281v001;12,00;pc-5.1
27133,00;9290,00;AAD199v001;13,00;pc-5.1
27134,00;9290,00;AAD282v001;14,00;pc-5.1
27135,00;9290,00;AAD200v001;15,00;pc-5.1
27136,00;9290,00;AAD283v001;16,00;pc-5.1
27137,00;9290,00;AAD201v001;17,00;pc-5.1
27138,00;9290,00;AAD278v001;18,00;pc-5.1
27139,00;9290,00;AAD202v001;19,00;pc-5.1
27140,00;9290,00;AAD275v001;2,00;pc-5.1
27141,00;9290,00;AAD284v001;20,00;pc-5.1
27142,00;9290,00;AAD203v001;21,00;pc-5.1
27143,00;9290,00;AAD204v001;22,00;pc-5.1
27144,00;9290,00;AAD205v001;23,00;pc-5.1
27145,00;9290,00;AAD285v001;24,00;pc-5.1
27146,00;9290,00;AAD206v001;25,00;pc-5.1
27147,00;9290,00;AAD207v001;26,00;pc-5.1
27148,00;9290,00;AAD279v001;27,00;pc-5.1
27149,00;9290,00;AAD286v001;28,00;pc-5.1
27150,00;9290,00;AAD844v001;29,00;pc-5.1
27151,00;9290,00;AAD930v001;3,00;pc-5.1
27152,00;9290,00;AAD287v001;30,00;pc-5.1
27153,00;9290,00;AAD280v001;31,00;pc-5.1
27154,00;9290,00;AAD288v001;32,00;pc-5.1
27155,00;9290,00;AAD289v001;33,00;pc-5.1
27156,00;9290,00;AAD290v001;34,00;pc-5.1
27157,00;9290,00;AAD291v001;35,00;pc-5.1
27158,00;9290,00;AAD292v001;36,00;pc-5.1
27159,00;9290,00;AAA270v001;37,00;pc-5.1
27160,00;9290,00;AAD276v001;4,00;pc-5.1
27161,00;9290,00;AAD931v001;5,00;pc-5.1
27162,00;9290,00;AAD277v001;6,00;pc-5.1
27163,00;9290,00;AAD932v001;7,00;pc-5.1
27164,00;9290,00;AAD265v001;8,00;pc-5.1
27165,00;9290,00;AAD933v001;9,00;pc-5.1
27166,00;9299,00;AAD341v001;1,00;pc-5.1
27167,00;9299,00;AAD342v001;2,00;pc-5.1
27168,00;9299,00;AAA270v001;3,00;pc-5.1
27169,00;9294,00;AAD337v001;1,00;pc-5.1
27170,00;9294,00;AAD336v001;2,00;pc-5.1
27171,00;9294,00;AAD338v001;3,00;pc-5.1
27172,00;9294,00;AAD339v001;4,00;pc-5.1
27173,00;9294,00;AAD340v001;5,00;pc-5.1
27174,00;9294,00;AAA270v001;6,00;pc-5.1
27175,00;9294,00;AAA008v001;7,00;pc-5.1
27176,00;9297,00;AAA280v001;1,00;pc-5.1
27177,00;9297,00;AAD320v001;10,00;pc-5.1
27178,00;9297,00;AAD319v001;11,00;pc-5.1
27179,00;9297,00;AAD327v001;12,00;pc-5.1
27180,00;9297,00;AAD317v001;13,00;pc-5.1
27181,00;9297,00;AAD318v001;14,00;pc-5.1
27182,00;9297,00;AAD321v001;15,00;pc-5.1
27183,00;9297,00;AAD316v001;16,00;pc-5.1
27184,00;9297,00;AAD328v001;17,00;pc-5.1
27185,00;9297,00;AAA270v001;18,00;pc-5.1
27186,00;9297,00;AAB774v001;2,00;pc-5.1
27187,00;9297,00;AAB779v001;3,00;pc-5.1
27188,00;9297,00;AAD329v001;4,00;pc-5.1
27189,00;9297,00;AAD324v001;5,00;pc-5.1
27190,00;9297,00;AAD325v001;6,00;pc-5.1
27191,00;9297,00;AAD323v001;7,00;pc-5.1
27192,00;9297,00;AAD326v001;8,00;pc-5.1
27193,00;9297,00;AAD330v001;9,00;pc-5.1
27194,00;9298,00;AAB779v001;1,00;pc-5.1
27195,00;9298,00;AAD335v001;10,00;pc-5.1
27196,00;9298,00;AAA270v001;11,00;pc-5.1
27197,00;9298,00;AAD322v001;2,00;pc-5.1
27198,00;9298,00;AAD333v001;3,00;pc-5.1
27199,00;9298,00;AAD323v001;4,00;pc-5.1
27200,00;9298,00;AAD332v001;5,00;pc-5.1
27201,00;9298,00;AAA513v001;6,00;pc-5.1
27202,00;9298,00;AAD331v001;7,00;pc-5.1
27203,00;9298,00;AAD321v001;8,00;pc-5.1
27204,00;9298,00;AAD334v001;9,00;pc-5.1
27205,00;9303,00;AAA535v001;1,00;pc-5.1
27206,00;9303,00;AAA064v001;2,00;pc-5.1
27207,00;9303,00;AAA270v001;3,00;pc-5.1
27208,00;9302,00;AAD346v001;1,00;pc-5.1
27209,00;9302,00;AAA231v001;2,00;pc-5.1
27210,00;9302,00;AAA025v001;3,00;pc-5.1
27211,00;9302,00;AAD347v001;4,00;pc-5.1
27212,00;9302,00;AAA270v001;5,00;pc-5.1
27213,00;9304,00;AAD344v001;1,00;pc-5.1
27214,00;9304,00;AAD343v001;2,00;pc-5.1
27215,00;9304,00;AAD345v001;3,00;pc-5.1
27216,00;9304,00;AAB641v001;4,00;pc-5.1
27217,00;9304,00;AAA270v001;5,00;pc-5.1
27218,00;9305,00;AAA092v001;1,00;pc-5.1
27219,00;9305,00;AAA561v001;2,00;pc-5.1
27220,00;9305,00;AAA270v001;3,00;pc-5.1
27221,00;9306,00;AAD353v001;1,00;pc-5.1
27222,00;9306,00;AAD350v001;2,00;pc-5.1
27223,00;9306,00;AAD349v001;3,00;pc-5.1
27224,00;9306,00;AAD352v001;4,00;pc-5.1
27225,00;9306,00;AAD348v001;5,00;pc-5.1
27226,00;9306,00;AAD351v001;6,00;pc-5.1
27227,00;9306,00;AAA270v001;7,00;pc-5.1
27228,00;9312,00;AAD346v001;1,00;pc-5.1
27229,00;9312,00;AAA231v001;2,00;pc-5.1
27230,00;9312,00;AAA025v001;3,00;pc-5.1
27231,00;9312,00;AAD347v001;4,00;pc-5.1
27232,00;9312,00;AAA270v001;5,00;pc-5.1
27233,00;9313,00;AAD344v001;1,00;pc-5.1
27234,00;9313,00;AAD343v001;2,00;pc-5.1
27235,00;9313,00;AAD345v001;3,00;pc-5.1
27236,00;9313,00;AAB641v001;4,00;pc-5.1
27237,00;9313,00;AAA270v001;5,00;pc-5.1
27238,00;9314,00;AAA092v001;1,00;pc-5.1
27239,00;9314,00;AAA561v001;2,00;pc-5.1
27240,00;9314,00;AAA270v001;3,00;pc-5.1
27241,00;9315,00;AAD353v001;1,00;pc-5.1
27242,00;9315,00;AAD350v001;2,00;pc-5.1
27243,00;9315,00;AAD349v001;3,00;pc-5.1
27244,00;9315,00;AAD352v001;4,00;pc-5.1
27245,00;9315,00;AAD348v001;5,00;pc-5.1
27246,00;9315,00;AAD351v001;6,00;pc-5.1
27247,00;9315,00;AAA270v001;7,00;pc-5.1
27248,00;9321,00;AAD346v001;1,00;pc-5.1
27249,00;9321,00;AAA231v001;2,00;pc-5.1
27250,00;9321,00;AAA025v001;3,00;pc-5.1
27251,00;9321,00;AAD347v001;4,00;pc-5.1
27252,00;9321,00;AAA270v001;5,00;pc-5.1
27253,00;9322,00;AAD344v001;1,00;pc-5.1
27254,00;9322,00;AAD343v001;2,00;pc-5.1
27255,00;9322,00;AAD345v001;3,00;pc-5.1
27256,00;9322,00;AAB641v001;4,00;pc-5.1
27257,00;9322,00;AAA270v001;5,00;pc-5.1
27258,00;9323,00;AAA092v001;1,00;pc-5.1
27259,00;9323,00;AAA561v001;2,00;pc-5.1
27260,00;9323,00;AAA270v001;3,00;pc-5.1
27261,00;9324,00;AAD353v001;1,00;pc-5.1
27262,00;9324,00;AAD350v001;2,00;pc-5.1
27263,00;9324,00;AAD349v001;3,00;pc-5.1
27264,00;9324,00;AAD352v001;4,00;pc-5.1
27265,00;9324,00;AAD348v001;5,00;pc-5.1
27266,00;9324,00;AAD351v001;6,00;pc-5.1
27267,00;9324,00;AAA270v001;7,00;pc-5.1
27268,00;9330,00;AAD356v001;1,00;pc-5.1
27269,00;9330,00;AAD354v001;2,00;pc-5.1
27270,00;9330,00;AAD355v001;3,00;pc-5.1
27271,00;9330,00;AAA270v001;4,00;pc-5.1
27272,00;9331,00;AAD346v001;1,00;pc-5.1
27273,00;9331,00;AAA231v001;2,00;pc-5.1
27274,00;9331,00;AAA025v001;3,00;pc-5.1
27275,00;9331,00;AAD347v001;4,00;pc-5.1
27276,00;9331,00;AAA270v001;5,00;pc-5.1
27277,00;9332,00;AAD344v001;1,00;pc-5.1
27278,00;9332,00;AAD343v001;2,00;pc-5.1
27279,00;9332,00;AAD345v001;3,00;pc-5.1
27280,00;9332,00;AAB641v001;4,00;pc-5.1
27281,00;9332,00;AAA270v001;5,00;pc-5.1
27282,00;9333,00;AAA092v001;1,00;pc-5.1
27283,00;9333,00;AAA561v001;2,00;pc-5.1
27284,00;9333,00;AAA270v001;3,00;pc-5.1
27285,00;9334,00;AAD353v001;1,00;pc-5.1
27286,00;9334,00;AAD350v001;2,00;pc-5.1
27287,00;9334,00;AAD349v001;3,00;pc-5.1
27288,00;9334,00;AAD352v001;4,00;pc-5.1
27289,00;9334,00;AAD348v001;5,00;pc-5.1
27290,00;9334,00;AAD351v001;6,00;pc-5.1
27291,00;9334,00;AAA270v001;7,00;pc-5.1
27292,00;9339,00;AAC541v001;1,00;pc-5.1
27293,00;9339,00;AAA414v001;2,00;pc-5.1
27294,00;9339,00;AAA270v001;3,00;pc-5.1
27295,00;9340,00;AAA535v001;1,00;pc-5.1
27296,00;9340,00;AAA064v001;2,00;pc-5.1
27297,00;9340,00;AAA270v001;3,00;pc-5.1
27298,00;9343,00;AAD357v001;1,00;pc-5.1
27299,00;9343,00;AAD358v001;2,00;pc-5.1
27300,00;9343,00;AAA270v001;3,00;pc-5.1
27301,00;9348,00;AAD359v001;1,00;pc-5.1
27302,00;9348,00;AAD360v001;2,00;pc-5.1
27303,00;9348,00;AAA270v001;3,00;pc-5.1
27304,00;9350,00;AAA041v001;1,00;pc-5.1
27305,00;9350,00;AAD361v001;2,00;pc-5.1
27306,00;9350,00;AAA017v001;3,00;pc-5.1
27307,00;9350,00;AAA270v001;4,00;pc-5.1
27308,00;9351,00;AAD344v001;1,00;pc-5.1
27309,00;9351,00;AAD343v001;2,00;pc-5.1
27310,00;9351,00;AAD345v001;3,00;pc-5.1
27311,00;9351,00;AAB641v001;4,00;pc-5.1
27312,00;9351,00;AAA270v001;5,00;pc-5.1
27313,00;9352,00;AAA092v001;1,00;pc-5.1
27314,00;9352,00;AAA561v001;2,00;pc-5.1
27315,00;9352,00;AAA270v001;3,00;pc-5.1
27316,00;9353,00;AAD353v001;1,00;pc-5.1
