KlasseMerkmal_Nr;Klasse_ID;Merkmal_IDs;Einheit_ID;Sortier_Nr;Mussmerkmal
453,00;AAA154c002;AAA222f001;AAA001u001;11,00;FALSE
454,00;AAA154c002;AAA238f001;AAA001u001;12,00;FALSE
455,00;AAA155c002;AAA209f001;AAA001u001;1,00;TRUE
456,00;AAA155c002;AAA040f001;AAA001u001;2,00;TRUE
457,00;AAA155c002;AAA002f001;AAA001u001;3,00;TRUE
458,00;AAA155c002;AAA242f001;AAA017u001;4,00;TRUE
459,00;AAA155c002;AAA210f001;;5,00;TRUE
460,00;AAA156c002;AAA211f001;AAA001u001;1,00;TRUE
461,00;AAA156c002;AAA224f001;AAA001u001;2,00;TRUE
462,00;AAA156c002;AAA032f001;AAA001u001;3,00;TRUE
463,00;AAA156c002;AAA210f001;;4,00;TRUE
464,00;AAA156c002;AAA026f001;;5,00;TRUE
465,00;AAA157c002;AAA243f001;AAA001u001;1,00;TRUE
466,00;AAA157c002;AAA032f001;AAA001u001;2,00;TRUE
467,00;AAA157c002;AAA002f001;AAA001u001;3,00;TRUE
468,00;AAA157c002;AAA210f001;;4,00;TRUE
469,00;AAA158c010;AAA040f001;AAA001u001;1,00;TRUE
470,00;AAA158c010;AAA002f001;AAA001u001;2,00;TRUE
471,00;AAA158c010;AAA026f001;;3,00;TRUE
472,00;AAA158c010;AAA244f001;AAA001u001;4,00;FALSE
473,00;AAA158c010;AAA209f001;AAA001u001;5,00;TRUE
474,00;AAA158c010;AAA210f001;;6,00;TRUE
475,00;AAA158c010;AAA213f001;AAA001u001;7,00;TRUE
476,00;AAA158c010;AAA242f001;AAA017u001;8,00;TRUE
477,00;AAA159c009;AAA211f001;AAA001u001;1,00;TRUE
478,00;AAA159c009;AAA210f001;;2,00;TRUE
479,00;AAA159c009;AAA213f001;AAA001u001;3,00;TRUE
480,00;AAA159c009;AAA032f001;AAA001u001;4,00;TRUE
481,00;AAA159c009;AAA212f001;AAA013u001;5,00;TRUE
482,00;AAA159c009;EAA984f001;;6,00;FALSE
483,00;AAA160c015;AAA209f001;AAA001u001;1,00;TRUE
484,00;AAA160c015;AAA224f001;AAA001u001;2,00;FALSE
485,00;AAA160c015;AAA210f001;;3,00;TRUE
486,00;AAA160c015;AAA212f001;AAA013u001;4,00;TRUE
487,00;AAA160c015;AAA026f001;;5,00;TRUE
488,00;AAA160c015;AAA213f001;AAA001u001;6,00;TRUE
489,00;AAA160c015;AAA030f001;AAA001u001;7,00;TRUE
490,00;AAA161c005;AAA002f001;AAA001u001;1,00;TRUE
491,00;AAA161c005;AAA243f001;AAA001u001;2,00;TRUE
492,00;AAA161c005;AAA032f001;AAA001u001;3,00;TRUE
493,00;AAA161c005;AAA210f001;;4,00;TRUE
494,00;AAA161c005;AAA245f001;;5,00;TRUE
495,00;AAA161c005;AAA246f001;;6,00;FALSE
496,00;AAA162c005;AAA032f001;AAA001u001;1,00;TRUE
497,00;AAA162c005;AAA211f001;AAA001u001;2,00;TRUE
498,00;AAA162c005;AAA241f001;;3,00;TRUE
499,00;AAA162c005;AAA209f001;AAA001u001;4,00;TRUE
500,00;AAA162c005;AAA052f001;;5,00;TRUE
501,00;AAA162c005;AAA212f001;AAA013u001;6,00;TRUE
502,00;AAA163c005;AAA032f001;AAA001u001;1,00;TRUE
503,00;AAA163c005;AAA211f001;AAA001u001;2,00;TRUE
504,00;AAA163c005;AAA241f001;;3,00;TRUE
505,00;AAA163c005;AAA209f001;AAA001u001;4,00;TRUE
506,00;AAA163c005;AAA210f001;;5,00;TRUE
507,00;AAA163c005;AAA212f001;AAA013u001;6,00;TRUE
508,00;AAA163c005;AAB597f001;AAA008u001;7,00;TRUE
509,00;AAA163c005;AAA213f001;AAA001u001;8,00;TRUE
510,00;AAA164c020;AAA032f001;AAA001u001;1,00;TRUE
511,00;AAA164c020;AAA211f001;AAA001u001;2,00;TRUE
512,00;AAA164c020;AAA241f001;;3,00;TRUE
513,00;AAA164c020;AAA210f001;;4,00;TRUE
514,00;AAA164c020;AAA209f001;AAA001u001;5,00;TRUE
515,00;AAA164c020;AAA212f001;AAA013u001;6,00;TRUE
516,00;AAA164c020;AAA213f001;AAA001u001;7,00;TRUE
517,00;AAA165c002;AAA002f001;AAA001u001;1,00;TRUE
518,00;AAA165c002;AAA040f001;AAA001u001;2,00;TRUE
519,00;AAA165c002;AAA242f001;AAA017u001;3,00;TRUE
520,00;AAA165c002;AAA209f001;AAA001u001;4,00;TRUE
521,00;AAA165c002;AAA210f001;;5,00;TRUE
522,00;AAA165c002;AAA026f001;;6,00;TRUE
523,00;AAA166c003;AAA032f001;AAA001u001;1,00;TRUE
524,00;AAA166c003;AAA211f001;AAA001u001;2,00;TRUE
525,00;AAA166c003;AAA210f001;;3,00;TRUE
526,00;AAA166c003;AAA241f001;;4,00;TRUE
527,00;AAA166c003;AAA224f001;AAA001u001;5,00;TRUE
528,00;AAA166c003;AAA212f001;AAA013u001;6,00;TRUE
529,00;AAA166c003;AAA213f001;AAA001u001;7,00;TRUE
530,00;AAA167c002;AAA032f001;AAA001u001;1,00;TRUE
531,00;AAA167c002;AAB597f001;AAA008u001;2,00;TRUE
532,00;AAA167c002;AAA210f001;;3,00;TRUE
533,00;AAA167c002;AAA212f001;AAA013u001;4,00;TRUE
534,00;AAA167c002;AAA213f001;AAA001u001;5,00;TRUE
535,00;AAA168c012;AAA032f001;AAA001u001;1,00;TRUE
536,00;AAA168c012;EAA984f001;;2,00;FALSE
537,00;AAA168c012;AAA210f001;;3,00;TRUE
538,00;AAA168c012;AAA212f001;AAA013u001;4,00;TRUE
539,00;AAA168c012;AAA213f001;AAA001u001;5,00;TRUE
540,00;AAA168c012;AAA241f001;;6,00;TRUE
541,00;AAA169c002;AAA342f001;AAA017u001;1,00;TRUE
542,00;AAA170c002;AAA214f001;AAA001u001;1,00;TRUE
543,00;AAA170c002;AAA215f001;AAA001u001;2,00;TRUE
544,00;AAA170c002;AAA216f001;AAA001u001;3,00;TRUE
545,00;AAA170c002;AAA251f001;AAA001u001;4,00;TRUE
546,00;AAA170c002;AAA218f001;;5,00;TRUE
547,00;AAA170c002;AAA151f001;AAA001u001;6,00;TRUE
548,00;AAA170c002;AAA219f001;;7,00;TRUE
549,00;AAA170c002;AAA231f001;AAA001u001;8,00;TRUE
550,00;AAA170c002;AAA000f001;;9,00;TRUE
551,00;AAA171c002;AAA000f001;;1,00;TRUE
552,00;AAA171c002;AAA215f001;AAA001u001;2,00;TRUE
553,00;AAA171c002;AAA214f001;AAA001u001;3,00;TRUE
554,00;AAA171c002;AAA219f001;;4,00;TRUE
555,00;AAA171c002;AAA216f001;AAA001u001;5,00;TRUE
556,00;AAA171c002;AAA247f001;;6,00;TRUE
557,00;AAA171c002;AAA248f001;;7,00;TRUE
558,00;AAA172c002;AAA000f001;;1,00;TRUE
559,00;AAA172c002;AAA249f001;;2,00;TRUE
560,00;AAA172c002;AAA214f001;AAA001u001;3,00;TRUE
561,00;AAA172c002;AAA215f001;AAA001u001;4,00;TRUE
562,00;AAA172c002;AAA216f001;AAA001u001;5,00;TRUE
563,00;AAA172c002;AAA224f001;AAA001u001;6,00;TRUE
564,00;AAA172c002;AAA218f001;;7,00;TRUE
565,00;AAA172c002;AAA152f001;AAA001u001;8,00;TRUE
566,00;AAA172c002;AAA219f001;;9,00;TRUE
567,00;AAA173c002;AAA000f001;;1,00;TRUE
568,00;AAA173c002;AAA229f001;AAA012u001;2,00;TRUE
569,00;AAA173c002;AAA219f001;;3,00;TRUE
570,00;AAA173c002;AAA222f001;AAA001u001;4,00;TRUE
571,00;AAA173c002;AAA216f001;AAA001u001;5,00;TRUE
572,00;AAA173c002;AAA250f001;AAA001u001;6,00;TRUE
573,00;AAA173c002;AAA215f001;AAA001u001;7,00;TRUE
574,00;AAA173c002;AAA214f001;AAA001u001;8,00;TRUE
575,00;AAA173c002;AAA230f001;AAA032u001;9,00;TRUE
576,00;AAA174c002;AAA000f001;;1,00;TRUE
577,00;AAA174c002;AAA214f001;AAA001u001;2,00;TRUE
578,00;AAA174c002;AAA215f001;AAA001u001;3,00;TRUE
579,00;AAA174c002;AAB597f001;AAA008u001;4,00;TRUE
580,00;AAA174c002;AAA258f001;;5,00;TRUE
581,00;AAA174c002;AAA252f001;AAA001u001;6,00;TRUE
582,00;AAA174c002;AAA216f001;AAA001u001;7,00;TRUE
583,00;AAA174c002;AAA251f001;AAA001u001;8,00;TRUE
584,00;AAA174c002;AAA257f001;;9,00;TRUE
585,00;AAA174c002;AAA218f001;;10,00;FALSE
586,00;AAA174c002;AAA151f001;AAA001u001;11,00;FALSE
587,00;AAA174c002;AAA152f001;AAA001u001;12,00;FALSE
588,00;AAA174c002;AAA219f001;;13,00;FALSE
589,00;AAA175c002;AAA000f001;;1,00;TRUE
590,00;AAA175c002;AAA214f001;AAA001u001;2,00;TRUE
591,00;AAA175c002;AAA219f001;;3,00;TRUE
592,00;AAA175c002;AAA216f001;AAA001u001;4,00;TRUE
593,00;AAA175c002;AAB604f001;AAA001u001;5,00;TRUE
594,00;AAA175c002;AAA215f001;AAA001u001;6,00;TRUE
595,00;AAA176c002;AAA000f001;;1,00;TRUE
596,00;AAA176c002;AAA214f001;AAA001u001;2,00;TRUE
597,00;AAA176c002;AAA215f001;AAA001u001;3,00;TRUE
598,00;AAA176c002;AAB597f001;AAA008u001;4,00;TRUE
599,00;AAA176c002;AAA216f001;AAA001u001;5,00;TRUE
600,00;AAA176c002;AAA222f001;AAA001u001;6,00;TRUE
601,00;AAA176c002;AAA218f001;;7,00;TRUE
602,00;AAA176c002;AAA219f001;;8,00;TRUE
603,00;AAA177c002;AAA000f001;;1,00;TRUE
604,00;AAA177c002;AAA254f001;AAA012u001;2,00;TRUE
605,00;AAA177c002;AAA214f001;AAA001u001;3,00;TRUE
606,00;AAA177c002;AAA215f001;AAA001u001;4,00;TRUE
607,00;AAA177c002;AAB597f001;AAA008u001;5,00;TRUE
608,00;AAA177c002;AAA255f001;;6,00;TRUE
609,00;AAA177c002;AAA216f001;AAA001u001;7,00;TRUE
610,00;AAA177c002;AAA222f001;AAA001u001;8,00;TRUE
611,00;AAA177c002;AAA219f001;;9,00;TRUE
612,00;AAA178c002;AAA215f001;AAA001u001;1,00;TRUE
613,00;AAA179c004;AAA000f001;;1,00;TRUE
614,00;AAA179c004;AAA214f001;AAA001u001;2,00;TRUE
615,00;AAA179c004;AAA236f001;AAA001u001;3,00;TRUE
616,00;AAA179c004;AAA260f001;AAA001u001;4,00;TRUE
617,00;AAA179c004;AAB606f001;AAA008u001;5,00;TRUE
618,00;AAA179c004;AAA198f001;AAA001u001;6,00;TRUE
619,00;AAA180c004;AAA000f001;;1,00;TRUE
620,00;AAA180c004;AAA214f001;AAA001u001;2,00;TRUE
621,00;AAA180c004;AAA260f001;AAA001u001;3,00;TRUE
622,00;AAA180c004;AAA236f001;AAA001u001;4,00;TRUE
623,00;AAA180c004;AAB606f001;AAA008u001;5,00;TRUE
624,00;AAA180c004;AAA198f001;AAA001u001;6,00;TRUE
625,00;AAA184c002;AAA214f001;AAA001u001;1,00;TRUE
626,00;AAA184c002;AAA265f001;AAA001u001;2,00;TRUE
627,00;AAA184c002;AAA260f001;AAA001u001;3,00;TRUE
628,00;AAA184c002;AAA236f001;AAA001u001;4,00;TRUE
629,00;AAA184c002;AAA215f001;AAA001u001;5,00;TRUE
630,00;AAA184c002;AAB597f001;AAA008u001;6,00;TRUE
631,00;AAA184c002;AAA198f001;AAA001u001;7,00;TRUE
632,00;AAA184c002;AAA266f001;;8,00;TRUE
633,00;AAA184c002;AAA000f001;;9,00;TRUE
634,00;AAA185c002;AAA198f001;AAA001u001;1,00;TRUE
635,00;AAA185c002;AAA236f001;AAA001u001;2,00;TRUE
636,00;AAA185c002;AAA222f001;AAA001u001;3,00;TRUE
637,00;AAA185c002;AAA267f001;AAA001u001;4,00;TRUE
638,00;AAA185c002;AAA002f001;AAA001u001;5,00;TRUE
639,00;AAA185c002;AAB597f001;AAA008u001;6,00;TRUE
640,00;AAA185c002;AAA214f001;AAA001u001;7,00;TRUE
641,00;AAA185c002;AAA026f001;;8,00;TRUE
642,00;AAA185c002;AAA000f001;;9,00;TRUE
643,00;AAA186c003;AAA000f001;;1,00;TRUE
644,00;AAA186c003;AAA236f001;AAA001u001;2,00;TRUE
645,00;AAA186c003;AAA222f001;AAA001u001;3,00;TRUE
646,00;AAA186c003;AAA265f001;AAA001u001;4,00;TRUE
647,00;AAA186c003;AAA002f001;AAA001u001;5,00;TRUE
648,00;AAA186c003;AAA268f001;;6,00;TRUE
649,00;AAA186c003;AAA266f001;;7,00;TRUE
650,00;AAA186c003;AAA215f001;AAA001u001;8,00;TRUE
651,00;AAA186c003;AAA214f001;AAA001u001;9,00;TRUE
652,00;AAA186c003;AAA254f001;AAA012u001;10,00;FALSE
653,00;AAA186c003;AAA702f001;;11,00;FALSE
654,00;AAA187c003;AAA214f001;AAA001u001;1,00;TRUE
655,00;AAA187c003;AAB606f001;AAA008u001;2,00;TRUE
656,00;AAA187c003;AAA265f001;AAA001u001;3,00;TRUE
657,00;AAA187c003;AAA151f001;AAA001u001;4,00;TRUE
658,00;AAA187c003;AAA222f001;AAA001u001;5,00;TRUE
659,00;AAA187c003;AAA152f001;AAA001u001;6,00;TRUE
660,00;AAA187c003;AAA215f001;AAA001u001;7,00;TRUE
661,00;AAA187c003;AAA282f001;AAA001u001;8,00;TRUE
662,00;AAA187c003;AAA236f001;AAA001u001;9,00;TRUE
663,00;AAA187c003;AAA198f001;AAA001u001;10,00;TRUE
664,00;AAA187c003;AAB597f001;AAA008u001;11,00;TRUE
665,00;AAA188c002;AAA236f001;AAA001u001;1,00;TRUE
666,00;AAA188c002;AAA198f001;AAA001u001;2,00;TRUE
667,00;AAA188c002;AAA222f001;AAA001u001;3,00;TRUE
668,00;AAA188c002;AAA265f001;AAA001u001;4,00;TRUE
669,00;AAA188c002;AAA026f001;;5,00;TRUE
670,00;AAA188c002;AAA214f001;AAA001u001;6,00;TRUE
671,00;AAA188c002;AAA215f001;AAA001u001;7,00;TRUE
672,00;AAA188c002;AAB597f001;AAA008u001;8,00;TRUE
673,00;AAA188c002;AAA000f001;;9,00;TRUE
674,00;AAA189c002;AAA261f001;AAA001u001;1,00;TRUE
675,00;AAA189c002;AAA262f001;AAA001u001;2,00;TRUE
676,00;AAA189c002;AAA000f001;;3,00;TRUE
677,00;AAA189c002;AAA214f001;AAA001u001;4,00;TRUE
678,00;AAA189c002;AAA216f001;AAA001u001;5,00;TRUE
679,00;AAA189c002;AAA222f001;AAA001u001;6,00;TRUE
680,00;AAA189c002;AAA215f001;AAA001u001;7,00;TRUE
681,00;AAA189c002;AAB597f001;AAA008u001;8,00;TRUE
682,00;AAA190c002;AAA000f001;;1,00;TRUE
683,00;AAA190c002;AAA214f001;AAA001u001;2,00;TRUE
684,00;AAA190c002;AAA265f001;AAA001u001;3,00;TRUE
685,00;AAA190c002;AAA260f001;AAA001u001;4,00;TRUE
686,00;AAA190c002;AAA215f001;AAA001u001;5,00;TRUE
687,00;AAA190c002;AAA236f001;AAA001u001;6,00;TRUE
688,00;AAA191c003;AAA000f001;;1,00;TRUE
689,00;AAA191c003;AAA214f001;AAA001u001;2,00;TRUE
690,00;AAA191c003;AAA215f001;AAA001u001;3,00;TRUE
691,00;AAA191c003;AAA265f001;AAA001u001;4,00;TRUE
692,00;AAA191c003;AAA236f001;AAA001u001;5,00;TRUE
693,00;AAA191c003;AAA222f001;AAA001u001;6,00;TRUE
694,00;AAA191c003;AAB597f001;AAA008u001;7,00;TRUE
695,00;AAA191c003;AAA198f001;AAA001u001;8,00;TRUE
696,00;AAA191c003;AAA026f001;;9,00;TRUE
697,00;AAA192c002;AAA238f001;AAA001u001;1,00;TRUE
698,00;AAA192c002;AAA198f001;AAA001u001;2,00;TRUE
699,00;AAA192c002;AAA285f001;AAA001u001;3,00;TRUE
700,00;AAA192c002;AAA214f001;AAA001u001;4,00;TRUE
701,00;AAA192c002;AAA260f001;AAA001u001;5,00;TRUE
702,00;AAA192c002;AAB597f001;AAA008u001;6,00;TRUE
703,00;AAA192c002;AAA216f001;AAA001u001;7,00;TRUE
704,00;AAA192c002;AAA000f001;;8,00;TRUE
705,00;AAA193c003;AAA000f001;;1,00;TRUE
706,00;AAA193c003;AAA214f001;AAA001u001;2,00;TRUE
707,00;AAA193c003;AAA260f001;AAA001u001;3,00;TRUE
708,00;AAA193c003;AAA216f001;AAA001u001;4,00;TRUE
709,00;AAA193c003;AAA285f001;AAA001u001;5,00;TRUE
710,00;AAA193c003;AAA257f001;;6,00;TRUE
711,00;AAA193c003;AAA269f001;;7,00;FALSE
712,00;AAA193c003;AAA238f001;AAA001u001;8,00;TRUE
713,00;AAA193c003;AAA198f001;AAA001u001;9,00;TRUE
714,00;AAA194c003;AAA000f001;;1,00;TRUE
715,00;AAA194c003;AAA269f001;;2,00;TRUE
716,00;AAA194c003;AAA214f001;AAA001u001;3,00;TRUE
717,00;AAA194c003;AAA216f001;AAA001u001;4,00;TRUE
718,00;AAA194c003;AAA222f001;AAA001u001;5,00;TRUE
719,00;AAA194c003;AAA257f001;;6,00;TRUE
720,00;AAA195c003;AAA214f001;AAA001u001;1,00;TRUE
721,00;AAA195c003;AAA272f001;AAA001u001;2,00;TRUE
722,00;AAA195c003;AAA271f001;AAA001u001;3,00;TRUE
723,00;AAA195c003;AAA273f001;AAA001u001;4,00;TRUE
724,00;AAA195c003;AAA269f001;;5,00;FALSE
725,00;AAA195c003;AAA000f001;;6,00;FALSE
726,00;AAA196c003;AAA214f001;AAA001u001;1,00;TRUE
727,00;AAA196c003;AAA215f001;AAA001u001;2,00;TRUE
728,00;AAA196c003;AAA274f001;AAA001u001;3,00;TRUE
729,00;AAA196c003;AAA216f001;AAA001u001;4,00;TRUE
730,00;AAA196c003;AAA000f001;;5,00;TRUE
731,00;AAA197c003;AAA000f001;;1,00;TRUE
732,00;AAA197c003;AAA261f001;AAA001u001;2,00;TRUE
733,00;AAA197c003;AAA214f001;AAA001u001;3,00;TRUE
734,00;AAA197c003;AAA262f001;AAA001u001;4,00;TRUE
735,00;AAA197c003;AAA216f001;AAA001u001;5,00;TRUE
736,00;AAA197c003;AAA215f001;AAA001u001;6,00;TRUE
737,00;AAA197c003;AAB604f001;AAA001u001;7,00;TRUE
738,00;AAA198c003;AAA000f001;;1,00;TRUE
739,00;AAA198c003;AAA261f001;AAA001u001;2,00;TRUE
740,00;AAA198c003;AAA262f001;AAA001u001;3,00;TRUE
741,00;AAA198c003;AAA214f001;AAA001u001;4,00;TRUE
742,00;AAA198c003;AAA216f001;AAA001u001;5,00;TRUE
743,00;AAA198c003;AAA215f001;AAA001u001;6,00;TRUE
744,00;AAA198c003;AAB604f001;AAA001u001;7,00;TRUE
745,00;AAA199c002;AAA214f001;AAA001u001;1,00;TRUE
746,00;AAA199c002;AAA215f001;AAA001u001;2,00;TRUE
747,00;AAA199c002;AAA275f001;;3,00;TRUE
748,00;AAA199c002;AAB597f001;AAA008u001;4,00;TRUE
749,00;AAA199c002;AAA002f001;AAA001u001;5,00;TRUE
750,00;AAA199c002;AAA216f001;AAA001u001;6,00;TRUE
751,00;AAA199c002;AAA222f001;AAA001u001;7,00;TRUE
752,00;AAA199c002;AAA276f001;;8,00;TRUE
753,00;AAA199c002;AAA000f001;;9,00;TRUE
754,00;AAA200c003;AAA261f001;AAA001u001;1,00;TRUE
755,00;AAA200c003;AAA262f001;AAA001u001;2,00;TRUE
756,00;AAA200c003;AAA214f001;AAA001u001;3,00;TRUE
757,00;AAA200c003;AAA216f001;AAA001u001;4,00;TRUE
758,00;AAA200c003;AAA215f001;AAA001u001;5,00;TRUE
759,00;AAA200c003;AAA222f001;AAA001u001;6,00;TRUE
760,00;AAA200c003;AAB604f001;AAA001u001;7,00;TRUE
761,00;AAA200c003;AAA275f001;;8,00;TRUE
762,00;AAA200c003;AAA002f001;AAA001u001;9,00;TRUE
763,00;AAA200c003;AAA202f001;AAA001u001;10,00;FALSE
764,00;AAA200c003;AAA000f001;;11,00;FALSE
765,00;AAA201c002;AAA000f001;;1,00;FALSE
766,00;AAA201c002;AAA214f001;AAA001u001;2,00;TRUE
767,00;AAA201c002;AAA275f001;;3,00;TRUE
768,00;AAA201c002;AAB597f001;AAA008u001;4,00;TRUE
769,00;AAA201c002;AAA216f001;AAA001u001;5,00;TRUE
770,00;AAA201c002;AAA222f001;AAA001u001;6,00;TRUE
771,00;AAA202c002;AAA000f001;;1,00;TRUE
772,00;AAA202c002;AAA261f001;AAA001u001;2,00;TRUE
773,00;AAA202c002;AAB597f001;AAA008u001;3,00;TRUE
774,00;AAA202c002;AAA262f001;AAA001u001;4,00;TRUE
775,00;AAA202c002;AAA216f001;AAA001u001;5,00;TRUE
776,00;AAA202c002;AAA222f001;AAA001u001;6,00;TRUE
777,00;AAA202c002;AAA002f001;AAA001u001;7,00;TRUE
778,00;AAA202c002;AAA214f001;AAA001u001;8,00;TRUE
779,00;AAA202c002;AAA091f001;AAA012u001;9,00;TRUE
780,00;AAA203c002;AAA000f001;;1,00;TRUE
781,00;AAA203c002;AAA214f001;AAA001u001;2,00;TRUE
782,00;AAA203c002;AAB597f001;AAA008u001;3,00;TRUE
783,00;AAA203c002;AAA002f001;AAA001u001;4,00;TRUE
784,00;AAA203c002;AAA279f001;AAA001u001;5,00;TRUE
785,00;AAA203c002;AAA277f001;AAA001u001;6,00;TRUE
786,00;AAA203c002;AAA278f001;AAA001u001;7,00;TRUE
787,00;AAA205c002;AAA294f001;AAA001u001;1,00;TRUE
788,00;AAA205c002;AAA702f001;;2,00;TRUE
789,00;AAA205c002;AAA000f001;;3,00;TRUE
790,00;AAA206c003;AAA000f001;;1,00;FALSE
791,00;AAA206c003;AAA032f001;AAA001u001;2,00;TRUE
792,00;AAA206c003;AAA541f001;;3,00;TRUE
793,00;AAA206c003;AAA752f001;AAA001u001;4,00;TRUE
794,00;AAA206c003;AAA702f001;;5,00;TRUE
795,00;AAA207c003;AAA752f001;AAA001u001;1,00;TRUE
796,00;AAA207c003;AAA032f001;AAA001u001;2,00;TRUE
797,00;AAA207c003;AAA541f001;;3,00;FALSE
798,00;AAA207c003;AAA702f001;;4,00;TRUE
799,00;AAA207c003;AAA000f001;;5,00;TRUE
800,00;AAA208c003;AAA541f001;;1,00;FALSE
801,00;AAA208c003;AAA032f001;AAA001u001;2,00;TRUE
802,00;AAA208c003;AAA702f001;;3,00;TRUE
803,00;AAA208c003;AAA752f001;AAA001u001;4,00;TRUE
804,00;AAA208c003;AAA000f001;;5,00;TRUE
805,00;AAA209c003;AAA000f001;;1,00;TRUE
806,00;AAA209c003;AAA284f001;AAA001u001;2,00;TRUE
807,00;AAA209c003;AAA151f001;AAA001u001;3,00;TRUE
808,00;AAA209c003;AAA152f001;AAA001u001;4,00;TRUE
809,00;AAA209c003;AAA198f001;AAA001u001;5,00;TRUE
810,00;AAA209c003;AAA199f001;;6,00;TRUE
811,00;AAA209c003;AAA287f001;;7,00;TRUE
812,00;AAA209c003;AAA286f001;;8,00;TRUE
813,00;AAA209c003;AAB597f001;AAA008u001;9,00;TRUE
814,00;AAA209c003;AAA282f001;AAA001u001;10,00;TRUE
815,00;AAA209c003;AAA702f001;;11,00;FALSE
816,00;AAA210c003;AAA541f001;;1,00;TRUE
817,00;AAA210c003;AAA702f001;;2,00;TRUE
818,00;AAA210c003;AAA151f001;AAA001u001;3,00;FALSE
819,00;AAA210c003;AAA152f001;AAA001u001;4,00;FALSE
820,00;AAA210c003;AAA000f001;;5,00;FALSE
821,00;AAA211c003;AAA000f001;;1,00;TRUE
822,00;AAA211c003;AAB597f001;AAA008u001;2,00;TRUE
823,00;AAA211c003;AAA282f001;AAA001u001;3,00;TRUE
824,00;AAA211c003;AAA151f001;AAA001u001;4,00;TRUE
825,00;AAA211c003;AAA152f001;AAA001u001;5,00;TRUE
826,00;AAA211c003;AAA184f001;;6,00;TRUE
827,00;AAA211c003;AAA702f001;;7,00;TRUE
828,00;AAA212c003;AAA032f001;AAA001u001;1,00;TRUE
829,00;AAA212c003;AAA541f001;;2,00;FALSE
830,00;AAA212c003;AAA752f001;AAA001u001;3,00;TRUE
831,00;AAA212c003;AAA702f001;;4,00;TRUE
832,00;AAA212c003;AAA000f001;;5,00;TRUE
833,00;AAA213c003;AAA000f001;;1,00;TRUE
834,00;AAA213c003;AAA032f001;AAA001u001;2,00;TRUE
835,00;AAA213c003;AAA541f001;;3,00;FALSE
836,00;AAA213c003;AAA752f001;AAA001u001;4,00;TRUE
837,00;AAA213c003;AAA702f001;;5,00;TRUE
838,00;AAA214c002;AAA541f001;;1,00;TRUE
839,00;AAA214c002;AAA754f001;AAA001u001;2,00;TRUE
840,00;AAA214c002;AAA282f001;AAA001u001;3,00;TRUE
841,00;AAA214c002;AAA000f001;;4,00;FALSE
842,00;AAA215c003;AAA752f001;AAA001u001;1,00;TRUE
843,00;AAA215c003;AAA032f001;AAA001u001;2,00;TRUE
844,00;AAA215c003;AAA541f001;;3,00;FALSE
845,00;AAA215c003;AAA702f001;;4,00;TRUE
846,00;AAA215c003;AAA000f001;;5,00;FALSE
847,00;AAA216c003;AAA541f001;;1,00;FALSE
848,00;AAA216c003;AAA702f001;;2,00;TRUE
849,00;AAA216c003;AAA151f001;AAA001u001;3,00;TRUE
850,00;AAA216c003;AAA152f001;AAA001u001;4,00;TRUE
851,00;AAA216c003;AAA000f001;;5,00;FALSE
852,00;AAA217c003;AAA032f001;AAA001u001;1,00;TRUE
853,00;AAA217c003;AAA541f001;;2,00;FALSE
854,00;AAA217c003;AAA752f001;AAA001u001;3,00;TRUE
855,00;AAA217c003;AAA702f001;;4,00;TRUE
856,00;AAA217c003;AAA000f001;;5,00;TRUE
857,00;AAA218c004;AAA541f001;;1,00;TRUE
858,00;AAA218c004;AAA753f001;AAA001u001;2,00;TRUE
859,00;AAA218c004;AAA702f001;;3,00;TRUE
860,00;AAA218c004;AAA000f001;;4,00;TRUE
861,00;AAA218c004;AAA758f001;;5,00;FALSE
862,00;AAA219c003;AAA002f001;AAA001u001;1,00;TRUE
863,00;AAA219c003;AAA541f001;;2,00;FALSE
864,00;AAA219c003;AAA702f001;;3,00;TRUE
865,00;AAA219c003;AAA032f001;AAA001u001;4,00;TRUE
866,00;AAA219c003;AAA000f001;;5,00;TRUE
867,00;AAA220c003;AAA000f001;;1,00;FALSE
868,00;AAA220c003;AAA702f001;;2,00;TRUE
869,00;AAA220c003;AAA541f001;;3,00;TRUE
870,00;AAA220c003;AAA152f001;AAA001u001;4,00;TRUE
871,00;AAA220c003;AAA151f001;AAA001u001;5,00;TRUE
872,00;AAA221c002;AAA000f001;;1,00;TRUE
873,00;AAA221c002;AAA702f001;;2,00;TRUE
874,00;AAA221c002;AAB597f001;AAA008u001;3,00;TRUE
875,00;AAA222c003;AAA032f001;AAA001u001;1,00;TRUE
876,00;AAA222c003;AAA752f001;AAA001u001;2,00;TRUE
877,00;AAA222c003;AAA702f001;;3,00;TRUE
878,00;AAA222c003;AAA541f001;;4,00;FALSE
879,00;AAA222c003;AAA000f001;;5,00;TRUE
880,00;AAA223c003;AAA541f001;;1,00;TRUE
881,00;AAA223c003;AAB597f001;AAA008u001;2,00;TRUE
882,00;AAA223c003;AAA702f001;;3,00;TRUE
883,00;AAA223c003;AAA000f001;;4,00;TRUE
884,00;AAA224c002;AAA754f001;AAA001u001;1,00;TRUE
885,00;AAA224c002;AAA541f001;;2,00;TRUE
886,00;AAA225c003;AAA541f001;;1,00;TRUE
887,00;AAA225c003;AAA754f001;AAA001u001;2,00;TRUE
888,00;AAA225c003;AAA282f001;AAA001u001;3,00;TRUE
